RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@307,2%@307,1%@307,1%@307] EMC_FREQ 5%@1600 GR3D_FREQ 73%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 6090/6090 POM_5V_GPU 4232/4232 POM_5V_CPU 123/123
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,21%@102,2%@102,4%@102] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 6286/6188 POM_5V_GPU 4389/4310 POM_5V_CPU 123/123
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,1%@102,0%@102,1%@204] EMC_FREQ 8%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25.5C CPU@33.5C PMIC@50C GPU@29C AO@41.5C thermal@31.25C POM_5V_IN 6172/6182 POM_5V_GPU 4355/4325 POM_5V_CPU 123/123
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,2%@102,2%@102,1%@102] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@31.25C POM_5V_IN 6327/6218 POM_5V_GPU 4430/4351 POM_5V_CPU 123/123
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,3%@102,0%@102,1%@102] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@31C POM_5V_IN 6245/6224 POM_5V_GPU 4471/4375 POM_5V_CPU 123/123
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,3%@204,3%@204,2%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6099/6203 POM_5V_GPU 4197/4345 POM_5V_CPU 123/123
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,4%@102,1%@204,2%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 5944/6166 POM_5V_GPU 4162/4319 POM_5V_CPU 164/128
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,2%@102,3%@102,2%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@29.5C AO@42C thermal@31.5C POM_5V_IN 6245/6176 POM_5V_GPU 4512/4343 POM_5V_CPU 123/128
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,2%@204,1%@204,2%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30C AO@41C thermal@31.75C POM_5V_IN 6409/6201 POM_5V_GPU 4320/4340 POM_5V_CPU 123/127
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,2%@102,2%@102,3%@102] EMC_FREQ 11%@1600 GR3D_FREQ 81%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@29.5C AO@41.5C thermal@31.5C POM_5V_IN 6327/6214 POM_5V_GPU 4471/4353 POM_5V_CPU 123/127
RAM 1628/3964MB (lfb 60x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,1%@102,2%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.75C POM_5V_IN 5861/6182 POM_5V_GPU 4121/4332 POM_5V_CPU 123/126
