RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,9%@307,3%@307,2%@307] EMC_FREQ 6%@1600 GR3D_FREQ 89%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27.5C AO@39C thermal@28.75C POM_5V_IN 6058/6058 POM_5V_GPU 4115/4115 POM_5V_CPU 123/123
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,19%@204,4%@204,2%@204] EMC_FREQ 8%@1600 GR3D_FREQ 72%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29.25C POM_5V_IN 5557/5807 POM_5V_GPU 3685/3900 POM_5V_CPU 165/144
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,22%@102,3%@204,4%@204] EMC_FREQ 10%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 5788/5801 POM_5V_GPU 3880/3893 POM_5V_CPU 124/137
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,25%@102,2%@102,3%@102] EMC_FREQ 11%@1600 GR3D_FREQ 73%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@30C POM_5V_IN 5985/5847 POM_5V_GPU 3762/3860 POM_5V_CPU 165/144
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,25%@102,6%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 66%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5797/5837 POM_5V_GPU 3679/3824 POM_5V_CPU 165/148
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,23%@204,3%@204,5%@204] EMC_FREQ 12%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@27.5C AO@39C thermal@29.75C POM_5V_IN 5861/5841 POM_5V_GPU 4004/3854 POM_5V_CPU 165/151
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,22%@102,5%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 67%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5829/5839 POM_5V_GPU 3886/3858 POM_5V_CPU 124/147
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,20%@204,3%@204,13%@204] EMC_FREQ 12%@1600 GR3D_FREQ 66%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 6058/5866 POM_5V_GPU 3703/3839 POM_5V_CPU 164/149
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,24%@102,2%@102,8%@102] EMC_FREQ 12%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5705/5848 POM_5V_GPU 3886/3844 POM_5V_CPU 124/146
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,10%@204,2%@204,5%@204] EMC_FREQ 12%@1600 GR3D_FREQ 81%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5672/5831 POM_5V_GPU 3803/3840 POM_5V_CPU 123/144
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,1%@204,3%@204,5%@204] EMC_FREQ 13%@1600 GR3D_FREQ 74%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@27.5C AO@39C thermal@29.75C POM_5V_IN 5746/5823 POM_5V_GPU 3880/3843 POM_5V_CPU 165/146
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,4%@204,2%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5515/5797 POM_5V_GPU 3685/3830 POM_5V_CPU 124/144
RAM 1608/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,3%@102,8%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@27.5C AO@39C thermal@29.5C POM_5V_IN 5714/5791 POM_5V_GPU 3839/3831 POM_5V_CPU 124/142
