RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,15%@307,0%@307,3%@307] EMC_FREQ 5%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 5590/5590 POM_5V_GPU 3638/3638 POM_5V_CPU 165/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,25%@307,0%@204,4%@204] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 5200/5395 POM_5V_GPU 3322/3480 POM_5V_CPU 166/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,27%@204,4%@204,2%@204] EMC_FREQ 9%@1600 GR3D_FREQ 91%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@30C POM_5V_IN 5324/5371 POM_5V_GPU 3322/3427 POM_5V_CPU 165/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,30%@307,3%@307,3%@307] EMC_FREQ 10%@1600 GR3D_FREQ 85%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 4999/5278 POM_5V_GPU 3203/3371 POM_5V_CPU 166/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,31%@204,2%@204,5%@204] EMC_FREQ 10%@1600 GR3D_FREQ 77%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@30C POM_5V_IN 5432/5309 POM_5V_GPU 3525/3402 POM_5V_CPU 166/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,31%@307,5%@307,0%@307] EMC_FREQ 10%@1600 GR3D_FREQ 89%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@39C thermal@30C POM_5V_IN 4999/5257 POM_5V_GPU 3203/3368 POM_5V_CPU 124/158
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,29%@102,3%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 91%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@30C POM_5V_IN 4923/5209 POM_5V_GPU 2999/3316 POM_5V_CPU 166/159
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,32%@307,3%@307,6%@307] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 4958/5178 POM_5V_GPU 3203/3301 POM_5V_CPU 166/160
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,31%@307,2%@307,1%@307] EMC_FREQ 11%@1600 GR3D_FREQ 53%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5041/5162 POM_5V_GPU 3244/3295 POM_5V_CPU 166/161
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,29%@102,2%@102,2%@102] EMC_FREQ 11%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 5275/5174 POM_5V_GPU 3405/3306 POM_5V_CPU 166/161
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,30%@204,0%@204,6%@204] EMC_FREQ 11%@1600 GR3D_FREQ 97%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@39C thermal@30C POM_5V_IN 5158/5172 POM_5V_GPU 3364/3311 POM_5V_CPU 166/162
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,32%@204,6%@204,0%@204] EMC_FREQ 11%@1600 GR3D_FREQ 56%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5049/5162 POM_5V_GPU 3124/3296 POM_5V_CPU 166/162
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,30%@307,2%@307,4%@307] EMC_FREQ 11%@1600 GR3D_FREQ 91%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5041/5153 POM_5V_GPU 3244/3292 POM_5V_CPU 166/162
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,29%@307,2%@307,3%@307] EMC_FREQ 11%@1600 GR3D_FREQ 93%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5041/5145 POM_5V_GPU 3244/3288 POM_5V_CPU 166/162
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,25%@204,7%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 55%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@29.5C POM_5V_IN 5316/5156 POM_5V_GPU 3286/3288 POM_5V_CPU 166/163
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,30%@204,2%@204,5%@204] EMC_FREQ 11%@1600 GR3D_FREQ 73%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@29.5C POM_5V_IN 5788/5195 POM_5V_GPU 3756/3317 POM_5V_CPU 206/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,30%@204,1%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 80%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5366/5205 POM_5V_GPU 3322/3317 POM_5V_CPU 166/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,29%@204,1%@204,2%@204] EMC_FREQ 11%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5366/5214 POM_5V_GPU 3239/3313 POM_5V_CPU 166/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,32%@204,0%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 71%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5482/5228 POM_5V_GPU 3322/3313 POM_5V_CPU 165/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,22%@204,9%@204,9%@204] EMC_FREQ 11%@1600 GR3D_FREQ 94%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 4882/5211 POM_5V_GPU 3124/3304 POM_5V_CPU 166/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,33%@307,2%@307,2%@307] EMC_FREQ 11%@1600 GR3D_FREQ 63%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5200/5210 POM_5V_GPU 3322/3305 POM_5V_CPU 166/165
RAM 1833/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,20%@307,3%@307,12%@307] EMC_FREQ 11%@1600 GR3D_FREQ 53%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30C POM_5V_IN 5275/5213 POM_5V_GPU 3405/3309 POM_5V_CPU 166/165
