RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@307,11%@307,3%@307,0%@307] EMC_FREQ 12%@1600 GR3D_FREQ 73%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@27C POM_5V_IN 5200/5200 POM_5V_GPU 2865/2865 POM_5V_CPU 165/165
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,16%@102,3%@102,4%@102] EMC_FREQ 20%@1600 GR3D_FREQ 67%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@35.5C thermal@28.75C POM_5V_IN 5041/5120 POM_5V_GPU 2583/2724 POM_5V_CPU 124/144
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,18%@204,3%@204,3%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@28.5C POM_5V_IN 5116/5119 POM_5V_GPU 2865/2771 POM_5V_CPU 124/137
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,20%@102,3%@102,2%@102] EMC_FREQ 28%@1600 GR3D_FREQ 66%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27.5C AO@35.5C thermal@28.75C POM_5V_IN 5200/5139 POM_5V_GPU 2620/2733 POM_5V_CPU 124/134
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,19%@204,1%@204,2%@204] EMC_FREQ 30%@1600 GR3D_FREQ 75%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 5316/5174 POM_5V_GPU 2865/2759 POM_5V_CPU 124/132
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,21%@204,2%@204,5%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 4958/5138 POM_5V_GPU 2741/2756 POM_5V_CPU 124/130
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,21%@204,2%@204,3%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 4840/5095 POM_5V_GPU 2624/2737 POM_5V_CPU 124/129
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,18%@204,2%@204,4%@204] EMC_FREQ 33%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5432/5137 POM_5V_GPU 3027/2773 POM_5V_CPU 166/134
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,19%@204,2%@204,1%@204] EMC_FREQ 34%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.5C POM_5V_IN 5041/5127 POM_5V_GPU 2782/2774 POM_5V_CPU 124/133
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,19%@102,3%@102,3%@102] EMC_FREQ 34%@1600 GR3D_FREQ 66%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@28C AO@36.5C thermal@28.5C POM_5V_IN 5316/5146 POM_5V_GPU 2824/2779 POM_5V_CPU 166/136
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,15%@204,4%@204,3%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27C AO@37C thermal@29C POM_5V_IN 4999/5132 POM_5V_GPU 2662/2768 POM_5V_CPU 124/135
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,18%@204,0%@204,3%@204] EMC_FREQ 34%@1600 GR3D_FREQ 96%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@28.5C POM_5V_IN 5041/5125 POM_5V_GPU 2824/2773 POM_5V_CPU 124/134
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,17%@102,2%@102,4%@102] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@27.5C AO@36C thermal@28.5C POM_5V_IN 5124/5124 POM_5V_GPU 2541/2755 POM_5V_CPU 124/133
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,17%@307,2%@307,2%@307] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5590/5158 POM_5V_GPU 2848/2762 POM_5V_CPU 206/138
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,7%@204,4%@204,23%@204] EMC_FREQ 35%@1600 GR3D_FREQ 68%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5391/5173 POM_5V_GPU 2732/2760 POM_5V_CPU 165/140
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,18%@204,1%@204,11%@204] EMC_FREQ 35%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5316/5182 POM_5V_GPU 2824/2764 POM_5V_CPU 124/139
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,20%@204,1%@204,3%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29C POM_5V_IN 5083/5176 POM_5V_GPU 2824/2767 POM_5V_CPU 124/138
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,16%@102,2%@102,3%@102] EMC_FREQ 35%@1600 GR3D_FREQ 67%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@36C thermal@28.75C POM_5V_IN 5083/5171 POM_5V_GPU 2541/2755 POM_5V_CPU 124/137
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@307,5%@307,6%@307,4%@307] EMC_FREQ 35%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@36.5C thermal@28.75C POM_5V_IN 5672/5197 POM_5V_GPU 2691/2751 POM_5V_CPU 289/145
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,9%@102,3%@204,16%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@28C AO@37C thermal@29C POM_5V_IN 4798/5177 POM_5V_GPU 2537/2741 POM_5V_CPU 124/144
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,0%@102,2%@102,2%@102] EMC_FREQ 35%@1600 GR3D_FREQ 77%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@35.5C thermal@29C POM_5V_IN 5200/5178 POM_5V_GPU 2620/2735 POM_5V_CPU 124/143
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,3%@102,3%@102,4%@102] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28.5C AO@37C thermal@29.25C POM_5V_IN 4840/5163 POM_5V_GPU 2579/2728 POM_5V_CPU 124/142
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,1%@204,3%@204,3%@204] EMC_FREQ 35%@1600 GR3D_FREQ 68%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@36.5C thermal@29.25C POM_5V_IN 5241/5166 POM_5V_GPU 2782/2730 POM_5V_CPU 124/141
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,9%@102,6%@102,6%@102] EMC_FREQ 36%@1600 GR3D_FREQ 70%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@36.5C thermal@29C POM_5V_IN 5200/5168 POM_5V_GPU 2662/2727 POM_5V_CPU 124/141
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,6%@204,3%@204,2%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5358/5175 POM_5V_GPU 2990/2738 POM_5V_CPU 124/140
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,4%@204,2%@204,3%@204] EMC_FREQ 35%@1600 GR3D_FREQ 82%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@36.5C thermal@29C POM_5V_IN 5283/5179 POM_5V_GPU 2741/2738 POM_5V_CPU 166/141
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,1%@102,1%@102,3%@102] EMC_FREQ 35%@1600 GR3D_FREQ 93%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@36.5C thermal@28.75C POM_5V_IN 5007/5173 POM_5V_GPU 2579/2732 POM_5V_CPU 124/140
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,2%@102,1%@102,2%@102] EMC_FREQ 35%@1600 GR3D_FREQ 75%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@36C thermal@28.75C POM_5V_IN 5283/5177 POM_5V_GPU 2704/2731 POM_5V_CPU 166/141
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,5%@204,2%@204,2%@204] EMC_FREQ 36%@1600 GR3D_FREQ 92%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5116/5175 POM_5V_GPU 2907/2737 POM_5V_CPU 124/141
RAM 1641/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,19%@204,1%@204,0%@204] EMC_FREQ 35%@1600 GR3D_FREQ 73%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5200/5176 POM_5V_GPU 2944/2744 POM_5V_CPU 124/140
