RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,1%@307,13%@307,1%@307] EMC_FREQ 13%@1600 GR3D_FREQ 90%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.25C POM_5V_IN 5590/5590 POM_5V_GPU 3343/3343 POM_5V_CPU 165/165
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,21%@204,2%@204] EMC_FREQ 20%@1600 GR3D_FREQ 97%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 5192/5391 POM_5V_GPU 3068/3205 POM_5V_CPU 166/165
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,1%@102,26%@102,2%@102] EMC_FREQ 24%@1600 GR3D_FREQ 68%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5083/5288 POM_5V_GPU 2708/3039 POM_5V_CPU 124/151
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,2%@204,31%@204,3%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.25C POM_5V_IN 4916/5195 POM_5V_GPU 2870/2997 POM_5V_CPU 166/155
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,1%@204,28%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36C thermal@28.75C POM_5V_IN 5241/5204 POM_5V_GPU 2870/2971 POM_5V_CPU 124/149
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@204,32%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.25C POM_5V_IN 4798/5136 POM_5V_GPU 2828/2947 POM_5V_CPU 124/144
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,28%@102,4%@204] EMC_FREQ 30%@1600 GR3D_FREQ 68%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@36C thermal@28.75C POM_5V_IN 5124/5134 POM_5V_GPU 2708/2913 POM_5V_CPU 166/147
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,32%@102,2%@102] EMC_FREQ 30%@1600 GR3D_FREQ 67%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36C thermal@28.5C POM_5V_IN 5007/5118 POM_5V_GPU 2624/2877 POM_5V_CPU 166/150
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,3%@204,26%@204,6%@204] EMC_FREQ 31%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 5233/5131 POM_5V_GPU 2949/2885 POM_5V_CPU 166/151
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@204,28%@204,5%@204] EMC_FREQ 31%@1600 GR3D_FREQ 62%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.25C POM_5V_IN 4806/5099 POM_5V_GPU 2708/2867 POM_5V_CPU 166/153
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,0%@102,30%@102,5%@204] EMC_FREQ 31%@1600 GR3D_FREQ 89%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 4999/5089 POM_5V_GPU 2907/2871 POM_5V_CPU 165/154
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,4%@204,27%@204,3%@204] EMC_FREQ 31%@1600 GR3D_FREQ 89%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 4923/5076 POM_5V_GPU 2865/2870 POM_5V_CPU 165/155
RAM 1610/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,1%@204,29%@204,3%@204] EMC_FREQ 31%@1600 GR3D_FREQ 97%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.25C POM_5V_IN 4840/5057 POM_5V_GPU 2828/2867 POM_5V_CPU 166/156
