RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,4%@204,6%@204,1%@204] EMC_FREQ 5%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@38C thermal@26.25C POM_5V_IN 5631/5631 POM_5V_GPU 3720/3720 POM_5V_CPU 165/165
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@307,16%@307,4%@307,1%@307] EMC_FREQ 7%@1600 GR3D_FREQ 93%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5083/5357 POM_5V_GPU 3244/3482 POM_5V_CPU 166/165
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,27%@102,5%@102,3%@102] EMC_FREQ 9%@1600 GR3D_FREQ 60%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 5391/5368 POM_5V_GPU 3643/3535 POM_5V_CPU 165/165
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,27%@102,4%@102,3%@102] EMC_FREQ 10%@1600 GR3D_FREQ 81%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5714/5454 POM_5V_GPU 3685/3573 POM_5V_CPU 124/155
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,23%@102,5%@102,2%@102] EMC_FREQ 10%@1600 GR3D_FREQ 61%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29C POM_5V_IN 5515/5466 POM_5V_GPU 3442/3546 POM_5V_CPU 165/157
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,26%@307,3%@307,1%@307] EMC_FREQ 11%@1600 GR3D_FREQ 92%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29.5C POM_5V_IN 5083/5402 POM_5V_GPU 3281/3502 POM_5V_CPU 166/158
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,24%@307,4%@307,1%@307] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@38C thermal@29.25C POM_5V_IN 5358/5396 POM_5V_GPU 3317/3476 POM_5V_CPU 165/159
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,24%@102,2%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 54%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29.5C POM_5V_IN 5598/5421 POM_5V_GPU 3489/3477 POM_5V_CPU 166/160
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,23%@102,4%@102,2%@102] EMC_FREQ 11%@1600 GR3D_FREQ 89%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29.25C POM_5V_IN 5598/5441 POM_5V_GPU 3483/3478 POM_5V_CPU 166/160
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,24%@204,2%@204,4%@204] EMC_FREQ 11%@1600 GR3D_FREQ 72%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5590/5456 POM_5V_GPU 3685/3498 POM_5V_CPU 124/157
RAM 1859/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,23%@102,3%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@29.5C POM_5V_IN 5158/5429 POM_5V_GPU 3322/3482 POM_5V_CPU 165/157
