RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,12%@307,1%@307,1%@307] EMC_FREQ 8%@1600 GR3D_FREQ 85%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.25C POM_5V_IN 5581/5581 POM_5V_GPU 3591/3591 POM_5V_CPU 165/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,24%@102,3%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 90%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5746/5663 POM_5V_GPU 3472/3531 POM_5V_CPU 165/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,25%@102,10%@102,4%@102] EMC_FREQ 16%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@39C thermal@30.5C POM_5V_IN 5432/5586 POM_5V_GPU 3234/3432 POM_5V_CPU 165/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,18%@204,3%@204,4%@204] EMC_FREQ 17%@1600 GR3D_FREQ 91%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5283/5510 POM_5V_GPU 3115/3353 POM_5V_CPU 165/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [35%@204,5%@204,3%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 63%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.25C POM_5V_IN 4999/5408 POM_5V_GPU 3073/3297 POM_5V_CPU 166/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [36%@204,4%@204,2%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 70%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.25C POM_5V_IN 5108/5358 POM_5V_GPU 3317/3300 POM_5V_CPU 166/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@102,3%@204,1%@204,6%@204] EMC_FREQ 19%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.25C POM_5V_IN 5116/5323 POM_5V_GPU 3115/3273 POM_5V_CPU 165/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [36%@204,1%@204,4%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@28.5C AO@38.5C thermal@30.5C POM_5V_IN 5192/5307 POM_5V_GPU 3198/3264 POM_5V_CPU 166/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,4%@204,2%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 79%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 5116/5285 POM_5V_GPU 3193/3256 POM_5V_CPU 166/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@204,3%@204,3%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 79%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@38.5C thermal@30.25C POM_5V_IN 5482/5305 POM_5V_GPU 3234/3254 POM_5V_CPU 165/165
RAM 1581/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,4%@204,4%@204,5%@204] EMC_FREQ 19%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 5075/5284 POM_5V_GPU 3234/3252 POM_5V_CPU 124/161
