RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,6%@204,5%@204,0%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33C PMIC@50C GPU@28.5C AO@40.5C thermal@30.75C POM_5V_IN 6859/6859 POM_5V_GPU 4566/4566 POM_5V_CPU 122/122
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,19%@204,0%@204,0%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.25C POM_5V_IN 7204/7031 POM_5V_GPU 4640/4603 POM_5V_CPU 163/142
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,9%@307,2%@307,5%@307] EMC_FREQ 15%@1600 GR3D_FREQ 92%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28C AO@40C thermal@30.25C POM_5V_IN 6017/6693 POM_5V_GPU 3909/4371 POM_5V_CPU 123/136
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,0%@102,3%@102,5%@102] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41C thermal@30.25C POM_5V_IN 6563/6660 POM_5V_GPU 4628/4435 POM_5V_CPU 122/132
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,1%@102,5%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@37C thermal@29C POM_5V_IN 5829/6494 POM_5V_GPU 3229/4194 POM_5V_CPU 124/130
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,5%@102,4%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33.5C PMIC@50C GPU@28.5C AO@41C thermal@29.75C POM_5V_IN 6900/6562 POM_5V_GPU 4443/4235 POM_5V_CPU 122/129
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,10%@204,3%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@33.5C PMIC@50C GPU@29C AO@40.5C thermal@29.75C POM_5V_IN 6706/6582 POM_5V_GPU 4628/4291 POM_5V_CPU 123/128
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,2%@307,3%@307,6%@307] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@40.5C thermal@30C POM_5V_IN 6017/6511 POM_5V_GPU 3909/4244 POM_5V_CPU 123/127
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,1%@102,1%@102,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33.5C PMIC@50C GPU@29C AO@41.5C thermal@29.75C POM_5V_IN 6594/6521 POM_5V_GPU 4703/4295 POM_5V_CPU 122/127
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,0%@102,5%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@37.5C thermal@30.5C POM_5V_IN 5985/6467 POM_5V_GPU 3550/4220 POM_5V_CPU 124/126
RAM 1942/3964MB (lfb 11x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,0%@102,0%@102,6%@102] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@28.5C AO@41C thermal@31.25C POM_5V_IN 6213/6444 POM_5V_GPU 4232/4221 POM_5V_CPU 123/126
