RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@403,2%@403,3%@403,5%@403] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@26.25C POM_5V_IN 5622/5622 POM_5V_GPU 3591/3591 POM_5V_CPU 165/165
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,2%@204,0%@204,2%@307] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@30C POM_5V_IN 5067/5344 POM_5V_GPU 3193/3392 POM_5V_CPU 165/165
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@102,6%@102,4%@102,1%@102] EMC_FREQ 13%@1600 GR3D_FREQ 56%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29.5C POM_5V_IN 5548/5412 POM_5V_GPU 3395/3393 POM_5V_CPU 165/165
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@102,5%@102,3%@102,1%@102] EMC_FREQ 14%@1600 GR3D_FREQ 91%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 5233/5367 POM_5V_GPU 3073/3313 POM_5V_CPU 124/154
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,7%@204,5%@204,0%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29.25C POM_5V_IN 4950/5284 POM_5V_GPU 3068/3264 POM_5V_CPU 165/156
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,5%@307,1%@307,6%@307] EMC_FREQ 16%@1600 GR3D_FREQ 75%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5108/5254 POM_5V_GPU 3276/3266 POM_5V_CPU 165/158
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,4%@204,1%@204,3%@204] EMC_FREQ 16%@1600 GR3D_FREQ 74%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29.75C POM_5V_IN 5033/5223 POM_5V_GPU 3110/3243 POM_5V_CPU 165/159
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,6%@102,2%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 61%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5507/5258 POM_5V_GPU 3431/3267 POM_5V_CPU 165/159
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,5%@204,0%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 79%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29C POM_5V_IN 4992/5228 POM_5V_GPU 3151/3254 POM_5V_CPU 165/160
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,7%@204,7%@204,1%@204] EMC_FREQ 17%@1600 GR3D_FREQ 56%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5341/5240 POM_5V_GPU 3514/3280 POM_5V_CPU 165/160
RAM 1832/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,16%@204,7%@204,4%@307] EMC_FREQ 17%@1600 GR3D_FREQ 86%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@29.5C POM_5V_IN 5225/5238 POM_5V_GPU 3312/3283 POM_5V_CPU 165/161
