RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,14%@307,1%@307,2%@307] EMC_FREQ 5%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@26.75C POM_5V_IN 5548/5548 POM_5V_GPU 3762/3762 POM_5V_CPU 165/165
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,21%@307,3%@307,7%@307] EMC_FREQ 7%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30C POM_5V_IN 5548/5548 POM_5V_GPU 3679/3720 POM_5V_CPU 165/165
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,27%@204,2%@204,2%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39C thermal@30C POM_5V_IN 5349/5481 POM_5V_GPU 3685/3708 POM_5V_CPU 124/151
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,24%@204,3%@204,2%@204] EMC_FREQ 9%@1600 GR3D_FREQ 84%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.25C POM_5V_IN 5316/5440 POM_5V_GPU 3561/3671 POM_5V_CPU 165/154
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,25%@204,3%@204,1%@204] EMC_FREQ 10%@1600 GR3D_FREQ 89%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@39C thermal@30.5C POM_5V_IN 5507/5453 POM_5V_GPU 3726/3682 POM_5V_CPU 124/148
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,27%@102,2%@102,3%@102] EMC_FREQ 10%@1600 GR3D_FREQ 66%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5075/5390 POM_5V_GPU 3322/3622 POM_5V_CPU 165/151
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,27%@204,3%@204,2%@204] EMC_FREQ 10%@1600 GR3D_FREQ 79%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.25C POM_5V_IN 5158/5357 POM_5V_GPU 3442/3596 POM_5V_CPU 165/153
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,26%@102,3%@102,4%@102] EMC_FREQ 11%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.25C POM_5V_IN 5474/5371 POM_5V_GPU 3483/3582 POM_5V_CPU 124/149
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,26%@204,4%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 68%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5075/5338 POM_5V_GPU 3364/3558 POM_5V_CPU 124/146
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,25%@204,2%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 65%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30.5C POM_5V_IN 5158/5320 POM_5V_GPU 3442/3546 POM_5V_CPU 124/144
RAM 1593/3964MB (lfb 16x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,27%@102,3%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 5349/5323 POM_5V_GPU 3643/3555 POM_5V_CPU 124/142
