RAM 1655/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,18%@102,6%@102,1%@102] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@27.5C POM_5V_IN 6409/6409 POM_5V_GPU 4190/4190 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,2%@204,1%@204,0%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30.75C POM_5V_IN 6213/6311 POM_5V_GPU 3950/4070 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,3%@102,2%@102,0%@102] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30C POM_5V_IN 5788/6136 POM_5V_GPU 3715/3951 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,3%@204,3%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 5705/6028 POM_5V_GPU 3632/3871 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,1%@204,3%@204,0%@204] EMC_FREQ 17%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@31C POM_5V_IN 5976/6018 POM_5V_GPU 3909/3879 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,5%@204,1%@204,0%@204] EMC_FREQ 17%@1600 GR3D_FREQ 77%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30.25C POM_5V_IN 5829/5986 POM_5V_GPU 3797/3865 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,4%@204,2%@204,1%@204] EMC_FREQ 18%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@39.5C thermal@30.75C POM_5V_IN 5788/5958 POM_5V_GPU 3715/3844 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@307,0%@307,2%@307,1%@307] EMC_FREQ 18%@1600 GR3D_FREQ 87%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@31C POM_5V_IN 6213/5990 POM_5V_GPU 4149/3882 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,3%@204,4%@204,1%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 6172/6010 POM_5V_GPU 4190/3916 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,2%@204,2%@204,0%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@30.25C POM_5V_IN 6245/6033 POM_5V_GPU 4307/3955 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,0%@204,3%@204,1%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29C AO@41C thermal@30.25C POM_5V_IN 6327/6060 POM_5V_GPU 4348/3991 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,7%@102,1%@102,1%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29C AO@41.5C thermal@31C POM_5V_IN 6522/6098 POM_5V_GPU 4587/4040 POM_5V_CPU 123/123
RAM 1656/3964MB (lfb 59x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,0%@102,4%@102,1%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30.75C POM_5V_IN 6255/6110 POM_5V_GPU 3950/4033 POM_5V_CPU 123/123
