RAM 1828/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,4%@307,23%@307,4%@307] EMC_FREQ 8%@1600 GR3D_FREQ 60%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@27.5C POM_5V_IN 5166/5166 POM_5V_GPU 2949/2949 POM_5V_CPU 166/166
RAM 1828/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,6%@204,32%@204,0%@204] EMC_FREQ 12%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5275/5220 POM_5V_GPU 3073/3011 POM_5V_CPU 166/166
RAM 1828/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,3%@204,33%@204,1%@204] EMC_FREQ 14%@1600 GR3D_FREQ 79%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 5391/5277 POM_5V_GPU 3073/3031 POM_5V_CPU 165/165
RAM 1828/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,1%@204,33%@204,4%@204] EMC_FREQ 16%@1600 GR3D_FREQ 62%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.25C POM_5V_IN 5391/5305 POM_5V_GPU 3234/3082 POM_5V_CPU 166/165
RAM 1828/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,13%@204,31%@204,4%@204] EMC_FREQ 18%@1600 GR3D_FREQ 67%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.5C POM_5V_IN 5507/5346 POM_5V_GPU 3234/3112 POM_5V_CPU 207/174
RAM 1828/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,2%@204,33%@204,5%@204] EMC_FREQ 18%@1600 GR3D_FREQ 80%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@29.5C POM_5V_IN 4874/5267 POM_5V_GPU 2912/3079 POM_5V_CPU 166/172
RAM 1829/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,23%@204,11%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 55%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@37.5C thermal@29.75C POM_5V_IN 5158/5251 POM_5V_GPU 2990/3066 POM_5V_CPU 166/171
RAM 1829/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,32%@204,1%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 97%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@29.75C POM_5V_IN 4798/5195 POM_5V_GPU 2874/3042 POM_5V_CPU 166/171
RAM 1829/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,32%@204,6%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 72%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29C POM_5V_IN 5515/5230 POM_5V_GPU 3147/3054 POM_5V_CPU 165/170
RAM 1829/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,31%@204,4%@204,0%@204] EMC_FREQ 20%@1600 GR3D_FREQ 91%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38C thermal@29.75C POM_5V_IN 5116/5219 POM_5V_GPU 3073/3055 POM_5V_CPU 165/169
RAM 1829/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,31%@204,6%@204,0%@204] EMC_FREQ 20%@1600 GR3D_FREQ 50%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5275/5224 POM_5V_GPU 3234/3072 POM_5V_CPU 165/169
RAM 1829/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,6%@204,2%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 61%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29.75C POM_5V_IN 4874/5195 POM_5V_GPU 2953/3062 POM_5V_CPU 166/169
RAM 1829/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,6%@307,0%@307,2%@307] EMC_FREQ 21%@1600 GR3D_FREQ 90%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@30C POM_5V_IN 5075/5185 POM_5V_GPU 3115/3066 POM_5V_CPU 165/168
RAM 1829/3964MB (lfb 16x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,21%@307,1%@307,4%@1479] EMC_FREQ 20%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5266/5191 POM_5V_GPU 3271/3080 POM_5V_CPU 207/171
