RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@307,1%@307,1%@307,2%@307] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@25.75C POM_5V_IN 5672/5672 POM_5V_GPU 3638/3638 POM_5V_CPU 124/124
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,2%@204,1%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 92%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@26.5C AO@37.5C thermal@28.75C POM_5V_IN 5548/5610 POM_5V_GPU 3596/3617 POM_5V_CPU 124/124
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,6%@102,4%@102,2%@102] EMC_FREQ 15%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27C AO@36.5C thermal@28.75C POM_5V_IN 5640/5620 POM_5V_GPU 3234/3489 POM_5V_CPU 124/124
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,3%@204,5%@204,5%@204] EMC_FREQ 16%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27C AO@37.5C thermal@28.75C POM_5V_IN 5681/5635 POM_5V_GPU 3436/3476 POM_5V_CPU 165/134
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,1%@204,2%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27C AO@37.5C thermal@29C POM_5V_IN 5474/5603 POM_5V_GPU 3478/3476 POM_5V_CPU 124/132
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,5%@204,3%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 70%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27C AO@38C thermal@29C POM_5V_IN 5590/5600 POM_5V_GPU 3638/3503 POM_5V_CPU 124/130
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,1%@102,3%@102,3%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27C AO@37C thermal@29C POM_5V_IN 5358/5566 POM_5V_GPU 3317/3476 POM_5V_CPU 124/129
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,3%@204,3%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 70%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5474/5554 POM_5V_GPU 3478/3476 POM_5V_CPU 124/129
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,9%@204,4%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5474/5545 POM_5V_GPU 3519/3481 POM_5V_CPU 165/133
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,1%@204,2%@204,1%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5474/5538 POM_5V_GPU 3519/3485 POM_5V_CPU 124/132
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,1%@102,3%@204,1%@204] EMC_FREQ 20%@1600 GR3D_FREQ 88%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@27.5C AO@38.5C thermal@29.25C POM_5V_IN 5631/5546 POM_5V_GPU 3679/3502 POM_5V_CPU 124/131
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,3%@204,5%@204,1%@204] EMC_FREQ 20%@1600 GR3D_FREQ 97%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5358/5531 POM_5V_GPU 3359/3490 POM_5V_CPU 124/130
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@102,3%@204,1%@204,2%@204] EMC_FREQ 20%@1600 GR3D_FREQ 77%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5870/5557 POM_5V_GPU 3638/3502 POM_5V_CPU 165/133
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,6%@204,4%@204,1%@204] EMC_FREQ 20%@1600 GR3D_FREQ 70%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5714/5568 POM_5V_GPU 3483/3500 POM_5V_CPU 124/132
RAM 1613/3964MB (lfb 15x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,5%@102,1%@102,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27C AO@37.5C thermal@29C POM_5V_IN 5714/5578 POM_5V_GPU 3436/3496 POM_5V_CPU 124/132
