RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,12%@204,2%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26C AO@35C thermal@27.25C POM_5V_IN 5399/5399 POM_5V_GPU 2861/2861 POM_5V_CPU 165/165
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,17%@307,5%@307,2%@307] EMC_FREQ 20%@1600 GR3D_FREQ 96%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26C AO@36.5C thermal@27.25C POM_5V_IN 5474/5436 POM_5V_GPU 3188/3024 POM_5V_CPU 165/165
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@403,7%@403,2%@403,2%@403] EMC_FREQ 24%@1600 GR3D_FREQ 56%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@26C AO@36.5C thermal@27.5C POM_5V_IN 5474/5449 POM_5V_GPU 3312/3120 POM_5V_CPU 165/165
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,1%@102,3%@102,1%@102] EMC_FREQ 28%@1600 GR3D_FREQ 79%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@26.5C AO@35.5C thermal@27.5C POM_5V_IN 5714/5515 POM_5V_GPU 3229/3147 POM_5V_CPU 165/165
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,2%@102,2%@102,1%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@35C thermal@28.25C POM_5V_IN 5590/5530 POM_5V_GPU 3064/3130 POM_5V_CPU 124/156
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,3%@204,3%@204,3%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@35.5C thermal@27.75C POM_5V_IN 5557/5534 POM_5V_GPU 3064/3119 POM_5V_CPU 124/151
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,0%@204,5%@204,3%@204] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26C AO@35.5C thermal@27.75C POM_5V_IN 5515/5531 POM_5V_GPU 2861/3082 POM_5V_CPU 124/147
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,1%@102,2%@102,2%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@35.5C thermal@28C POM_5V_IN 5399/5515 POM_5V_GPU 2741/3040 POM_5V_CPU 165/149
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,1%@102,4%@102,1%@102] EMC_FREQ 33%@1600 GR3D_FREQ 95%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@35.5C thermal@27.75C POM_5V_IN 5672/5532 POM_5V_GPU 3147/3051 POM_5V_CPU 124/146
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,3%@204,4%@204,2%@204] EMC_FREQ 34%@1600 GR3D_FREQ 89%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5622/5541 POM_5V_GPU 3302/3076 POM_5V_CPU 165/148
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,1%@204,3%@204,2%@204] EMC_FREQ 34%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37C thermal@27.75C POM_5V_IN 5590/5546 POM_5V_GPU 3307/3097 POM_5V_CPU 165/150
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,2%@102,4%@102,1%@102] EMC_FREQ 34%@1600 GR3D_FREQ 95%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@26.5C AO@35.5C thermal@28.75C POM_5V_IN 5474/5540 POM_5V_GPU 3068/3095 POM_5V_CPU 124/147
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,2%@204,3%@204,0%@204] EMC_FREQ 34%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@36.5C thermal@28.75C POM_5V_IN 5432/5531 POM_5V_GPU 3147/3099 POM_5V_CPU 165/149
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@1132,5%@1132,2%@1132,3%@1132] EMC_FREQ 34%@1600 GR3D_FREQ 95%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 6481/5599 POM_5V_GPU 3440/3123 POM_5V_CPU 451/170
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,21%@204,6%@204,3%@204] EMC_FREQ 34%@1600 GR3D_FREQ 68%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 6099/5632 POM_5V_GPU 3338/3137 POM_5V_CPU 164/170
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,30%@204,4%@204,4%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 5829/5645 POM_5V_GPU 3183/3140 POM_5V_CPU 124/167
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@102,11%@102,4%@102] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@35C thermal@28.5C POM_5V_IN 5283/5623 POM_5V_GPU 2699/3114 POM_5V_CPU 124/164
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,17%@102,1%@102,3%@102] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@35.5C thermal@28.25C POM_5V_IN 5399/5611 POM_5V_GPU 2820/3098 POM_5V_CPU 124/162
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,4%@204,5%@204,2%@204] EMC_FREQ 34%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@26.5C AO@37C thermal@28C POM_5V_IN 5075/5583 POM_5V_GPU 2944/3090 POM_5V_CPU 124/160
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,14%@102,4%@102,1%@102] EMC_FREQ 34%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5705/5589 POM_5V_GPU 3348/3103 POM_5V_CPU 124/158
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,16%@102,0%@102,1%@102] EMC_FREQ 34%@1600 GR3D_FREQ 98%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@35C thermal@28.25C POM_5V_IN 5515/5585 POM_5V_GPU 2985/3097 POM_5V_CPU 124/157
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,14%@204,4%@204,3%@204] EMC_FREQ 34%@1600 GR3D_FREQ 93%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@35C thermal@27.75C POM_5V_IN 5515/5582 POM_5V_GPU 2985/3092 POM_5V_CPU 124/155
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,16%@204,3%@204,2%@204] EMC_FREQ 33%@1600 GR3D_FREQ 65%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 5672/5586 POM_5V_GPU 3271/3100 POM_5V_CPU 124/154
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,14%@204,3%@204,3%@204] EMC_FREQ 34%@1600 GR3D_FREQ 68%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28.5C POM_5V_IN 5631/5588 POM_5V_GPU 3147/3102 POM_5V_CPU 124/152
RAM 1903/3964MB (lfb 23x4MB) SWAP 215/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,15%@204,6%@204,2%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 5283/5575 POM_5V_GPU 2820/3090 POM_5V_CPU 124/151
