RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@1479,16%@1479,5%@1479,2%@1479] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@36.5C thermal@30.5C POM_5V_IN 6058/6058 POM_5V_GPU 3420/3420 POM_5V_CPU 288/288
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [1%@204,1%@204,6%@204,1%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@29C AO@37C thermal@28.5C POM_5V_IN 6491/6274 POM_5V_GPU 3739/3579 POM_5V_CPU 123/205
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,0%@102,5%@102,1%@102] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@29C AO@38C thermal@30.5C POM_5V_IN 7104/6551 POM_5V_GPU 4130/3763 POM_5V_CPU 122/177
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,5%@102,5%@102,0%@102] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 7437/6772 POM_5V_GPU 4477/3941 POM_5V_CPU 122/163
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,0%@102,7%@204,0%@204] EMC_FREQ 40%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39C thermal@28.75C POM_5V_IN 7465/6911 POM_5V_GPU 4632/4079 POM_5V_CPU 122/155
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,9%@204,10%@204,2%@204] EMC_FREQ 42%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.75C POM_5V_IN 8064/7103 POM_5V_GPU 4677/4179 POM_5V_CPU 202/163
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,10%@204,9%@204,0%@204] EMC_FREQ 44%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@38C thermal@30.5C POM_5V_IN 7465/7154 POM_5V_GPU 4070/4163 POM_5V_CPU 163/163
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,10%@204,9%@204,2%@204] EMC_FREQ 44%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@29.25C POM_5V_IN 7983/7258 POM_5V_GPU 4750/4236 POM_5V_CPU 120/157
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,11%@204,2%@204,2%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 8051/7346 POM_5V_GPU 4870/4307 POM_5V_CPU 120/153
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [26%@102,8%@102,4%@102,0%@102] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@28.75C POM_5V_IN 8051/7416 POM_5V_GPU 4943/4370 POM_5V_CPU 161/154
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,6%@204,5%@204,1%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41C thermal@31.25C POM_5V_IN 7575/7431 POM_5V_GPU 4894/4418 POM_5V_CPU 121/151
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,2%@204,2%@204,0%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29C AO@40.5C thermal@29.75C POM_5V_IN 7344/7424 POM_5V_GPU 4699/4441 POM_5V_CPU 121/148
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,0%@102,1%@102,0%@102] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 7123/7400 POM_5V_GPU 4551/4450 POM_5V_CPU 121/146
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,2%@204,1%@204,1%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@40C thermal@29.5C POM_5V_IN 6818/7359 POM_5V_GPU 4280/4438 POM_5V_CPU 122/144
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,4%@102,0%@102] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@29.5C POM_5V_IN 6706/7315 POM_5V_GPU 4199/4422 POM_5V_CPU 122/143
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,1%@204,0%@204,0%@204] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@31C POM_5V_IN 6368/7256 POM_5V_GPU 3891/4388 POM_5V_CPU 122/142
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,1%@102,0%@102] EMC_FREQ 45%@1600 GR3D_FREQ 68%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.25C POM_5V_IN 5820/7171 POM_5V_GPU 3497/4336 POM_5V_CPU 123/140
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,3%@102,0%@102,2%@204] EMC_FREQ 45%@1600 GR3D_FREQ 69%@921 APE 25 PLL@25.5C CPU@30C PMIC@50C GPU@28C AO@37.5C thermal@30.5C POM_5V_IN 4756/7037 POM_5V_GPU 2662/4243 POM_5V_CPU 124/139
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,3%@102,1%@102] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@28.5C AO@36.5C thermal@30.5C POM_5V_IN 5090/6935 POM_5V_GPU 2624/4158 POM_5V_CPU 124/139
RAM 2051/3964MB (lfb 34x4MB) SWAP 226/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@102,1%@102,0%@102] EMC_FREQ 45%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29C AO@37C thermal@30.75C POM_5V_IN 5399/6858 POM_5V_GPU 2907/4095 POM_5V_CPU 124/138
