RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,11%@204,5%@204,11%@204] EMC_FREQ 9%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.25C POM_5V_IN 5275/5275 POM_5V_GPU 2990/2990 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [26%@518,27%@518,9%@518,13%@518] EMC_FREQ 14%@1600 GR3D_FREQ 88%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@38C thermal@30.25C POM_5V_IN 5358/5316 POM_5V_GPU 2985/2987 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [41%@518,8%@518,10%@518,4%@518] EMC_FREQ 17%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.25C POM_5V_IN 5358/5330 POM_5V_GPU 2985/2986 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [40%@518,9%@518,9%@518,8%@518] EMC_FREQ 19%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@38.5C thermal@30.25C POM_5V_IN 5399/5347 POM_5V_GPU 2949/2977 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [35%@403,8%@403,9%@307,5%@307] EMC_FREQ 21%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 5200/5318 POM_5V_GPU 2865/2954 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [41%@614,8%@614,9%@614,6%@614] EMC_FREQ 22%@1600 GR3D_FREQ 88%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 5275/5310 POM_5V_GPU 2985/2959 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [40%@403,9%@403,8%@403,7%@403] EMC_FREQ 22%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 5366/5318 POM_5V_GPU 2824/2940 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [38%@403,10%@403,4%@403,10%@403] EMC_FREQ 23%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 5399/5328 POM_5V_GPU 2907/2936 POM_5V_CPU 331/331
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [37%@403,8%@403,6%@403,9%@403] EMC_FREQ 23%@1600 GR3D_FREQ 89%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@38.5C thermal@30.5C POM_5V_IN 5283/5323 POM_5V_GPU 2907/2933 POM_5V_CPU 332/331
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [6%@518,46%@518,7%@518,6%@518] EMC_FREQ 23%@1600 GR3D_FREQ 86%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@30.5C POM_5V_IN 5241/5315 POM_5V_GPU 3032/2942 POM_5V_CPU 332/331
RAM 1638/3964MB (lfb 90x4MB) SWAP 151/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,40%@403,10%@403,9%@403] EMC_FREQ 23%@1600 GR3D_FREQ 88%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5399/5323 POM_5V_GPU 2985/2946 POM_5V_CPU 373/335
