RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@518,9%@518,3%@518,2%@518] EMC_FREQ 11%@1600 GR3D_FREQ 72%@921 APE 25 PLL@23C CPU@28.5C PMIC@50C GPU@26C AO@35.5C thermal@27C POM_5V_IN 5093/5093 POM_5V_GPU 2889/2889 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,13%@102,4%@102,0%@102] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26.5C AO@34.5C thermal@27.5C POM_5V_IN 5184/5138 POM_5V_GPU 2732/2810 POM_5V_CPU 124/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,2%@102,3%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26.5C AO@35C thermal@28C POM_5V_IN 5333/5203 POM_5V_GPU 2930/2850 POM_5V_CPU 124/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,9%@102,5%@204,3%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26.5C AO@35.5C thermal@27.25C POM_5V_IN 5596/5301 POM_5V_GPU 3251/2950 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,11%@102,3%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@28C POM_5V_IN 5720/5385 POM_5V_GPU 3456/3051 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,2%@102,6%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@36C thermal@28C POM_5V_IN 5720/5441 POM_5V_GPU 3497/3125 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,7%@204,6%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37.5C thermal@27.75C POM_5V_IN 5720/5480 POM_5V_GPU 3697/3207 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,8%@102,3%@102,3%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37.5C thermal@27.25C POM_5V_IN 5629/5499 POM_5V_GPU 3697/3268 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,12%@307,1%@307,6%@307] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@26C AO@37.5C thermal@28.25C POM_5V_IN 5678/5519 POM_5V_GPU 3615/3307 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,8%@102,3%@102,3%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37.5C thermal@27.75C POM_5V_IN 5596/5526 POM_5V_GPU 3615/3337 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,8%@204,4%@204,5%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@37.5C thermal@28C POM_5V_IN 5678/5540 POM_5V_GPU 3574/3359 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@204,2%@204,2%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37C thermal@28C POM_5V_IN 5514/5538 POM_5V_GPU 3533/3373 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,11%@102,6%@102,5%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37C thermal@27.5C POM_5V_IN 5514/5536 POM_5V_GPU 3456/3380 POM_5V_CPU 123/123
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,10%@204,7%@204,6%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@36.5C thermal@28C POM_5V_IN 5670/5546 POM_5V_GPU 3240/3370 POM_5V_CPU 164/126
RAM 1750/3964MB (lfb 80x4MB) SWAP 0/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,10%@102,16%@204,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 61%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@37C thermal@27.75C POM_5V_IN 5629/5551 POM_5V_GPU 3199/3358 POM_5V_CPU 123/125
