RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,10%@204,1%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@28C PMIC@50C GPU@27C AO@36C thermal@27.5C POM_5V_IN 5108/5108 POM_5V_GPU 2488/2488 POM_5V_CPU 165/165
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,7%@204,17%@204,5%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@35C thermal@29.25C POM_5V_IN 5176/5142 POM_5V_GPU 2488/2488 POM_5V_CPU 124/144
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,17%@102,1%@102] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@28.5C PMIC@50C GPU@27C AO@35C thermal@28.5C POM_5V_IN 5416/5233 POM_5V_GPU 2728/2568 POM_5V_CPU 124/137
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,15%@102,2%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@35.5C thermal@29.25C POM_5V_IN 5531/5307 POM_5V_GPU 2807/2627 POM_5V_CPU 124/134
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,16%@102,1%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29C PMIC@50C GPU@27.5C AO@35.5C thermal@29C POM_5V_IN 5687/5383 POM_5V_GPU 2926/2687 POM_5V_CPU 123/132
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,2%@204,11%@204,6%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@29C POM_5V_IN 5646/5427 POM_5V_GPU 3302/2789 POM_5V_CPU 123/130
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,3%@102,4%@102,0%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@28C AO@37C thermal@29.5C POM_5V_IN 5998/5508 POM_5V_GPU 3574/2901 POM_5V_CPU 123/129
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@204,3%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@28.25C POM_5V_IN 6563/5640 POM_5V_GPU 4083/3049 POM_5V_CPU 122/128
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,2%@204,4%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.25C POM_5V_IN 6482/5734 POM_5V_GPU 4233/3181 POM_5V_CPU 122/127
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,4%@204,7%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 6369/5797 POM_5V_GPU 4199/3282 POM_5V_CPU 122/127
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,3%@204,6%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 6594/5870 POM_5V_GPU 4233/3369 POM_5V_CPU 122/126
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,3%@102,5%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@28.25C POM_5V_IN 6594/5930 POM_5V_GPU 4233/3441 POM_5V_CPU 122/126
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,2%@204,6%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@30C POM_5V_IN 6522/5975 POM_5V_GPU 4273/3505 POM_5V_CPU 122/126
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,5%@204,6%@204,0%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 6441/6009 POM_5V_GPU 4233/3557 POM_5V_CPU 122/125
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,5%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29C POM_5V_IN 6369/6033 POM_5V_GPU 4158/3597 POM_5V_CPU 122/125
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,1%@204,5%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 6522/6063 POM_5V_GPU 4273/3639 POM_5V_CPU 122/125
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,5%@204,5%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.25C POM_5V_IN 6410/6084 POM_5V_GPU 4158/3669 POM_5V_CPU 122/125
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,5%@102,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@29.25C POM_5V_IN 6522/6108 POM_5V_GPU 4199/3699 POM_5V_CPU 122/124
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,3%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@30C POM_5V_IN 6369/6122 POM_5V_GPU 4199/3725 POM_5V_CPU 122/124
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,2%@204,5%@204,0%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@28.75C POM_5V_IN 6338/6132 POM_5V_GPU 4042/3741 POM_5V_CPU 122/124
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,3%@102,5%@102,3%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 6410/6146 POM_5V_GPU 4083/3757 POM_5V_CPU 122/124
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,4%@204,2%@204,0%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@40C thermal@29.75C POM_5V_IN 6216/6149 POM_5V_GPU 4042/3770 POM_5V_CPU 122/124
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,9%@102,0%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@30.25C POM_5V_IN 6257/6153 POM_5V_GPU 3926/3777 POM_5V_CPU 122/124
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@204,5%@204,4%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@28.5C POM_5V_IN 5948/6145 POM_5V_GPU 3844/3780 POM_5V_CPU 122/124
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@102,4%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@30.25C POM_5V_IN 5948/6137 POM_5V_GPU 3692/3776 POM_5V_CPU 122/124
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,1%@102,3%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@30C POM_5V_IN 5834/6125 POM_5V_GPU 3692/3773 POM_5V_CPU 123/124
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,4%@102,4%@102,5%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29C POM_5V_IN 6021/6121 POM_5V_GPU 3598/3766 POM_5V_CPU 163/125
RAM 1856/3964MB (lfb 57x4MB) SWAP 19/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,2%@204,7%@204,0%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@30C POM_5V_IN 5564/6101 POM_5V_GPU 3456/3755 POM_5V_CPU 123/125
