RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,13%@204,9%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@29C POM_5V_IN 6786/6786 POM_5V_GPU 4104/4104 POM_5V_CPU 121/121
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,2%@204,19%@204,3%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@27.5C AO@38.5C thermal@28.75C POM_5V_IN 6594/6690 POM_5V_GPU 3988/4046 POM_5V_CPU 163/142
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,5%@204,19%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@28.75C POM_5V_IN 6938/6772 POM_5V_GPU 4179/4090 POM_5V_CPU 162/148
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,1%@204,14%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@28.5C POM_5V_IN 6522/6710 POM_5V_GPU 4239/4127 POM_5V_CPU 122/142
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@518,3%@518,4%@518,1%@518] EMC_FREQ 24%@1600 GR3D_FREQ 74%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 4784/6324 POM_5V_GPU 2699/3841 POM_5V_CPU 166/146
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,2%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@28.75C POM_5V_IN 6328/6325 POM_5V_GPU 4239/3908 POM_5V_CPU 122/142
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,5%@102,2%@102,1%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@39C thermal@28.75C POM_5V_IN 5916/6266 POM_5V_GPU 3733/3883 POM_5V_CPU 123/139
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,3%@204,3%@204,1%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@28.75C POM_5V_IN 6297/6270 POM_5V_GPU 4199/3922 POM_5V_CPU 122/137
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@102,7%@204,1%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.75C POM_5V_IN 6257/6269 POM_5V_GPU 4042/3935 POM_5V_CPU 122/135
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,2%@204,1%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@29.75C POM_5V_IN 4950/6137 POM_5V_GPU 2741/3816 POM_5V_CPU 124/134
RAM 1816/3964MB (lfb 84x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,7%@102,2%@102,3%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 6297/6151 POM_5V_GPU 4199/3851 POM_5V_CPU 122/133
