RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,11%@102,2%@102,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@30.5C PMIC@50C GPU@29.5C AO@37.5C thermal@30C POM_5V_IN 5399/5399 POM_5V_GPU 2782/2782 POM_5V_CPU 166/166
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,12%@204,0%@204,2%@204] EMC_FREQ 18%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@30.5C PMIC@50C GPU@29.5C AO@38C thermal@30.5C POM_5V_IN 5041/5220 POM_5V_GPU 2662/2722 POM_5V_CPU 166/166
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,12%@307,4%@307,2%@307] EMC_FREQ 23%@1600 GR3D_FREQ 61%@921 APE 25 PLL@26.5C CPU@31C PMIC@50C GPU@29.5C AO@38.5C thermal@30.75C POM_5V_IN 5158/5199 POM_5V_GPU 2782/2742 POM_5V_CPU 165/165
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,11%@307,0%@307,3%@307] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.75C POM_5V_IN 5275/5218 POM_5V_GPU 2985/2802 POM_5V_CPU 165/165
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,11%@307,5%@307,3%@307] EMC_FREQ 28%@1600 GR3D_FREQ 63%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@31C POM_5V_IN 5432/5261 POM_5V_GPU 3188/2879 POM_5V_CPU 165/165
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,13%@102,4%@102,4%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.75C POM_5V_IN 5664/5328 POM_5V_GPU 3390/2964 POM_5V_CPU 165/165
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,4%@204,5%@204,3%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5746/5387 POM_5V_GPU 3508/3042 POM_5V_CPU 165/165
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,6%@102,3%@102,3%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5746/5432 POM_5V_GPU 3632/3116 POM_5V_CPU 123/160
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,3%@102,7%@102,4%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5829/5476 POM_5V_GPU 3627/3172 POM_5V_CPU 164/160
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,2%@102,13%@102,3%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6286/5557 POM_5V_GPU 3733/3228 POM_5V_CPU 164/160
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,5%@204,12%@204,4%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@30.5C POM_5V_IN 5861/5585 POM_5V_GPU 3791/3280 POM_5V_CPU 123/157
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,10%@204,4%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@31C POM_5V_IN 5829/5605 POM_5V_GPU 3431/3292 POM_5V_CPU 124/154
RAM 1719/3964MB (lfb 78x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,1%@102,8%@204,5%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31C PMIC@50C GPU@30C AO@38C thermal@31.25C POM_5V_IN 5672/5610 POM_5V_GPU 3105/3278 POM_5V_CPU 124/152
