RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@614,19%@614,3%@614,12%@614] EMC_FREQ 8%@1600 GR3D_FREQ 89%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26C AO@35C thermal@27.25C POM_5V_IN 5176/5176 POM_5V_GPU 2857/2857 POM_5V_CPU 372/372
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@518,8%@518,6%@518,4%@518] EMC_FREQ 12%@1600 GR3D_FREQ 91%@921 APE 25 PLL@23C CPU@28.5C PMIC@50C GPU@26C AO@35.5C thermal@27.25C POM_5V_IN 5176/5176 POM_5V_GPU 2815/2836 POM_5V_CPU 372/372
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [44%@518,5%@518,5%@518,6%@518] EMC_FREQ 15%@1600 GR3D_FREQ 89%@921 APE 25 PLL@23C CPU@28.5C PMIC@50C GPU@26C AO@36C thermal@27.25C POM_5V_IN 5134/5162 POM_5V_GPU 2811/2827 POM_5V_CPU 331/358
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [45%@614,6%@614,5%@614,5%@614] EMC_FREQ 17%@1600 GR3D_FREQ 86%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@35.5C thermal@27.25C POM_5V_IN 5176/5165 POM_5V_GPU 2894/2844 POM_5V_CPU 372/361
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@614,6%@614,6%@614,2%@614] EMC_FREQ 19%@1600 GR3D_FREQ 91%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@35.5C thermal@27.25C POM_5V_IN 5134/5159 POM_5V_GPU 2852/2845 POM_5V_CPU 331/355
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [45%@518,7%@518,6%@518,5%@518] EMC_FREQ 20%@1600 GR3D_FREQ 88%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@35.5C thermal@27.5C POM_5V_IN 5134/5155 POM_5V_GPU 2774/2833 POM_5V_CPU 331/351
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [43%@614,8%@614,4%@614,7%@614] EMC_FREQ 20%@1600 GR3D_FREQ 89%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@27.75C POM_5V_IN 5134/5152 POM_5V_GPU 2857/2837 POM_5V_CPU 331/348
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@518,9%@518,5%@518,6%@518] EMC_FREQ 21%@1600 GR3D_FREQ 84%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@35.5C thermal@27.75C POM_5V_IN 5101/5145 POM_5V_GPU 2815/2834 POM_5V_CPU 331/346
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [44%@614,4%@614,8%@614,8%@614] EMC_FREQ 21%@1600 GR3D_FREQ 85%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@27.75C POM_5V_IN 5134/5144 POM_5V_GPU 2852/2836 POM_5V_CPU 331/344
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [45%@614,7%@614,5%@614,2%@614] EMC_FREQ 21%@1600 GR3D_FREQ 91%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26.5C AO@36C thermal@27.75C POM_5V_IN 5176/5147 POM_5V_GPU 2857/2838 POM_5V_CPU 372/347
RAM 1658/3964MB (lfb 76x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [44%@614,4%@614,6%@614,4%@614] EMC_FREQ 21%@1600 GR3D_FREQ 88%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@27.75C POM_5V_IN 5176/5150 POM_5V_GPU 2815/2836 POM_5V_CPU 372/349
