RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [18%@403,1%@403,2%@403,1%@403] EMC_FREQ 11%@1600 GR3D_FREQ 75%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.75C POM_5V_IN 5557/5557 POM_5V_GPU 3229/3229 POM_5V_CPU 207/207
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,4%@204,4%@204,3%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@39C thermal@30.5C POM_5V_IN 5358/5457 POM_5V_GPU 3110/3169 POM_5V_CPU 207/207
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,8%@204,1%@204,4%@307] EMC_FREQ 20%@1600 GR3D_FREQ 71%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.25C POM_5V_IN 5548/5487 POM_5V_GPU 3348/3229 POM_5V_CPU 165/193
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,4%@102,4%@102,1%@102] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30C POM_5V_IN 5631/5523 POM_5V_GPU 3193/3220 POM_5V_CPU 165/186
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,5%@204,5%@204,3%@307] EMC_FREQ 25%@1600 GR3D_FREQ 67%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5515/5521 POM_5V_GPU 3312/3238 POM_5V_CPU 165/181
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,6%@204,2%@204,2%@204] EMC_FREQ 25%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5672/5546 POM_5V_GPU 3472/3277 POM_5V_CPU 165/179
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [28%@102,5%@204,2%@204,2%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5590/5553 POM_5V_GPU 3151/3259 POM_5V_CPU 165/177
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,26%@204,3%@204,4%@307] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 5391/5532 POM_5V_GPU 3151/3245 POM_5V_CPU 207/180
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,27%@204,4%@204,5%@204] EMC_FREQ 27%@1600 GR3D_FREQ 95%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.75C POM_5V_IN 5432/5521 POM_5V_GPU 3271/3248 POM_5V_CPU 206/183
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [18%@307,13%@307,2%@307,6%@307] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39.5C thermal@30.75C POM_5V_IN 5391/5508 POM_5V_GPU 3147/3238 POM_5V_CPU 207/185
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,5%@204,7%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 67%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5507/5508 POM_5V_GPU 3348/3248 POM_5V_CPU 165/184
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,10%@204,7%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 5432/5502 POM_5V_GPU 3188/3243 POM_5V_CPU 165/182
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,7%@204,5%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 80%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5590/5508 POM_5V_GPU 3431/3257 POM_5V_CPU 165/181
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [26%@307,5%@307,3%@307,3%@307] EMC_FREQ 28%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5590/5514 POM_5V_GPU 3307/3261 POM_5V_CPU 206/182
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@307,16%@307,4%@307,3%@307] EMC_FREQ 28%@1600 GR3D_FREQ 74%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 5590/5519 POM_5V_GPU 3348/3267 POM_5V_CPU 165/181
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,26%@204,2%@204,7%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5233/5501 POM_5V_GPU 3027/3252 POM_5V_CPU 165/180
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,20%@204,4%@204,6%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 5746/5516 POM_5V_GPU 3307/3255 POM_5V_CPU 207/182
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,8%@204,3%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@30C AO@39.5C thermal@30.75C POM_5V_IN 5316/5504 POM_5V_GPU 3151/3249 POM_5V_CPU 207/183
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,7%@204,5%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5714/5515 POM_5V_GPU 3229/3248 POM_5V_CPU 165/182
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,4%@204,3%@204,6%@204] EMC_FREQ 28%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31C POM_5V_IN 5631/5521 POM_5V_GPU 3431/3257 POM_5V_CPU 165/181
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,4%@204,3%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@30.75C POM_5V_IN 5705/5530 POM_5V_GPU 3472/3267 POM_5V_CPU 165/180
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,6%@204,9%@204,10%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 5861/5545 POM_5V_GPU 3467/3276 POM_5V_CPU 165/180
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,24%@204,8%@204,5%@204] EMC_FREQ 28%@1600 GR3D_FREQ 91%@921 APE 25 PLL@27C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 5233/5531 POM_5V_GPU 3068/3267 POM_5V_CPU 207/181
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,18%@204,8%@204,12%@204] EMC_FREQ 28%@1600 GR3D_FREQ 90%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 5631/5536 POM_5V_GPU 3348/3271 POM_5V_CPU 165/180
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,21%@204,8%@204,8%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39C thermal@31C POM_5V_IN 5672/5541 POM_5V_GPU 3234/3269 POM_5V_CPU 207/181
RAM 1660/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,23%@204,5%@204,0%@204] EMC_FREQ 28%@1600 GR3D_FREQ 92%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 5820/5552 POM_5V_GPU 3550/3280 POM_5V_CPU 206/182
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,5%@204,5%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 5391/5546 POM_5V_GPU 3188/3276 POM_5V_CPU 165/182
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [27%@307,3%@307,9%@307,7%@307] EMC_FREQ 28%@1600 GR3D_FREQ 79%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 5861/5557 POM_5V_GPU 3219/3274 POM_5V_CPU 164/181
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,4%@204,8%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31C POM_5V_IN 5788/5565 POM_5V_GPU 3431/3280 POM_5V_CPU 206/182
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,7%@204,5%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 5316/5557 POM_5V_GPU 3068/3273 POM_5V_CPU 165/181
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,4%@204,5%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 5515/5555 POM_5V_GPU 3271/3273 POM_5V_CPU 165/181
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [27%@102,4%@102,2%@102,4%@102] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 5672/5559 POM_5V_GPU 3147/3269 POM_5V_CPU 207/181
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,6%@204,6%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 79%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5705/5563 POM_5V_GPU 3472/3275 POM_5V_CPU 165/181
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@307,6%@307,11%@307,7%@307] EMC_FREQ 28%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 5474/5561 POM_5V_GPU 3271/3275 POM_5V_CPU 207/182
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,5%@204,6%@204,9%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30.5C AO@39.5C thermal@31.5C POM_5V_IN 5746/5566 POM_5V_GPU 3508/3281 POM_5V_CPU 165/181
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,5%@204,3%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 5358/5560 POM_5V_GPU 3147/3278 POM_5V_CPU 207/182
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [24%@307,7%@307,2%@307,5%@307] EMC_FREQ 28%@1600 GR3D_FREQ 70%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31C POM_5V_IN 5474/5558 POM_5V_GPU 3229/3276 POM_5V_CPU 165/181
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,3%@102,3%@102,7%@102] EMC_FREQ 28%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 5788/5564 POM_5V_GPU 3271/3276 POM_5V_CPU 165/181
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,2%@204,3%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 98%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 5631/5566 POM_5V_GPU 3147/3273 POM_5V_CPU 165/181
RAM 1661/3964MB (lfb 77x4MB) SWAP 157/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,11%@204,8%@204,6%@204] EMC_FREQ 28%@1600 GR3D_FREQ 91%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 5474/5563 POM_5V_GPU 3312/3274 POM_5V_CPU 165/180
