RAM 1643/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@518,6%@518,22%@307,8%@307] EMC_FREQ 12%@1600 GR3D_FREQ 95%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@28C POM_5V_IN 5820/5820 POM_5V_GPU 3302/3302 POM_5V_CPU 329/329
RAM 1643/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,5%@307,32%@307,5%@307] EMC_FREQ 19%@1600 GR3D_FREQ 86%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 5829/5824 POM_5V_GPU 3343/3322 POM_5V_CPU 288/308
RAM 1643/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,6%@307,30%@307,6%@307] EMC_FREQ 24%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 5705/5784 POM_5V_GPU 3261/3302 POM_5V_CPU 288/301
RAM 1643/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [9%@403,4%@403,31%@403,4%@403] EMC_FREQ 27%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@31.25C POM_5V_IN 5820/5793 POM_5V_GPU 3384/3322 POM_5V_CPU 288/298
RAM 1643/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [8%@518,7%@518,31%@307,5%@307] EMC_FREQ 29%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@31C POM_5V_IN 5861/5807 POM_5V_GPU 3261/3310 POM_5V_CPU 288/296
RAM 1643/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,5%@307,31%@307,4%@307] EMC_FREQ 31%@1600 GR3D_FREQ 93%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 5820/5809 POM_5V_GPU 3379/3321 POM_5V_CPU 288/294
RAM 1643/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [8%@403,2%@403,32%@403,5%@403] EMC_FREQ 32%@1600 GR3D_FREQ 95%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 5976/5833 POM_5V_GPU 3420/3335 POM_5V_CPU 288/293
RAM 1643/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,4%@307,32%@307,3%@307] EMC_FREQ 32%@1600 GR3D_FREQ 91%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5861/5836 POM_5V_GPU 3379/3341 POM_5V_CPU 288/293
RAM 1644/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,5%@307,13%@307,2%@307] EMC_FREQ 33%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31.25C POM_5V_IN 5746/5826 POM_5V_GPU 3261/3332 POM_5V_CPU 288/292
RAM 1644/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [36%@518,5%@518,6%@518,8%@518] EMC_FREQ 33%@1600 GR3D_FREQ 89%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5820/5825 POM_5V_GPU 3379/3336 POM_5V_CPU 288/292
RAM 1644/3964MB (lfb 95x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [36%@403,7%@403,7%@307,7%@307] EMC_FREQ 33%@1600 GR3D_FREQ 90%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 5746/5818 POM_5V_GPU 3261/3330 POM_5V_CPU 288/291
