RAM 1682/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,13%@307,2%@307,3%@307] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@28C AO@37.5C thermal@26.5C POM_5V_IN 5018/5018 POM_5V_GPU 3105/3105 POM_5V_CPU 165/165
RAM 1683/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,22%@102,4%@102,5%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@29C POM_5V_IN 5067/5042 POM_5V_GPU 2903/3004 POM_5V_CPU 165/165
RAM 1683/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,21%@102,4%@204,3%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5333/5139 POM_5V_GPU 3188/3065 POM_5V_CPU 124/151
RAM 1683/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,23%@307,1%@307,7%@307] EMC_FREQ 16%@1600 GR3D_FREQ 63%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@28.75C POM_5V_IN 5292/5177 POM_5V_GPU 3302/3124 POM_5V_CPU 165/154
RAM 1683/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,22%@307,5%@307,3%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@31C PMIC@50C GPU@27.5C AO@37.5C thermal@29.25C POM_5V_IN 5572/5256 POM_5V_GPU 3384/3176 POM_5V_CPU 165/156
RAM 1683/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,22%@102,2%@102,6%@102] EMC_FREQ 18%@1600 GR3D_FREQ 64%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5448/5288 POM_5V_GPU 3420/3217 POM_5V_CPU 164/158
RAM 1684/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,21%@307,5%@307,4%@307] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.75C POM_5V_IN 4976/5243 POM_5V_GPU 3064/3195 POM_5V_CPU 165/159
RAM 1684/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,23%@102,3%@102,1%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5067/5221 POM_5V_GPU 2985/3168 POM_5V_CPU 165/159
RAM 1683/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,22%@307,4%@307,6%@307] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@29C POM_5V_IN 5457/5247 POM_5V_GPU 3266/3179 POM_5V_CPU 165/160
RAM 1683/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,18%@204,1%@204,8%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@27.5C AO@38.5C thermal@29C POM_5V_IN 5564/5279 POM_5V_GPU 3503/3212 POM_5V_CPU 165/160
RAM 1683/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,19%@204,8%@204,5%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@27.5C AO@38C thermal@29C POM_5V_IN 5481/5297 POM_5V_GPU 3497/3237 POM_5V_CPU 165/161
RAM 1683/3964MB (lfb 92x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,22%@204,0%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 63%@921 APE 25 PLL@24.5C CPU@31C PMIC@50C GPU@28C AO@38C thermal@29C POM_5V_IN 5059/5277 POM_5V_GPU 3147/3230 POM_5V_CPU 165/161
