RAM 1690/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,3%@403,1%@403,3%@403] EMC_FREQ 13%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@39.5C thermal@28.75C POM_5V_IN 5705/5705 POM_5V_GPU 3343/3343 POM_5V_CPU 165/165
RAM 1690/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,3%@204,1%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.25C POM_5V_IN 6286/5995 POM_5V_GPU 4026/3684 POM_5V_CPU 164/164
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,3%@204,6%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.25C POM_5V_IN 6099/6030 POM_5V_GPU 3627/3665 POM_5V_CPU 123/150
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,3%@204,3%@204,0%@204] EMC_FREQ 26%@1600 GR3D_FREQ 82%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5590/5920 POM_5V_GPU 3348/3586 POM_5V_CPU 165/154
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,3%@204,5%@204,0%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@29.5C AO@41.5C thermal@31.25C POM_5V_IN 6213/5978 POM_5V_GPU 3944/3657 POM_5V_CPU 164/156
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,3%@102,3%@102,1%@102] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31C POM_5V_IN 6182/6012 POM_5V_GPU 3627/3652 POM_5V_CPU 123/150
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,2%@204,6%@204,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 50%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@41C thermal@31.5C POM_5V_IN 5746/5974 POM_5V_GPU 3503/3631 POM_5V_CPU 164/152
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,5%@204,4%@204,0%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.5C POM_5V_IN 6327/6018 POM_5V_GPU 3944/3670 POM_5V_CPU 123/148
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,3%@102,10%@102,1%@102] EMC_FREQ 31%@1600 GR3D_FREQ 68%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@31.25C POM_5V_IN 6017/6018 POM_5V_GPU 3744/3678 POM_5V_CPU 123/146
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,5%@204,1%@204,4%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.75C POM_5V_IN 6563/6072 POM_5V_GPU 3774/3688 POM_5V_CPU 164/147
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,15%@102,2%@102,5%@102] EMC_FREQ 31%@1600 GR3D_FREQ 85%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@41.5C thermal@31.75C POM_5V_IN 5672/6036 POM_5V_GPU 3426/3664 POM_5V_CPU 123/145
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,18%@204,5%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.5C POM_5V_IN 6286/6057 POM_5V_GPU 4026/3694 POM_5V_CPU 164/147
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,17%@204,5%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@31.5C POM_5V_IN 5788/6036 POM_5V_GPU 3384/3670 POM_5V_CPU 165/148
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,13%@307,2%@307,7%@307] EMC_FREQ 31%@1600 GR3D_FREQ 83%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@41.5C thermal@32C POM_5V_IN 6058/6038 POM_5V_GPU 3827/3681 POM_5V_CPU 164/149
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,12%@102,8%@102,8%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@40C thermal@31.75C POM_5V_IN 6026/6037 POM_5V_GPU 3431/3664 POM_5V_CPU 165/150
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,12%@102,7%@102,4%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30C AO@42C thermal@31.5C POM_5V_IN 6172/6045 POM_5V_GPU 3903/3679 POM_5V_CPU 164/151
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,9%@102,8%@102,7%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@31C AO@40C thermal@31.75C POM_5V_IN 5672/6023 POM_5V_GPU 3266/3655 POM_5V_CPU 165/152
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,15%@102,6%@102,6%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@31C AO@42C thermal@32.25C POM_5V_IN 6131/6029 POM_5V_GPU 3862/3666 POM_5V_CPU 164/152
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,17%@102,2%@102,5%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 6141/6035 POM_5V_GPU 3627/3664 POM_5V_CPU 123/151
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@614,19%@614,6%@614,4%@614] EMC_FREQ 32%@1600 GR3D_FREQ 93%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@31.75C POM_5V_IN 6553/6061 POM_5V_GPU 3762/3669 POM_5V_CPU 327/160
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,12%@102,16%@102,4%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@40.5C thermal@32.25C POM_5V_IN 6717/6092 POM_5V_GPU 3891/3680 POM_5V_CPU 163/160
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,11%@204,11%@204,9%@204] EMC_FREQ 32%@1600 GR3D_FREQ 62%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 6368/6105 POM_5V_GPU 3651/3678 POM_5V_CPU 164/160
RAM 1691/3964MB (lfb 102x4MB) SWAP 173/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,13%@102,12%@102,5%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@32C POM_5V_IN 6522/6123 POM_5V_GPU 3651/3677 POM_5V_CPU 123/158
