RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,19%@307,0%@403,4%@403] EMC_FREQ 14%@1600 GR3D_FREQ 97%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27.5C AO@37C thermal@28C POM_5V_IN 5374/5374 POM_5V_GPU 3013/3013 POM_5V_CPU 206/206
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,24%@204,7%@204,0%@204] EMC_FREQ 21%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@28.75C POM_5V_IN 5490/5432 POM_5V_GPU 3173/3093 POM_5V_CPU 164/185
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,24%@204,4%@204,2%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.5C POM_5V_IN 5614/5492 POM_5V_GPU 3054/3080 POM_5V_CPU 165/178
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,26%@204,3%@204,4%@204] EMC_FREQ 29%@1600 GR3D_FREQ 67%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.5C POM_5V_IN 5614/5523 POM_5V_GPU 3013/3063 POM_5V_CPU 165/175
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,24%@403,1%@403,3%@403] EMC_FREQ 32%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37.5C thermal@28.75C POM_5V_IN 5729/5564 POM_5V_GPU 3333/3117 POM_5V_CPU 206/181
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,23%@102,5%@102,5%@204] EMC_FREQ 33%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@28C AO@37C thermal@29C POM_5V_IN 5059/5480 POM_5V_GPU 2815/3066 POM_5V_CPU 165/178
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,25%@307,4%@307,4%@307] EMC_FREQ 34%@1600 GR3D_FREQ 83%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@27.5C AO@37C thermal@28.5C POM_5V_IN 5383/5466 POM_5V_GPU 2894/3042 POM_5V_CPU 206/182
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,25%@307,4%@307,2%@307] EMC_FREQ 35%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5142/5425 POM_5V_GPU 2815/3013 POM_5V_CPU 165/180
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,6%@307,1%@307,3%@307] EMC_FREQ 35%@1600 GR3D_FREQ 70%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@37C thermal@28.25C POM_5V_IN 5059/5384 POM_5V_GPU 2815/2991 POM_5V_CPU 165/178
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,3%@102,4%@102,0%@204] EMC_FREQ 35%@1600 GR3D_FREQ 68%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@28C AO@36C thermal@28.25C POM_5V_IN 5465/5392 POM_5V_GPU 2894/2981 POM_5V_CPU 165/177
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,11%@204,3%@204,6%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@27.5C AO@37C thermal@29C POM_5V_IN 5349/5388 POM_5V_GPU 2650/2951 POM_5V_CPU 165/176
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,17%@204,6%@204,6%@204] EMC_FREQ 35%@1600 GR3D_FREQ 87%@921 APE 25 PLL@25C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5498/5398 POM_5V_GPU 2774/2936 POM_5V_CPU 206/178
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,18%@204,7%@204,4%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@36.5C thermal@28.75C POM_5V_IN 5498/5405 POM_5V_GPU 2894/2933 POM_5V_CPU 165/177
RAM 1675/3964MB (lfb 76x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,10%@204,4%@204,1%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@28C AO@37C thermal@28.75C POM_5V_IN 5614/5420 POM_5V_GPU 3013/2939 POM_5V_CPU 165/176
