RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [22%@403,3%@518,13%@518,6%@518] EMC_FREQ 11%@1600 GR3D_FREQ 89%@921 APE 25 PLL@23C CPU@27C PMIC@50C GPU@25C AO@34C thermal@24.5C POM_5V_IN 5085/5085 POM_5V_GPU 2687/2687 POM_5V_CPU 289/289
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [33%@403,13%@403,4%@307,6%@307] EMC_FREQ 18%@1600 GR3D_FREQ 83%@921 APE 25 PLL@22.5C CPU@27.5C PMIC@50C GPU@25C AO@34C thermal@26C POM_5V_IN 5051/5068 POM_5V_GPU 2563/2625 POM_5V_CPU 289/289
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [35%@403,7%@403,8%@403,7%@403] EMC_FREQ 22%@1600 GR3D_FREQ 81%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34.5C thermal@26.25C POM_5V_IN 5093/5076 POM_5V_GPU 2525/2591 POM_5V_CPU 289/289
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [37%@307,8%@307,5%@307,4%@307] EMC_FREQ 25%@1600 GR3D_FREQ 88%@921 APE 25 PLL@22.5C CPU@27.5C PMIC@50C GPU@25.5C AO@34C thermal@26.25C POM_5V_IN 5093/5080 POM_5V_GPU 2567/2585 POM_5V_CPU 248/278
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [37%@307,3%@307,6%@307,6%@307] EMC_FREQ 27%@1600 GR3D_FREQ 87%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34.5C thermal@26.5C POM_5V_IN 5010/5066 POM_5V_GPU 2604/2589 POM_5V_CPU 289/280
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [38%@307,6%@307,5%@307,4%@307] EMC_FREQ 28%@1600 GR3D_FREQ 86%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@35C thermal@26.5C POM_5V_IN 4976/5051 POM_5V_GPU 2484/2571 POM_5V_CPU 289/282
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [40%@403,7%@403,6%@403,2%@403] EMC_FREQ 29%@1600 GR3D_FREQ 84%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34C thermal@26.5C POM_5V_IN 4976/5040 POM_5V_GPU 2484/2559 POM_5V_CPU 289/283
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [35%@307,8%@307,5%@307,8%@307] EMC_FREQ 29%@1600 GR3D_FREQ 87%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34.5C thermal@26.25C POM_5V_IN 5010/5036 POM_5V_GPU 2604/2564 POM_5V_CPU 248/278
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [36%@403,9%@403,8%@403,8%@403] EMC_FREQ 30%@1600 GR3D_FREQ 86%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34.5C thermal@26.25C POM_5V_IN 5093/5043 POM_5V_GPU 2521/2559 POM_5V_CPU 289/279
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [37%@307,6%@307,5%@307,7%@307] EMC_FREQ 30%@1600 GR3D_FREQ 85%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34.5C thermal@26.5C POM_5V_IN 4968/5035 POM_5V_GPU 2604/2564 POM_5V_CPU 248/276
RAM 1631/3964MB (lfb 25x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [36%@403,5%@403,4%@403,7%@403] EMC_FREQ 30%@1600 GR3D_FREQ 84%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@25.5C AO@34.5C thermal@26.5C POM_5V_IN 5051/5036 POM_5V_GPU 2521/2560 POM_5V_CPU 289/277
