RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,11%@204,0%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26C AO@35C thermal@26.25C POM_5V_IN 6115/6115 POM_5V_GPU 3342/3342 POM_5V_CPU 122/122
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,14%@204,3%@204,3%@204] EMC_FREQ 16%@1600 GR3D_FREQ 62%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@25.5C AO@35.5C thermal@27.25C POM_5V_IN 5169/5642 POM_5V_GPU 2780/3061 POM_5V_CPU 122/122
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,14%@204,4%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26C AO@36.5C thermal@27.75C POM_5V_IN 6370/5884 POM_5V_GPU 3743/3288 POM_5V_CPU 120/121
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,10%@102,0%@102,2%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@28C POM_5V_IN 5094/5687 POM_5V_GPU 2839/3176 POM_5V_CPU 123/121
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,10%@102,0%@102,0%@204] EMC_FREQ 22%@1600 GR3D_FREQ 63%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@25.5C AO@36C thermal@28C POM_5V_IN 4822/5514 POM_5V_GPU 2876/3116 POM_5V_CPU 123/122
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,9%@204,4%@204,2%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26C AO@37.5C thermal@28C POM_5V_IN 5883/5575 POM_5V_GPU 3732/3218 POM_5V_CPU 121/121
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,6%@102,2%@102,3%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26C AO@34.5C thermal@27.5C POM_5V_IN 4863/5473 POM_5V_GPU 2641/3136 POM_5V_CPU 123/122
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,7%@307,1%@307,5%@307] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26C AO@37C thermal@27C POM_5V_IN 5128/5430 POM_5V_GPU 3148/3137 POM_5V_CPU 122/122
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,6%@204,3%@204,4%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26.5C AO@37.5C thermal@26.75C POM_5V_IN 5883/5480 POM_5V_GPU 3767/3207 POM_5V_CPU 121/121
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,5%@102,7%@102,2%@102] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@34C thermal@26.5C POM_5V_IN 4671/5399 POM_5V_GPU 2443/3131 POM_5V_CPU 124/122
RAM 1906/3964MB (lfb 82x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,8%@204,1%@204,3%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@26C AO@37C thermal@26.5C POM_5V_IN 5585/5416 POM_5V_GPU 3424/3157 POM_5V_CPU 122/122
