RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@403,18%@403,4%@403,6%@403] EMC_FREQ 8%@1600 GR3D_FREQ 89%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@26C POM_5V_IN 4784/4784 POM_5V_GPU 2699/2699 POM_5V_CPU 249/249
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,30%@204,4%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 4708/4746 POM_5V_GPU 2499/2599 POM_5V_CPU 249/249
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,31%@204,4%@204,1%@204] EMC_FREQ 14%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 4749/4747 POM_5V_GPU 2541/2579 POM_5V_CPU 208/235
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,35%@307,3%@307,4%@307] EMC_FREQ 16%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 4624/4716 POM_5V_GPU 2620/2589 POM_5V_CPU 208/228
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,32%@204,3%@204,5%@204] EMC_FREQ 17%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 4666/4706 POM_5V_GPU 2620/2595 POM_5V_CPU 249/232
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,33%@307,3%@307,6%@307] EMC_FREQ 18%@1600 GR3D_FREQ 93%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 4749/4713 POM_5V_GPU 2579/2593 POM_5V_CPU 290/242
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,31%@204,6%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 4464/4677 POM_5V_GPU 2499/2579 POM_5V_CPU 249/243
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,32%@204,0%@204,6%@204] EMC_FREQ 19%@1600 GR3D_FREQ 77%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@36C thermal@27.75C POM_5V_IN 4631/4671 POM_5V_GPU 2458/2564 POM_5V_CPU 249/243
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,31%@307,3%@307,5%@307] EMC_FREQ 19%@1600 GR3D_FREQ 84%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 4749/4680 POM_5V_GPU 2499/2557 POM_5V_CPU 249/244
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,33%@204,1%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 88%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 4631/4675 POM_5V_GPU 2499/2551 POM_5V_CPU 249/244
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,33%@204,3%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 4506/4660 POM_5V_GPU 2541/2550 POM_5V_CPU 208/241
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,33%@204,7%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 84%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27.5C AO@36.5C thermal@28C POM_5V_IN 4590/4654 POM_5V_GPU 2499/2546 POM_5V_CPU 208/238
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,30%@307,3%@307,5%@307] EMC_FREQ 19%@1600 GR3D_FREQ 95%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 4708/4658 POM_5V_GPU 2662/2555 POM_5V_CPU 249/239
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,33%@307,3%@307,3%@307] EMC_FREQ 19%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 4666/4658 POM_5V_GPU 2579/2556 POM_5V_CPU 249/240
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,33%@204,2%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 84%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27.5C AO@36C thermal@28C POM_5V_IN 4506/4648 POM_5V_GPU 2583/2558 POM_5V_CPU 249/240
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,31%@204,4%@204,0%@204] EMC_FREQ 19%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 4597/4645 POM_5V_GPU 2378/2547 POM_5V_CPU 208/238
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,29%@204,5%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24.5C CPU@29C PMIC@50C GPU@27C AO@36C thermal@28C POM_5V_IN 4749/4651 POM_5V_GPU 2499/2544 POM_5V_CPU 249/239
RAM 1662/3964MB (lfb 80x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,34%@204,1%@204,4%@204] EMC_FREQ 19%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28.25C POM_5V_IN 4666/4652 POM_5V_GPU 2458/2539 POM_5V_CPU 249/239
