RAM 1652/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,25%@102,3%@102,5%@102] EMC_FREQ 10%@1600 GR3D_FREQ 82%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5217/5217 POM_5V_GPU 2732/2732 POM_5V_CPU 206/206
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,25%@204,3%@204,8%@204] EMC_FREQ 17%@1600 GR3D_FREQ 86%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5374/5295 POM_5V_GPU 2852/2792 POM_5V_CPU 206/206
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [22%@307,14%@307,4%@307,0%@307] EMC_FREQ 21%@1600 GR3D_FREQ 69%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@35C thermal@27C POM_5V_IN 4859/5150 POM_5V_GPU 2695/2759 POM_5V_CPU 207/206
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,31%@204,3%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5101/5137 POM_5V_GPU 2852/2782 POM_5V_CPU 165/196
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,26%@204,2%@204,3%@204] EMC_FREQ 25%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27.25C POM_5V_IN 5250/5160 POM_5V_GPU 2935/2813 POM_5V_CPU 206/198
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,26%@307,3%@307,7%@307] EMC_FREQ 26%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@25.5C AO@35C thermal@27.25C POM_5V_IN 5209/5168 POM_5V_GPU 2972/2839 POM_5V_CPU 206/199
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,25%@204,3%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26.5C AO@35C thermal@27.25C POM_5V_IN 5093/5157 POM_5V_GPU 2815/2836 POM_5V_CPU 165/194
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,8%@204,3%@204,3%@204] EMC_FREQ 28%@1600 GR3D_FREQ 76%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5142/5155 POM_5V_GPU 2612/2808 POM_5V_CPU 207/196
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,30%@307,5%@307,5%@307] EMC_FREQ 28%@1600 GR3D_FREQ 73%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26C AO@35.5C thermal@27C POM_5V_IN 5018/5140 POM_5V_GPU 2852/2813 POM_5V_CPU 206/197
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,27%@204,4%@204,4%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35.5C thermal@27.25C POM_5V_IN 5018/5128 POM_5V_GPU 2691/2800 POM_5V_CPU 207/198
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,22%@204,3%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@35.5C thermal@27.25C POM_5V_IN 5325/5146 POM_5V_GPU 3137/2831 POM_5V_CPU 165/195
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,26%@102,2%@102,2%@102] EMC_FREQ 29%@1600 GR3D_FREQ 76%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35.5C thermal@28C POM_5V_IN 5142/5145 POM_5V_GPU 2732/2823 POM_5V_CPU 206/196
RAM 1653/3964MB (lfb 37x4MB) SWAP 108/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,26%@307,5%@307,1%@307] EMC_FREQ 29%@1600 GR3D_FREQ 88%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26C AO@35.5C thermal@27.5C POM_5V_IN 5134/5144 POM_5V_GPU 2811/2822 POM_5V_CPU 206/196
