RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,8%@204,9%@204,4%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@30.5C POM_5V_IN 6635/6635 POM_5V_GPU 3604/3604 POM_5V_CPU 123/123
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,7%@102,12%@102,1%@102] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@30.5C PMIC@50C GPU@29C AO@36.5C thermal@30.75C POM_5V_IN 5788/6211 POM_5V_GPU 2563/3083 POM_5V_CPU 124/123
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,13%@102,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 97%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@39.5C thermal@30C POM_5V_IN 6058/6160 POM_5V_GPU 3287/3151 POM_5V_CPU 123/123
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,7%@102,12%@102,1%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6747/6307 POM_5V_GPU 3966/3355 POM_5V_CPU 122/123
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,9%@102,13%@102,2%@102] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@30.75C POM_5V_IN 6788/6403 POM_5V_GPU 4001/3484 POM_5V_CPU 122/122
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,4%@204,16%@204,3%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@29.75C POM_5V_IN 6900/6486 POM_5V_GPU 4001/3570 POM_5V_CPU 122/122
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,6%@204,14%@204,3%@204] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@30C AO@37.5C thermal@31.25C POM_5V_IN 6213/6447 POM_5V_GPU 3086/3501 POM_5V_CPU 164/128
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@204,16%@204,4%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31C PMIC@50C GPU@29C AO@38C thermal@31.5C POM_5V_IN 5474/6325 POM_5V_GPU 2488/3374 POM_5V_CPU 165/133
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,4%@204,16%@204,4%@204] EMC_FREQ 37%@1600 GR3D_FREQ 90%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@39.5C thermal@30C POM_5V_IN 6172/6308 POM_5V_GPU 3369/3373 POM_5V_CPU 164/136
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,5%@102,4%@102,2%@102] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30C POM_5V_IN 6286/6306 POM_5V_GPU 3979/3434 POM_5V_CPU 123/135
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@204,1%@204,0%@204] EMC_FREQ 37%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@30.5C POM_5V_IN 6522/6325 POM_5V_GPU 4177/3501 POM_5V_CPU 164/137
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,4%@204,4%@204,2%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@31.25C POM_5V_IN 5985/6297 POM_5V_GPU 3302/3485 POM_5V_CPU 123/136
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,4%@204,7%@204,1%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31C PMIC@50C GPU@29C AO@38C thermal@30.75C POM_5V_IN 5083/6203 POM_5V_GPU 2575/3415 POM_5V_CPU 124/135
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,2%@102,4%@102,0%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@30C POM_5V_IN 6017/6190 POM_5V_GPU 3621/3429 POM_5V_CPU 123/134
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@102,4%@102,0%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.75C POM_5V_IN 6327/6199 POM_5V_GPU 4020/3469 POM_5V_CPU 123/133
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,5%@102,0%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@29.5C AO@41C thermal@31.5C POM_5V_IN 6368/6210 POM_5V_GPU 4096/3508 POM_5V_CPU 122/133
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@102,4%@102,3%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@30.25C POM_5V_IN 6368/6219 POM_5V_GPU 3780/3524 POM_5V_CPU 123/132
RAM 1814/3964MB (lfb 81x4MB) SWAP 152/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@204,6%@204,0%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@31.5C PMIC@50C GPU@29.5C AO@37.5C thermal@31.75C POM_5V_IN 5441/6176 POM_5V_GPU 2654/3476 POM_5V_CPU 124/132
