RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,13%@403,4%@403,3%@403] EMC_FREQ 16%@1600 GR3D_FREQ 81%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@27.25C POM_5V_IN 5670/5670 POM_5V_GPU 3199/3199 POM_5V_CPU 205/205
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,20%@307,3%@307,1%@307] EMC_FREQ 24%@1600 GR3D_FREQ 78%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36C thermal@27.75C POM_5V_IN 5629/5649 POM_5V_GPU 3158/3178 POM_5V_CPU 205/205
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,28%@204,3%@204,0%@204] EMC_FREQ 28%@1600 GR3D_FREQ 74%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@35.5C thermal@27.25C POM_5V_IN 5514/5604 POM_5V_GPU 2880/3079 POM_5V_CPU 164/191
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,28%@307,3%@307,4%@307] EMC_FREQ 31%@1600 GR3D_FREQ 70%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@35.5C thermal@27.25C POM_5V_IN 5514/5581 POM_5V_GPU 2921/3039 POM_5V_CPU 164/184
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,29%@204,5%@204,3%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@27.5C POM_5V_IN 5168/5499 POM_5V_GPU 2765/2984 POM_5V_CPU 164/180
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,28%@102,3%@204,2%@204] EMC_FREQ 35%@1600 GR3D_FREQ 76%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@35.5C thermal@27.5C POM_5V_IN 5407/5483 POM_5V_GPU 2720/2940 POM_5V_CPU 164/177
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,29%@307,3%@307,3%@307] EMC_FREQ 35%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@36.5C thermal@27.25C POM_5V_IN 5399/5471 POM_5V_GPU 3004/2949 POM_5V_CPU 164/175
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,29%@102,2%@102,3%@102] EMC_FREQ 36%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@36C thermal@27.5C POM_5V_IN 5168/5433 POM_5V_GPU 2880/2940 POM_5V_CPU 205/179
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,28%@102,6%@102,4%@102] EMC_FREQ 37%@1600 GR3D_FREQ 74%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27C AO@35.5C thermal@27.5C POM_5V_IN 5407/5430 POM_5V_GPU 2724/2916 POM_5V_CPU 164/177
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,24%@307,6%@307,5%@307] EMC_FREQ 37%@1600 GR3D_FREQ 95%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 5316/5419 POM_5V_GPU 2962/2921 POM_5V_CPU 164/176
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,20%@102,14%@102,3%@102] EMC_FREQ 37%@1600 GR3D_FREQ 69%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@35.5C thermal@27.75C POM_5V_IN 5440/5421 POM_5V_GPU 2843/2914 POM_5V_CPU 165/175
RAM 1657/3964MB (lfb 16x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,25%@102,6%@102,6%@102] EMC_FREQ 37%@1600 GR3D_FREQ 67%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@27C AO@36C thermal@27.25C POM_5V_IN 5473/5425 POM_5V_GPU 3004/2921 POM_5V_CPU 164/174
