RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@403,19%@403,4%@403,2%@403] EMC_FREQ 9%@1600 GR3D_FREQ 89%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@39C thermal@28.25C POM_5V_IN 5646/5646 POM_5V_GPU 3333/3333 POM_5V_CPU 246/246
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,25%@307,3%@307,5%@307] EMC_FREQ 14%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@39C thermal@30.5C POM_5V_IN 5374/5510 POM_5V_GPU 3137/3235 POM_5V_CPU 288/267
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@403,35%@403,1%@403,5%@403] EMC_FREQ 17%@1600 GR3D_FREQ 86%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5416/5478 POM_5V_GPU 3261/3243 POM_5V_CPU 247/260
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,37%@307,1%@307,3%@307] EMC_FREQ 19%@1600 GR3D_FREQ 84%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5374/5452 POM_5V_GPU 3137/3217 POM_5V_CPU 247/257
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,39%@204,8%@204,3%@204] EMC_FREQ 20%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30C POM_5V_IN 5490/5460 POM_5V_GPU 3219/3217 POM_5V_CPU 247/255
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,37%@307,5%@307,3%@307] EMC_FREQ 21%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@38.5C thermal@30.5C POM_5V_IN 5407/5451 POM_5V_GPU 3256/3223 POM_5V_CPU 247/253
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,38%@204,3%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5416/5446 POM_5V_GPU 3096/3205 POM_5V_CPU 288/258
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,39%@307,5%@307,3%@307] EMC_FREQ 22%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 5457/5447 POM_5V_GPU 3219/3207 POM_5V_CPU 247/257
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,39%@204,3%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 5300/5431 POM_5V_GPU 3059/3190 POM_5V_CPU 289/260
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,35%@204,8%@204,2%@204] EMC_FREQ 22%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39C thermal@30.25C POM_5V_IN 5957/5483 POM_5V_GPU 3163/3188 POM_5V_CPU 287/263
RAM 1644/3964MB (lfb 38x4MB) SWAP 109/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,39%@204,6%@204,4%@204] EMC_FREQ 22%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5292/5466 POM_5V_GPU 3137/3183 POM_5V_CPU 248/261
