RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@403,3%@403,20%@403,25%@403] EMC_FREQ 12%@1600 GR3D_FREQ 87%@921 APE 25 PLL@23C CPU@27.5C PMIC@50C GPU@25.5C AO@34.5C thermal@25.25C POM_5V_IN 5059/5059 POM_5V_GPU 2567/2567 POM_5V_CPU 289/289
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@518,6%@518,41%@518,4%@518] EMC_FREQ 32%@1600 GR3D_FREQ 82%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5101/5030 POM_5V_GPU 2446/2481 POM_5V_CPU 331/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@518,6%@518,36%@518,11%@518] EMC_FREQ 33%@1600 GR3D_FREQ 87%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5101/5036 POM_5V_GPU 2446/2479 POM_5V_CPU 331/298
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@403,9%@403,37%@403,8%@403] EMC_FREQ 33%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@27.5C PMIC@50C GPU@26C AO@34.5C thermal@26.5C POM_5V_IN 5051/5037 POM_5V_GPU 2525/2482 POM_5V_CPU 289/298
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@518,9%@518,37%@518,9%@518] EMC_FREQ 33%@1600 GR3D_FREQ 82%@921 APE 25 PLL@23.5C CPU@27.5C PMIC@50C GPU@26C AO@34.5C thermal@26.75C POM_5V_IN 5010/5035 POM_5V_GPU 2567/2488 POM_5V_CPU 289/297
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@403,11%@403,37%@403,7%@403] EMC_FREQ 33%@1600 GR3D_FREQ 81%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@26.75C POM_5V_IN 5134/5041 POM_5V_GPU 2525/2490 POM_5V_CPU 289/297
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@518,8%@518,38%@518,4%@518] EMC_FREQ 33%@1600 GR3D_FREQ 80%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@26.75C POM_5V_IN 5093/5044 POM_5V_GPU 2525/2492 POM_5V_CPU 289/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,7%@403,39%@403,8%@403] EMC_FREQ 33%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@25.5C AO@35C thermal@26.75C POM_5V_IN 5059/5045 POM_5V_GPU 2446/2489 POM_5V_CPU 289/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@518,8%@518,39%@518,11%@518] EMC_FREQ 32%@1600 GR3D_FREQ 84%@921 APE 25 PLL@23.5C CPU@27.5C PMIC@50C GPU@25.5C AO@34.5C thermal@26.75C POM_5V_IN 4859/5035 POM_5V_GPU 2446/2487 POM_5V_CPU 290/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@518,8%@518,39%@518,8%@518] EMC_FREQ 32%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@26.5C POM_5V_IN 5134/5040 POM_5V_GPU 2484/2487 POM_5V_CPU 289/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@403,6%@403,38%@403,8%@403] EMC_FREQ 33%@1600 GR3D_FREQ 85%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@27C POM_5V_IN 4976/5037 POM_5V_GPU 2443/2485 POM_5V_CPU 331/297
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,9%@403,39%@403,6%@403] EMC_FREQ 33%@1600 GR3D_FREQ 79%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5059/5038 POM_5V_GPU 2446/2483 POM_5V_CPU 290/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@518,9%@518,36%@518,8%@518] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@27C POM_5V_IN 5018/5037 POM_5V_GPU 2488/2483 POM_5V_CPU 290/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@403,8%@403,39%@403,5%@403] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 4976/5034 POM_5V_GPU 2446/2482 POM_5V_CPU 289/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@403,6%@403,38%@403,8%@403] EMC_FREQ 32%@1600 GR3D_FREQ 84%@921 APE 25 PLL@23.5C CPU@27.5C PMIC@50C GPU@26C AO@34.5C thermal@27C POM_5V_IN 5059/5035 POM_5V_GPU 2405/2479 POM_5V_CPU 331/297
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@403,8%@403,39%@403,6%@403] EMC_FREQ 32%@1600 GR3D_FREQ 89%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5018/5035 POM_5V_GPU 2525/2480 POM_5V_CPU 289/297
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@518,9%@518,39%@518,6%@518] EMC_FREQ 33%@1600 GR3D_FREQ 86%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26.5C AO@35C thermal@27C POM_5V_IN 5093/5037 POM_5V_GPU 2567/2483 POM_5V_CPU 289/297
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@518,4%@518,39%@518,9%@518] EMC_FREQ 33%@1600 GR3D_FREQ 85%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5018/5036 POM_5V_GPU 2488/2484 POM_5V_CPU 290/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,12%@403,39%@403,6%@403] EMC_FREQ 32%@1600 GR3D_FREQ 77%@921 APE 25 PLL@23.5C CPU@27.5C PMIC@50C GPU@26C AO@35C thermal@26.75C POM_5V_IN 4976/5034 POM_5V_GPU 2405/2481 POM_5V_CPU 290/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@403,8%@403,40%@307,8%@307] EMC_FREQ 32%@1600 GR3D_FREQ 84%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@26.75C POM_5V_IN 4893/5029 POM_5V_GPU 2484/2481 POM_5V_CPU 248/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@403,7%@403,39%@403,5%@403] EMC_FREQ 32%@1600 GR3D_FREQ 88%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@27C POM_5V_IN 5018/5029 POM_5V_GPU 2405/2479 POM_5V_CPU 289/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@403,10%@403,36%@307,7%@307] EMC_FREQ 32%@1600 GR3D_FREQ 85%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@27C POM_5V_IN 4976/5027 POM_5V_GPU 2488/2479 POM_5V_CPU 290/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@403,10%@403,40%@403,6%@403] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@27C POM_5V_IN 5059/5028 POM_5V_GPU 2446/2478 POM_5V_CPU 331/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,7%@307,35%@307,8%@307] EMC_FREQ 32%@1600 GR3D_FREQ 85%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@27C POM_5V_IN 4976/5027 POM_5V_GPU 2488/2478 POM_5V_CPU 290/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@403,10%@403,38%@403,11%@403] EMC_FREQ 32%@1600 GR3D_FREQ 81%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27.25C POM_5V_IN 4976/5025 POM_5V_GPU 2525/2479 POM_5V_CPU 290/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@307,9%@307,34%@307,10%@307] EMC_FREQ 32%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@27C POM_5V_IN 4976/5024 POM_5V_GPU 2446/2478 POM_5V_CPU 290/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [26%@307,10%@307,25%@307,5%@307] EMC_FREQ 32%@1600 GR3D_FREQ 88%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 4976/5023 POM_5V_GPU 2525/2480 POM_5V_CPU 289/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [44%@403,8%@403,5%@403,7%@403] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 4942/5020 POM_5V_GPU 2405/2478 POM_5V_CPU 290/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [43%@403,12%@403,9%@403,8%@403] EMC_FREQ 32%@1600 GR3D_FREQ 68%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27.25C POM_5V_IN 4976/5019 POM_5V_GPU 2488/2478 POM_5V_CPU 290/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@403,9%@403,10%@403,9%@403] EMC_FREQ 32%@1600 GR3D_FREQ 84%@921 APE 25 PLL@23.5C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27.25C POM_5V_IN 4976/5018 POM_5V_GPU 2446/2477 POM_5V_CPU 289/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [39%@403,9%@403,7%@403,8%@403] EMC_FREQ 32%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5101/5020 POM_5V_GPU 2529/2478 POM_5V_CPU 290/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [43%@403,10%@403,4%@403,8%@403] EMC_FREQ 32%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26.5C AO@35C thermal@27C POM_5V_IN 5101/5022 POM_5V_GPU 2488/2479 POM_5V_CPU 290/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [40%@518,9%@518,10%@518,5%@518] EMC_FREQ 32%@1600 GR3D_FREQ 85%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5018/5022 POM_5V_GPU 2488/2479 POM_5V_CPU 289/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [42%@403,8%@403,8%@403,8%@307] EMC_FREQ 32%@1600 GR3D_FREQ 80%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 5018/5022 POM_5V_GPU 2608/2482 POM_5V_CPU 289/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@403,9%@403,7%@403,6%@403] EMC_FREQ 33%@1600 GR3D_FREQ 88%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@35.5C thermal@27C POM_5V_IN 5134/5024 POM_5V_GPU 2525/2483 POM_5V_CPU 289/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@403,7%@403,7%@403,7%@403] EMC_FREQ 32%@1600 GR3D_FREQ 88%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26C AO@35.5C thermal@27C POM_5V_IN 5101/5026 POM_5V_GPU 2488/2483 POM_5V_CPU 289/293
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@403,10%@403,8%@403,10%@403] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27C POM_5V_IN 4976/5025 POM_5V_GPU 2405/2481 POM_5V_CPU 290/293
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@403,8%@403,8%@403,8%@403] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26.5C AO@35C thermal@27.5C POM_5V_IN 5018/5025 POM_5V_GPU 2488/2481 POM_5V_CPU 290/293
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [40%@403,7%@403,8%@403,8%@403] EMC_FREQ 32%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@35C thermal@27.25C POM_5V_IN 5018/5025 POM_5V_GPU 2484/2481 POM_5V_CPU 289/293
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [40%@403,8%@403,6%@403,9%@403] EMC_FREQ 32%@1600 GR3D_FREQ 85%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26C AO@35C thermal@27.25C POM_5V_IN 5059/5025 POM_5V_GPU 2484/2481 POM_5V_CPU 331/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [38%@403,9%@403,9%@403,9%@403] EMC_FREQ 32%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@35C thermal@27.5C POM_5V_IN 4984/5025 POM_5V_GPU 2405/2480 POM_5V_CPU 290/294
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@518,8%@518,5%@518,6%@518] EMC_FREQ 32%@1600 GR3D_FREQ 86%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@35.5C thermal@27.5C POM_5V_IN 5059/5025 POM_5V_GPU 2443/2479 POM_5V_CPU 331/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [38%@518,8%@518,5%@518,9%@518] EMC_FREQ 32%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26C AO@35C thermal@27.25C POM_5V_IN 5059/5026 POM_5V_GPU 2484/2479 POM_5V_CPU 331/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [42%@403,12%@403,9%@403,6%@403] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@35C thermal@27.25C POM_5V_IN 5018/5026 POM_5V_GPU 2446/2479 POM_5V_CPU 290/295
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [40%@403,8%@403,7%@403,7%@403] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26.5C AO@35C thermal@27.25C POM_5V_IN 5018/5025 POM_5V_GPU 2488/2479 POM_5V_CPU 331/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [39%@403,8%@403,8%@403,10%@403] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26.5C AO@35C thermal@27.25C POM_5V_IN 4976/5025 POM_5V_GPU 2488/2479 POM_5V_CPU 331/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [43%@403,8%@403,9%@403,8%@403] EMC_FREQ 32%@1600 GR3D_FREQ 87%@921 APE 25 PLL@24C CPU@28.5C PMIC@50C GPU@26C AO@35.5C thermal@27C POM_5V_IN 5018/5024 POM_5V_GPU 2446/2478 POM_5V_CPU 290/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [41%@403,7%@403,6%@403,8%@403] EMC_FREQ 32%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26.5C AO@35C thermal@27.25C POM_5V_IN 4976/5024 POM_5V_GPU 2488/2478 POM_5V_CPU 290/296
RAM 1635/3964MB (lfb 37x4MB) SWAP 116/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [42%@518,8%@518,10%@518,11%@518] EMC_FREQ 32%@1600 GR3D_FREQ 84%@921 APE 25 PLL@24C CPU@28C PMIC@50C GPU@26.5C AO@35C thermal@27.25C POM_5V_IN 5018/5024 POM_5V_GPU 2405/2477 POM_5V_CPU 289/296
