RAM 1719/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@403,1%@403,2%@403,3%@403] EMC_FREQ 9%@1600 GR3D_FREQ 71%@921 APE 25 PLL@23C CPU@28.5C PMIC@50C GPU@26C AO@35.5C thermal@26.75C POM_5V_IN 4984/4984 POM_5V_GPU 3064/3064 POM_5V_CPU 165/165
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,4%@204,2%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@26C AO@35C thermal@27.25C POM_5V_IN 4506/4745 POM_5V_GPU 2541/2802 POM_5V_CPU 124/144
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,2%@102,3%@102,3%@102] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@28.5C PMIC@50C GPU@26C AO@35C thermal@27.5C POM_5V_IN 5067/4852 POM_5V_GPU 2990/2865 POM_5V_CPU 124/137
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,3%@102,3%@204,3%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@28.5C PMIC@50C GPU@26C AO@36.5C thermal@27.5C POM_5V_IN 5217/4943 POM_5V_GPU 3188/2945 POM_5V_CPU 124/134
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,3%@204,3%@204,1%@204] EMC_FREQ 17%@1600 GR3D_FREQ 60%@921 APE 25 PLL@23C CPU@28.5C PMIC@50C GPU@26C AO@35.5C thermal@26.75C POM_5V_IN 4742/4903 POM_5V_GPU 2907/2938 POM_5V_CPU 124/132
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,3%@204,1%@204,4%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@26C AO@34.5C thermal@27C POM_5V_IN 4715/4871 POM_5V_GPU 2545/2872 POM_5V_CPU 125/131
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [16%@307,3%@307,0%@307,4%@307] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29C PMIC@50C GPU@26C AO@36C thermal@27C POM_5V_IN 5217/4921 POM_5V_GPU 3307/2934 POM_5V_CPU 124/130
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [16%@307,4%@307,3%@307,5%@307] EMC_FREQ 19%@1600 GR3D_FREQ 64%@921 APE 25 PLL@23C CPU@29C PMIC@50C GPU@26C AO@36C thermal@26.75C POM_5V_IN 4825/4909 POM_5V_GPU 2865/2925 POM_5V_CPU 124/129
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,3%@204,0%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@28C PMIC@50C GPU@27C AO@35C thermal@26.75C POM_5V_IN 4548/4869 POM_5V_GPU 2499/2878 POM_5V_CPU 166/133
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [19%@307,3%@307,4%@307,3%@307] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23C CPU@29C PMIC@50C GPU@26C AO@35.5C thermal@27.25C POM_5V_IN 5300/4912 POM_5V_GPU 3188/2909 POM_5V_CPU 165/136
RAM 1720/3964MB (lfb 109x4MB) SWAP 91/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,2%@102,3%@102,4%@102] EMC_FREQ 19%@1600 GR3D_FREQ 94%@921 APE 25 PLL@23C CPU@29C PMIC@50C GPU@26C AO@36.5C thermal@27.25C POM_5V_IN 5025/4922 POM_5V_GPU 3064/2923 POM_5V_CPU 124/135
