RAM 1672/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@518,18%@518,5%@518,4%@518] EMC_FREQ 9%@1600 GR3D_FREQ 93%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@36.5C thermal@25.5C POM_5V_IN 5752/5752 POM_5V_GPU 3528/3528 POM_5V_CPU 287/287
RAM 1672/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,28%@307,1%@307,3%@307] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@26.5C AO@37C thermal@28C POM_5V_IN 5596/5674 POM_5V_GPU 3415/3471 POM_5V_CPU 247/267
RAM 1672/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,32%@307,4%@307,1%@307] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@26.5C AO@37C thermal@28C POM_5V_IN 5481/5609 POM_5V_GPU 3333/3425 POM_5V_CPU 246/260
RAM 1672/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@403,35%@403,5%@403,1%@403] EMC_FREQ 18%@1600 GR3D_FREQ 89%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@37C thermal@28C POM_5V_IN 5440/5567 POM_5V_GPU 3292/3392 POM_5V_CPU 246/256
RAM 1673/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,32%@204,9%@204,6%@204] EMC_FREQ 20%@1600 GR3D_FREQ 93%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 5907/5635 POM_5V_GPU 3158/3345 POM_5V_CPU 286/262
RAM 1673/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@403,32%@403,3%@403,7%@403] EMC_FREQ 20%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@29.5C PMIC@50C GPU@27C AO@37.5C thermal@28.25C POM_5V_IN 5407/5597 POM_5V_GPU 3292/3336 POM_5V_CPU 246/259
RAM 1673/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,35%@204,4%@204,1%@204] EMC_FREQ 21%@1600 GR3D_FREQ 83%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5605/5598 POM_5V_GPU 3256/3324 POM_5V_CPU 248/258
RAM 1673/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,35%@307,1%@307,4%@307] EMC_FREQ 21%@1600 GR3D_FREQ 85%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.25C POM_5V_IN 5481/5583 POM_5V_GPU 3333/3325 POM_5V_CPU 246/256
RAM 1673/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,35%@204,0%@204,5%@204] EMC_FREQ 21%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 5440/5567 POM_5V_GPU 3292/3322 POM_5V_CPU 246/255
RAM 1673/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,38%@204,4%@204,4%@307] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@23.5C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.5C POM_5V_IN 5283/5539 POM_5V_GPU 3214/3311 POM_5V_CPU 247/254
RAM 1673/3964MB (lfb 77x4MB) SWAP 1/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,33%@204,7%@204,0%@204] EMC_FREQ 22%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5407/5527 POM_5V_GPU 3173/3298 POM_5V_CPU 247/253
