RAM 1674/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@403,11%@403,0%@403,2%@403] EMC_FREQ 12%@1600 GR3D_FREQ 78%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@38C thermal@27.5C POM_5V_IN 5507/5507 POM_5V_GPU 3018/3018 POM_5V_CPU 206/206
RAM 1673/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,20%@204,3%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 71%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@38C thermal@29.5C POM_5V_IN 5308/5407 POM_5V_GPU 2981/2999 POM_5V_CPU 207/206
RAM 1673/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,24%@307,4%@307,2%@307] EMC_FREQ 23%@1600 GR3D_FREQ 67%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29C AO@37.5C thermal@29C POM_5V_IN 5033/5282 POM_5V_GPU 2658/2885 POM_5V_CPU 166/193
RAM 1673/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,23%@102,5%@102,2%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@28.5C AO@37C thermal@29.5C POM_5V_IN 4923/5192 POM_5V_GPU 2458/2778 POM_5V_CPU 166/186
RAM 1673/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,20%@102,3%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@36.5C thermal@29.5C POM_5V_IN 5200/5194 POM_5V_GPU 2658/2754 POM_5V_CPU 166/182
RAM 1673/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,21%@102,5%@204,4%@204] EMC_FREQ 29%@1600 GR3D_FREQ 62%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@28.5C AO@37.5C thermal@29.5C POM_5V_IN 5474/5240 POM_5V_GPU 2944/2786 POM_5V_CPU 165/179
RAM 1673/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,24%@102,2%@102,3%@102] EMC_FREQ 30%@1600 GR3D_FREQ 68%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@30.25C POM_5V_IN 5424/5267 POM_5V_GPU 3064/2825 POM_5V_CPU 165/177
RAM 1673/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,23%@102,2%@102,3%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31C PMIC@50C GPU@29C AO@37.5C thermal@29.75C POM_5V_IN 5474/5292 POM_5V_GPU 2903/2835 POM_5V_CPU 166/175
RAM 1673/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,23%@204,5%@204,5%@204] EMC_FREQ 31%@1600 GR3D_FREQ 90%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 5308/5294 POM_5V_GPU 2981/2851 POM_5V_CPU 207/179
RAM 1673/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,23%@102,5%@102,2%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29C AO@37C thermal@29.5C POM_5V_IN 4840/5249 POM_5V_GPU 2499/2816 POM_5V_CPU 166/178
RAM 1674/3964MB (lfb 75x4MB) SWAP 154/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,23%@204,3%@204,2%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@29.5C AO@37C thermal@29.5C POM_5V_IN 5241/5248 POM_5V_GPU 2537/2791 POM_5V_CPU 166/176
