RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@518,21%@518,6%@518,6%@518] EMC_FREQ 11%@1600 GR3D_FREQ 89%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29C POM_5V_IN 6112/6112 POM_5V_GPU 3645/3645 POM_5V_CPU 286/286
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@403,28%@403,4%@403,7%@403] EMC_FREQ 17%@1600 GR3D_FREQ 94%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 6257/6184 POM_5V_GPU 3762/3703 POM_5V_CPU 286/286
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,28%@307,4%@307,5%@307] EMC_FREQ 21%@1600 GR3D_FREQ 90%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 6071/6146 POM_5V_GPU 3528/3645 POM_5V_CPU 246/272
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,30%@307,5%@307,3%@307] EMC_FREQ 24%@1600 GR3D_FREQ 86%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 5834/6068 POM_5V_GPU 3451/3596 POM_5V_CPU 287/276
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@403,28%@403,5%@403,2%@403] EMC_FREQ 26%@1600 GR3D_FREQ 93%@921 APE 25 PLL@25C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 5989/6052 POM_5V_GPU 3604/3598 POM_5V_CPU 286/278
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@518,30%@518,4%@518,3%@518] EMC_FREQ 27%@1600 GR3D_FREQ 92%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@39C thermal@29.5C POM_5V_IN 5916/6029 POM_5V_GPU 3569/3593 POM_5V_CPU 287/279
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@518,29%@518,7%@518,7%@518] EMC_FREQ 28%@1600 GR3D_FREQ 93%@921 APE 25 PLL@25.5C CPU@30.5C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 6451/6090 POM_5V_GPU 3587/3592 POM_5V_CPU 285/280
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@403,30%@403,6%@403,7%@403] EMC_FREQ 28%@1600 GR3D_FREQ 94%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@29.5C POM_5V_IN 6030/6082 POM_5V_GPU 3610/3594 POM_5V_CPU 287/281
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@403,28%@403,5%@403,3%@403] EMC_FREQ 29%@1600 GR3D_FREQ 93%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39.5C thermal@29.5C POM_5V_IN 5916/6064 POM_5V_GPU 3569/3591 POM_5V_CPU 287/281
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,31%@204,5%@204,5%@204] EMC_FREQ 29%@1600 GR3D_FREQ 90%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28C AO@39C thermal@29.5C POM_5V_IN 6030/6060 POM_5V_GPU 3604/3592 POM_5V_CPU 287/282
RAM 1660/3964MB (lfb 58x4MB) SWAP 28/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [2%@403,31%@403,5%@403,4%@403] EMC_FREQ 29%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@39C thermal@29.75C POM_5V_IN 6071/6061 POM_5V_GPU 3610/3594 POM_5V_CPU 246/279
