RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,13%@403,2%@403,2%@403] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28C POM_5V_IN 5522/5522 POM_5V_GPU 3168/3168 POM_5V_CPU 205/205
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,22%@204,0%@204,5%@204] EMC_FREQ 19%@1600 GR3D_FREQ 74%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5720/5621 POM_5V_GPU 3410/3289 POM_5V_CPU 205/205
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,24%@204,1%@204,4%@204] EMC_FREQ 23%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@29C POM_5V_IN 5134/5458 POM_5V_GPU 2930/3169 POM_5V_CPU 165/191
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,30%@204,0%@204,9%@204] EMC_FREQ 25%@1600 GR3D_FREQ 75%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5646/5505 POM_5V_GPU 3132/3160 POM_5V_CPU 165/185
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,23%@307,1%@307,4%@307] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@28.75C POM_5V_IN 5292/5462 POM_5V_GPU 3054/3138 POM_5V_CPU 164/180
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,21%@204,13%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 68%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37.5C thermal@28.75C POM_5V_IN 5948/5543 POM_5V_GPU 3276/3161 POM_5V_CPU 204/184
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,24%@204,8%@204,10%@204] EMC_FREQ 29%@1600 GR3D_FREQ 88%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5605/5552 POM_5V_GPU 3091/3151 POM_5V_CPU 206/187
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,28%@102,7%@102,0%@204] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5490/5544 POM_5V_GPU 2972/3129 POM_5V_CPU 165/184
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,25%@204,2%@204,4%@204] EMC_FREQ 30%@1600 GR3D_FREQ 84%@921 APE 25 PLL@25C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5522/5542 POM_5V_GPU 3096/3125 POM_5V_CPU 165/182
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,19%@102,4%@102,4%@102] EMC_FREQ 30%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@37C thermal@28.75C POM_5V_IN 5457/5533 POM_5V_GPU 3008/3113 POM_5V_CPU 164/180
RAM 1655/3964MB (lfb 88x4MB) SWAP 102/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,5%@204,3%@204,7%@204] EMC_FREQ 30%@1600 GR3D_FREQ 83%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@37.5C thermal@28.75C POM_5V_IN 6257/5599 POM_5V_GPU 3506/3149 POM_5V_CPU 204/182
