RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [15%@710,5%@710,36%@710,4%@710] EMC_FREQ 7%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@31C POM_5V_IN 5843/5843 POM_5V_GPU 3492/3492 POM_5V_CPU 411/411
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@825,5%@825,47%@825,5%@825] EMC_FREQ 11%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40C thermal@31.5C POM_5V_IN 5834/5838 POM_5V_GPU 3615/3553 POM_5V_CPU 410/410
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@825,3%@825,45%@825,5%@825] EMC_FREQ 13%@1600 GR3D_FREQ 88%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@39.5C thermal@31.5C POM_5V_IN 5802/5826 POM_5V_GPU 3574/3560 POM_5V_CPU 410/410
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@614,53%@614,5%@614,3%@614] EMC_FREQ 15%@1600 GR3D_FREQ 93%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40C thermal@31.5C POM_5V_IN 5761/5810 POM_5V_GPU 3533/3553 POM_5V_CPU 411/410
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@710,46%@710,5%@710,4%@710] EMC_FREQ 16%@1600 GR3D_FREQ 88%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 5875/5823 POM_5V_GPU 3574/3557 POM_5V_CPU 451/418
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@710,43%@710,7%@710,4%@710] EMC_FREQ 17%@1600 GR3D_FREQ 88%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 5802/5819 POM_5V_GPU 3533/3553 POM_5V_CPU 451/424
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@825,44%@825,3%@825,3%@825] EMC_FREQ 17%@1600 GR3D_FREQ 90%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@31.75C POM_5V_IN 5925/5834 POM_5V_GPU 3492/3544 POM_5V_CPU 451/427
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@518,42%@518,6%@518,7%@518] EMC_FREQ 17%@1600 GR3D_FREQ 90%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@32C POM_5V_IN 5916/5844 POM_5V_GPU 3610/3552 POM_5V_CPU 410/425
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@710,41%@710,7%@710,5%@710] EMC_FREQ 18%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@32C POM_5V_IN 5802/5840 POM_5V_GPU 3451/3541 POM_5V_CPU 451/428
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@825,46%@825,4%@825,4%@921] EMC_FREQ 18%@1600 GR3D_FREQ 88%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@32C POM_5V_IN 5884/5844 POM_5V_GPU 3574/3544 POM_5V_CPU 451/430
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@825,44%@825,6%@825,4%@825] EMC_FREQ 18%@1600 GR3D_FREQ 89%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@32C POM_5V_IN 5916/5850 POM_5V_GPU 3574/3547 POM_5V_CPU 451/432
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@825,42%@825,5%@825,7%@825] EMC_FREQ 18%@1600 GR3D_FREQ 91%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@40C thermal@32.25C POM_5V_IN 5916/5856 POM_5V_GPU 3651/3556 POM_5V_CPU 451/434
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@710,43%@710,9%@710,4%@710] EMC_FREQ 18%@1600 GR3D_FREQ 91%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@32.25C POM_5V_IN 5834/5854 POM_5V_GPU 3533/3554 POM_5V_CPU 410/432
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@825,46%@825,3%@825,3%@825] EMC_FREQ 18%@1600 GR3D_FREQ 87%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32.25C POM_5V_IN 5916/5859 POM_5V_GPU 3574/3555 POM_5V_CPU 451/433
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@825,43%@825,4%@825,7%@825] EMC_FREQ 18%@1600 GR3D_FREQ 89%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32C POM_5V_IN 5916/5862 POM_5V_GPU 3574/3556 POM_5V_CPU 410/432
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@825,44%@825,4%@825,7%@825] EMC_FREQ 18%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@40.5C thermal@32.25C POM_5V_IN 5875/5863 POM_5V_GPU 3574/3558 POM_5V_CPU 451/433
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@825,45%@825,2%@825,5%@825] EMC_FREQ 18%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@40.5C thermal@32.25C POM_5V_IN 5875/5864 POM_5V_GPU 3492/3554 POM_5V_CPU 410/431
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@614,41%@614,6%@614,7%@614] EMC_FREQ 18%@1600 GR3D_FREQ 83%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@41C thermal@32.5C POM_5V_IN 5770/5859 POM_5V_GPU 3415/3546 POM_5V_CPU 410/430
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@825,46%@825,5%@825,4%@825] EMC_FREQ 18%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.5C POM_5V_IN 5957/5864 POM_5V_GPU 3574/3547 POM_5V_CPU 451/431
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@825,44%@825,11%@825,4%@825] EMC_FREQ 18%@1600 GR3D_FREQ 89%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 5884/5865 POM_5V_GPU 3533/3547 POM_5V_CPU 451/432
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@614,41%@614,6%@614,9%@614] EMC_FREQ 18%@1600 GR3D_FREQ 86%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31.5C AO@40.5C thermal@32.5C POM_5V_IN 5720/5858 POM_5V_GPU 3492/3544 POM_5V_CPU 452/433
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@825,44%@825,4%@825,2%@825] EMC_FREQ 18%@1600 GR3D_FREQ 92%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 5793/5855 POM_5V_GPU 3615/3547 POM_5V_CPU 410/432
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@710,45%@710,5%@710,5%@710] EMC_FREQ 18%@1600 GR3D_FREQ 90%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@32.5C POM_5V_IN 5875/5856 POM_5V_GPU 3610/3550 POM_5V_CPU 410/431
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@825,44%@825,2%@825,6%@825] EMC_FREQ 18%@1600 GR3D_FREQ 90%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@30.5C AO@41C thermal@32.5C POM_5V_IN 5875/5856 POM_5V_GPU 3533/3549 POM_5V_CPU 451/432
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@825,42%@825,8%@825,9%@825] EMC_FREQ 18%@1600 GR3D_FREQ 91%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 6184/5870 POM_5V_GPU 3517/3548 POM_5V_CPU 449/433
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@825,45%@825,4%@825,4%@825] EMC_FREQ 18%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@40.5C thermal@32.75C POM_5V_IN 5875/5870 POM_5V_GPU 3610/3550 POM_5V_CPU 410/432
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@921,43%@921,4%@921,6%@921] EMC_FREQ 18%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.75C POM_5V_IN 5843/5869 POM_5V_GPU 3574/3551 POM_5V_CPU 411/431
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@825,42%@825,4%@825,5%@825] EMC_FREQ 18%@1600 GR3D_FREQ 89%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.5C POM_5V_IN 5802/5866 POM_5V_GPU 3574/3552 POM_5V_CPU 410/430
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@825,41%@825,7%@825,8%@825] EMC_FREQ 18%@1600 GR3D_FREQ 85%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.75C POM_5V_IN 5802/5864 POM_5V_GPU 3533/3551 POM_5V_CPU 452/431
RAM 1882/3964MB (lfb 77x4MB) SWAP 167/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@825,46%@825,5%@825,3%@825] EMC_FREQ 18%@1600 GR3D_FREQ 87%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.75C POM_5V_IN 5916/5866 POM_5V_GPU 3533/3551 POM_5V_CPU 410/430
