RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@403,7%@403,33%@403,10%@403] EMC_FREQ 8%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 5283/5283 POM_5V_GPU 2990/2990 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@403,3%@403,44%@403,5%@403] EMC_FREQ 13%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5241/5262 POM_5V_GPU 2949/2969 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [12%@307,5%@307,37%@307,6%@307] EMC_FREQ 16%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@38.5C thermal@31.25C POM_5V_IN 5316/5280 POM_5V_GPU 2949/2962 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@307,3%@307,38%@307,5%@307] EMC_FREQ 18%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@39C thermal@31.25C POM_5V_IN 5316/5289 POM_5V_GPU 2949/2959 POM_5V_CPU 332/332
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [14%@307,12%@307,37%@307,8%@307] EMC_FREQ 19%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@39C thermal@31.25C POM_5V_IN 5324/5296 POM_5V_GPU 2949/2957 POM_5V_CPU 290/323
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@403,11%@403,22%@403,5%@403] EMC_FREQ 20%@1600 GR3D_FREQ 88%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@29.5C AO@38.5C thermal@31.25C POM_5V_IN 5200/5280 POM_5V_GPU 2990/2962 POM_5V_CPU 332/325
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [39%@403,9%@403,6%@403,7%@403] EMC_FREQ 21%@1600 GR3D_FREQ 90%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@39C thermal@31.5C POM_5V_IN 5358/5291 POM_5V_GPU 2907/2954 POM_5V_CPU 290/320
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [37%@403,15%@403,7%@403,7%@403] EMC_FREQ 21%@1600 GR3D_FREQ 78%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@39C thermal@31.25C POM_5V_IN 5116/5269 POM_5V_GPU 2870/2944 POM_5V_CPU 291/316
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [13%@307,33%@307,10%@307,7%@307] EMC_FREQ 21%@1600 GR3D_FREQ 84%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@39C thermal@31.25C POM_5V_IN 5241/5266 POM_5V_GPU 2787/2926 POM_5V_CPU 332/318
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [38%@307,6%@307,9%@307,10%@307] EMC_FREQ 22%@1600 GR3D_FREQ 89%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@39C thermal@31.5C POM_5V_IN 5200/5259 POM_5V_GPU 2912/2925 POM_5V_CPU 291/315
RAM 1638/3964MB (lfb 77x4MB) SWAP 123/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [39%@307,8%@307,9%@307,7%@307] EMC_FREQ 22%@1600 GR3D_FREQ 85%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 5158/5250 POM_5V_GPU 2912/2924 POM_5V_CPU 290/313
