RAM 1650/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,10%@307,11%@307,3%@307] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29C PMIC@50C GPU@26.5C AO@36C thermal@25.75C POM_5V_IN 4984/4984 POM_5V_GPU 2778/2778 POM_5V_CPU 207/207
RAM 1650/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,1%@204,32%@204,3%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36C thermal@28.25C POM_5V_IN 5025/5004 POM_5V_GPU 2857/2817 POM_5V_CPU 207/207
RAM 1650/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,1%@204,28%@204,4%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@26.5C AO@36.5C thermal@28.25C POM_5V_IN 5101/5036 POM_5V_GPU 2898/2844 POM_5V_CPU 207/207
RAM 1650/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,4%@204,31%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 95%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5101/5052 POM_5V_GPU 2857/2847 POM_5V_CPU 207/207
RAM 1650/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,5%@204,5%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 82%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5025/5047 POM_5V_GPU 2820/2842 POM_5V_CPU 165/198
RAM 1650/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,4%@307,4%@307,4%@307] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@37C thermal@28.25C POM_5V_IN 5333/5094 POM_5V_GPU 3054/2877 POM_5V_CPU 206/199
RAM 1650/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,2%@204,4%@204,3%@204] EMC_FREQ 26%@1600 GR3D_FREQ 72%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.25C POM_5V_IN 5300/5124 POM_5V_GPU 3100/2909 POM_5V_CPU 206/200
RAM 1649/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,4%@204,6%@204,3%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24C CPU@29.5C PMIC@50C GPU@27C AO@36.5C thermal@28.75C POM_5V_IN 5142/5126 POM_5V_GPU 2935/2912 POM_5V_CPU 206/201
RAM 1649/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,6%@307,1%@307,2%@307] EMC_FREQ 27%@1600 GR3D_FREQ 77%@921 APE 25 PLL@24C CPU@30C PMIC@50C GPU@27C AO@36.5C thermal@28.75C POM_5V_IN 5101/5123 POM_5V_GPU 2939/2915 POM_5V_CPU 165/197
RAM 1649/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,2%@307,6%@307,3%@307] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@30C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5217/5132 POM_5V_GPU 3018/2925 POM_5V_CPU 206/198
RAM 1649/3964MB (lfb 78x4MB) SWAP 96/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,3%@307,4%@307,3%@307] EMC_FREQ 28%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@29.5C PMIC@50C GPU@27.5C AO@36.5C thermal@28.75C POM_5V_IN 5258/5144 POM_5V_GPU 3018/2934 POM_5V_CPU 206/198
