RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,11%@307,2%@307,3%@307] EMC_FREQ 11%@1600 GR3D_FREQ 67%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 5432/5432 POM_5V_GPU 3193/3193 POM_5V_CPU 165/165
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,11%@204,3%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@38.5C thermal@30.5C POM_5V_IN 5746/5589 POM_5V_GPU 3312/3252 POM_5V_CPU 165/165
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,14%@204,2%@204,1%@204] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5903/5693 POM_5V_GPU 3750/3418 POM_5V_CPU 123/151
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,5%@204,0%@204,1%@204] EMC_FREQ 22%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 5870/5737 POM_5V_GPU 3673/3482 POM_5V_CPU 165/154
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,3%@204,2%@204,1%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 5705/5731 POM_5V_GPU 3591/3503 POM_5V_CPU 165/156
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,19%@102,2%@102,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 5590/5707 POM_5V_GPU 3348/3477 POM_5V_CPU 124/151
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,15%@204,4%@204,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@30.75C POM_5V_IN 5316/5651 POM_5V_GPU 2990/3408 POM_5V_CPU 165/153
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,16%@102,4%@102,1%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39C thermal@30.75C POM_5V_IN 5870/5679 POM_5V_GPU 3508/3420 POM_5V_CPU 165/154
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,17%@204,7%@204,1%@204] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5944/5708 POM_5V_GPU 3750/3457 POM_5V_CPU 123/151
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,16%@102,3%@102,5%@102] EMC_FREQ 26%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5746/5712 POM_5V_GPU 3673/3478 POM_5V_CPU 165/152
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,14%@102,3%@102,4%@102] EMC_FREQ 27%@1600 GR3D_FREQ 65%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.75C POM_5V_IN 5515/5694 POM_5V_GPU 3390/3470 POM_5V_CPU 124/149
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,7%@204,5%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@31.25C POM_5V_IN 5349/5665 POM_5V_GPU 3188/3447 POM_5V_CPU 165/151
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,11%@204,9%@204,1%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39C thermal@31.25C POM_5V_IN 5829/5678 POM_5V_GPU 3426/3445 POM_5V_CPU 165/152
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,12%@102,1%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 5985/5700 POM_5V_GPU 3627/3458 POM_5V_CPU 123/150
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,17%@204,2%@204,3%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 5903/5713 POM_5V_GPU 3715/3475 POM_5V_CPU 165/151
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,16%@204,7%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 87%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5664/5710 POM_5V_GPU 3591/3482 POM_5V_CPU 124/149
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,13%@307,3%@307,2%@307] EMC_FREQ 27%@1600 GR3D_FREQ 79%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 5474/5696 POM_5V_GPU 3188/3465 POM_5V_CPU 165/150
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,15%@204,6%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@38.5C thermal@31.25C POM_5V_IN 5714/5697 POM_5V_GPU 3271/3454 POM_5V_CPU 165/151
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,12%@102,10%@102,3%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@38.5C thermal@31.25C POM_5V_IN 5829/5704 POM_5V_GPU 3390/3451 POM_5V_CPU 124/149
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,3%@102,4%@102,1%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@39.5C thermal@31.5C POM_5V_IN 5903/5714 POM_5V_GPU 3550/3456 POM_5V_CPU 124/148
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,12%@102,6%@204,3%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@39.5C thermal@31.5C POM_5V_IN 5935/5724 POM_5V_GPU 3791/3472 POM_5V_CPU 123/147
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,13%@102,6%@102,2%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 5903/5732 POM_5V_GPU 3833/3488 POM_5V_CPU 123/146
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,12%@102,7%@102,0%@102] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5903/5740 POM_5V_GPU 3791/3501 POM_5V_CPU 165/146
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,12%@204,10%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 6286/5763 POM_5V_GPU 3780/3513 POM_5V_CPU 164/147
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,14%@102,11%@102,4%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 6172/5779 POM_5V_GPU 3574/3515 POM_5V_CPU 164/148
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,11%@204,8%@204,2%@204] EMC_FREQ 27%@1600 GR3D_FREQ 66%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 6017/5788 POM_5V_GPU 3497/3515 POM_5V_CPU 164/148
RAM 1690/3964MB (lfb 89x4MB) SWAP 150/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,16%@204,4%@204,6%@204] EMC_FREQ 27%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@40.5C thermal@31.25C POM_5V_IN 5944/5794 POM_5V_GPU 3750/3523 POM_5V_CPU 164/149
