RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,10%@307,1%@307,1%@307] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@28.5C AO@38.5C thermal@28C POM_5V_IN 5275/5275 POM_5V_GPU 2903/2903 POM_5V_CPU 165/165
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,15%@102,3%@102,3%@102] EMC_FREQ 21%@1600 GR3D_FREQ 77%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5590/5432 POM_5V_GPU 3348/3125 POM_5V_CPU 165/165
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,20%@204,3%@204,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5788/5551 POM_5V_GPU 3508/3253 POM_5V_CPU 165/165
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,16%@204,4%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@37.5C thermal@29.75C POM_5V_IN 5557/5552 POM_5V_GPU 2981/3185 POM_5V_CPU 165/165
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,17%@102,5%@102,2%@102] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@30C POM_5V_IN 5432/5528 POM_5V_GPU 2865/3121 POM_5V_CPU 165/165
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,17%@102,2%@102,3%@102] EMC_FREQ 32%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@30.5C PMIC@50C GPU@28.5C AO@37.5C thermal@29.75C POM_5V_IN 5474/5519 POM_5V_GPU 2903/3084 POM_5V_CPU 166/165
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [18%@307,6%@307,5%@307,3%@307] EMC_FREQ 33%@1600 GR3D_FREQ 83%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@39C thermal@30.25C POM_5V_IN 5590/5529 POM_5V_GPU 3142/3092 POM_5V_CPU 165/165
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,18%@102,4%@102,2%@102] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.25C POM_5V_IN 5788/5561 POM_5V_GPU 3508/3144 POM_5V_CPU 165/165
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,18%@204,3%@204,3%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 5705/5577 POM_5V_GPU 3426/3176 POM_5V_CPU 165/165
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,8%@204,2%@204,2%@204] EMC_FREQ 34%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30C POM_5V_IN 5705/5590 POM_5V_GPU 3426/3201 POM_5V_CPU 123/160
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,8%@204,5%@204,2%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@39C thermal@30C POM_5V_IN 5870/5615 POM_5V_GPU 3390/3218 POM_5V_CPU 165/161
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,17%@204,5%@204,3%@204] EMC_FREQ 35%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38C thermal@30.5C POM_5V_IN 5482/5604 POM_5V_GPU 2778/3181 POM_5V_CPU 165/161
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,5%@204,4%@204,1%@204] EMC_FREQ 35%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29.5C AO@38.5C thermal@30.25C POM_5V_IN 5083/5564 POM_5V_GPU 2782/3150 POM_5V_CPU 166/161
RAM 1697/3964MB (lfb 96x4MB) SWAP 159/1982MB (cached 1MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,4%@204,2%@204,1%@204] EMC_FREQ 35%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30.25C POM_5V_IN 5349/5549 POM_5V_GPU 3068/3144 POM_5V_CPU 165/162
