RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,15%@204,0%@204,2%@204] EMC_FREQ 7%@1600 GR3D_FREQ 90%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@29.5C POM_5V_IN 6213/6213 POM_5V_GPU 4190/4190 POM_5V_CPU 164/164
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@1479,25%@1479,4%@1479,1%@1479] EMC_FREQ 10%@1600 GR3D_FREQ 95%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@33.25C POM_5V_IN 6676/6444 POM_5V_GPU 4212/4201 POM_5V_CPU 449/306
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,25%@204,4%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 71%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@32.75C POM_5V_IN 5746/6211 POM_5V_GPU 3797/4066 POM_5V_CPU 165/259
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,27%@204,3%@204,9%@204] EMC_FREQ 13%@1600 GR3D_FREQ 91%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 5631/6066 POM_5V_GPU 3715/3978 POM_5V_CPU 165/235
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,31%@204,4%@204,3%@204] EMC_FREQ 14%@1600 GR3D_FREQ 80%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33C POM_5V_IN 5861/6025 POM_5V_GPU 3874/3957 POM_5V_CPU 165/221
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,29%@204,4%@204,6%@204] EMC_FREQ 14%@1600 GR3D_FREQ 71%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 5829/5992 POM_5V_GPU 3839/3937 POM_5V_CPU 165/212
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,28%@204,5%@204,7%@204] EMC_FREQ 15%@1600 GR3D_FREQ 98%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5672/5946 POM_5V_GPU 3756/3911 POM_5V_CPU 165/205
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,28%@204,6%@204,6%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@43C thermal@33C POM_5V_IN 5672/5912 POM_5V_GPU 3756/3892 POM_5V_CPU 165/200
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,30%@307,3%@204,5%@204] EMC_FREQ 15%@1600 GR3D_FREQ 71%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@43C thermal@33C POM_5V_IN 5903/5911 POM_5V_GPU 3874/3890 POM_5V_CPU 165/196
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,29%@204,5%@204,7%@204] EMC_FREQ 15%@1600 GR3D_FREQ 86%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5714/5891 POM_5V_GPU 3715/3872 POM_5V_CPU 165/193
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,25%@204,9%@204,8%@204] EMC_FREQ 15%@1600 GR3D_FREQ 70%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33.25C POM_5V_IN 5672/5871 POM_5V_GPU 3762/3862 POM_5V_CPU 165/190
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,7%@204,16%@204,15%@204] EMC_FREQ 15%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@32.75C POM_5V_IN 5631/5851 POM_5V_GPU 3762/3854 POM_5V_CPU 165/188
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,6%@204,13%@204,20%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@43C thermal@33C POM_5V_IN 5788/5846 POM_5V_GPU 3797/3849 POM_5V_CPU 165/186
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,7%@204,22%@204,19%@204] EMC_FREQ 15%@1600 GR3D_FREQ 80%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 5746/5839 POM_5V_GPU 3839/3849 POM_5V_CPU 165/185
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,3%@204,28%@204,6%@204] EMC_FREQ 15%@1600 GR3D_FREQ 93%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@43C thermal@33C POM_5V_IN 5714/5831 POM_5V_GPU 3756/3842 POM_5V_CPU 165/183
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,5%@204,32%@204,7%@204] EMC_FREQ 15%@1600 GR3D_FREQ 88%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33.25C POM_5V_IN 5788/5828 POM_5V_GPU 3839/3842 POM_5V_CPU 165/182
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,26%@102,6%@204] EMC_FREQ 15%@1600 GR3D_FREQ 69%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 5829/5828 POM_5V_GPU 3880/3844 POM_5V_CPU 165/181
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,3%@204,26%@204,9%@204] EMC_FREQ 15%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33C POM_5V_IN 5829/5828 POM_5V_GPU 3756/3839 POM_5V_CPU 165/180
RAM 1568/3964MB (lfb 35x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,6%@204,27%@204,3%@204] EMC_FREQ 15%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@43C thermal@33C POM_5V_IN 5788/5826 POM_5V_GPU 3839/3839 POM_5V_CPU 165/179
