RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@307,2%@307,3%@307,1%@307] EMC_FREQ 8%@1600 GR3D_FREQ 84%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32C AO@44C thermal@34C POM_5V_IN 6512/6512 POM_5V_GPU 4416/4416 POM_5V_CPU 163/163
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,1%@204,7%@204,7%@204] EMC_FREQ 12%@1600 GR3D_FREQ 76%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32C AO@44C thermal@34.5C POM_5V_IN 6204/6358 POM_5V_GPU 4184/4300 POM_5V_CPU 164/163
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,5%@204,1%@204,4%@204] EMC_FREQ 14%@1600 GR3D_FREQ 69%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 6327/6347 POM_5V_GPU 4266/4288 POM_5V_CPU 163/163
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [27%@102,5%@204,4%@204,2%@204] EMC_FREQ 16%@1600 GR3D_FREQ 80%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@34.25C POM_5V_IN 6172/6303 POM_5V_GPU 4108/4243 POM_5V_CPU 164/163
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@307,7%@307,13%@307,6%@307] EMC_FREQ 16%@1600 GR3D_FREQ 88%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 6172/6277 POM_5V_GPU 4067/4208 POM_5V_CPU 164/163
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,6%@204,12%@204,10%@204] EMC_FREQ 17%@1600 GR3D_FREQ 72%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32C AO@44C thermal@34.25C POM_5V_IN 6317/6284 POM_5V_GPU 4382/4237 POM_5V_CPU 164/163
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,6%@102,23%@102,3%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 6172/6268 POM_5V_GPU 4067/4212 POM_5V_CPU 205/169
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,6%@204,19%@204,7%@204] EMC_FREQ 18%@1600 GR3D_FREQ 70%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32C AO@44.5C thermal@34.25C POM_5V_IN 6172/6256 POM_5V_GPU 4149/4204 POM_5V_CPU 164/168
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,4%@204,14%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 69%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.5C POM_5V_IN 6286/6259 POM_5V_GPU 4259/4210 POM_5V_CPU 164/168
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@204,3%@204,20%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 72%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.5C POM_5V_IN 6286/6262 POM_5V_GPU 4266/4216 POM_5V_CPU 164/167
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [26%@102,11%@204,10%@204,7%@204] EMC_FREQ 18%@1600 GR3D_FREQ 71%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 6213/6257 POM_5V_GPU 4149/4210 POM_5V_CPU 164/167
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,5%@204,14%@204,6%@204] EMC_FREQ 18%@1600 GR3D_FREQ 92%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.5C POM_5V_IN 6481/6276 POM_5V_GPU 4294/4217 POM_5V_CPU 204/170
RAM 1573/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@307,13%@307,12%@307,7%@307] EMC_FREQ 18%@1600 GR3D_FREQ 93%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.75C POM_5V_IN 6172/6268 POM_5V_GPU 4067/4205 POM_5V_CPU 164/170
