RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,1%@307,1%@307,3%@307] EMC_FREQ 5%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42.5C thermal@31C POM_5V_IN 6676/6676 POM_5V_GPU 4784/4784 POM_5V_CPU 163/163
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,2%@102,3%@204,1%@204] EMC_FREQ 7%@1600 GR3D_FREQ 90%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@42C thermal@31.75C POM_5V_IN 6491/6583 POM_5V_GPU 4553/4668 POM_5V_CPU 123/143
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,2%@204,1%@204,5%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@42.5C thermal@31.75C POM_5V_IN 6645/6604 POM_5V_GPU 4684/4673 POM_5V_CPU 164/150
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,11%@102,3%@102,2%@102] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@43C thermal@31.75C POM_5V_IN 6676/6622 POM_5V_GPU 4833/4713 POM_5V_CPU 122/143
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,5%@102,2%@102,1%@102] EMC_FREQ 9%@1600 GR3D_FREQ 96%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@43C thermal@31.5C POM_5V_IN 6522/6602 POM_5V_GPU 4676/4706 POM_5V_CPU 123/139
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,4%@102,3%@204,2%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6296/6551 POM_5V_GPU 4437/4661 POM_5V_CPU 164/143
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,3%@102,1%@102,0%@102] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@43C thermal@31.75C POM_5V_IN 6676/6568 POM_5V_GPU 4833/4685 POM_5V_CPU 163/146
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,4%@102,3%@102,3%@102] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@43C thermal@31.75C POM_5V_IN 6563/6568 POM_5V_GPU 4710/4688 POM_5V_CPU 122/143
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,2%@102,1%@204,2%@204] EMC_FREQ 10%@1600 GR3D_FREQ 91%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@43C thermal@32C POM_5V_IN 6327/6541 POM_5V_GPU 4553/4673 POM_5V_CPU 123/140
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,1%@204,1%@204,0%@204] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@31C AO@43C thermal@32.25C POM_5V_IN 6635/6550 POM_5V_GPU 4792/4685 POM_5V_CPU 122/138
RAM 1607/3964MB (lfb 81x4MB) SWAP 316/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,7%@102,6%@102,0%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@43C thermal@32.5C POM_5V_IN 6645/6559 POM_5V_GPU 4784/4694 POM_5V_CPU 163/141
