RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [25%@518,3%@518,5%@518,3%@518] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31C AO@42C thermal@29.75C POM_5V_IN 6017/6017 POM_5V_GPU 3785/3785 POM_5V_CPU 288/288
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@710,22%@710,1%@710,4%@710] EMC_FREQ 12%@1600 GR3D_FREQ 92%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 6090/6053 POM_5V_GPU 3909/3847 POM_5V_CPU 246/267
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,31%@307,4%@307,1%@307] EMC_FREQ 15%@1600 GR3D_FREQ 82%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@41.5C thermal@32.75C POM_5V_IN 5912/6006 POM_5V_GPU 3508/3734 POM_5V_CPU 247/260
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@518,30%@518,1%@518,3%@518] EMC_FREQ 17%@1600 GR3D_FREQ 81%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31C AO@41.5C thermal@33.25C POM_5V_IN 5985/6001 POM_5V_GPU 3467/3667 POM_5V_CPU 247/257
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@614,29%@614,2%@614,3%@614] EMC_FREQ 18%@1600 GR3D_FREQ 93%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@41.5C thermal@33C POM_5V_IN 5944/5989 POM_5V_GPU 3550/3643 POM_5V_CPU 288/263
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,31%@403,3%@403,0%@403] EMC_FREQ 19%@1600 GR3D_FREQ 85%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5861/5968 POM_5V_GPU 3709/3654 POM_5V_CPU 247/260
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,28%@307,2%@307,3%@307] EMC_FREQ 20%@1600 GR3D_FREQ 92%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@33C POM_5V_IN 5912/5960 POM_5V_GPU 3591/3645 POM_5V_CPU 247/258
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@403,31%@403,2%@403,1%@403] EMC_FREQ 20%@1600 GR3D_FREQ 96%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 5944/5958 POM_5V_GPU 3709/3653 POM_5V_CPU 247/257
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,31%@307,1%@307,1%@307] EMC_FREQ 20%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@31.5C AO@42C thermal@33.25C POM_5V_IN 6099/5973 POM_5V_GPU 3909/3681 POM_5V_CPU 247/256
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,29%@307,3%@307,2%@307] EMC_FREQ 20%@1600 GR3D_FREQ 82%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31.5C AO@42C thermal@33.25C POM_5V_IN 6026/5979 POM_5V_GPU 3591/3672 POM_5V_CPU 247/255
RAM 1808/3964MB (lfb 19x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,30%@307,3%@307,3%@307] EMC_FREQ 20%@1600 GR3D_FREQ 94%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@33.25C POM_5V_IN 5829/5965 POM_5V_GPU 3632/3669 POM_5V_CPU 247/254
