RAM 1832/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,6%@307,3%@307,1%@307] EMC_FREQ 7%@1600 GR3D_FREQ 58%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40C thermal@29.25C POM_5V_IN 5672/5672 POM_5V_GPU 3679/3679 POM_5V_CPU 124/124
RAM 1832/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,8%@204,1%@204,0%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6296/5984 POM_5V_GPU 4279/3979 POM_5V_CPU 123/123
RAM 1832/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,7%@102,6%@102,2%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@31.5C POM_5V_IN 6368/6112 POM_5V_GPU 4478/4145 POM_5V_CPU 123/123
RAM 1832/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,4%@204,4%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.75C POM_5V_IN 6368/6176 POM_5V_GPU 4471/4226 POM_5V_CPU 123/123
RAM 1832/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,4%@204,2%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31C POM_5V_IN 6409/6222 POM_5V_GPU 4512/4283 POM_5V_CPU 123/123
RAM 1832/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,2%@102,2%@102,6%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@42.5C thermal@31.5C POM_5V_IN 6440/6258 POM_5V_GPU 4553/4328 POM_5V_CPU 123/123
RAM 1833/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,7%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42.5C thermal@31.75C POM_5V_IN 6409/6280 POM_5V_GPU 4553/4360 POM_5V_CPU 123/123
RAM 1833/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,3%@102,6%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42.5C thermal@31.75C POM_5V_IN 6327/6286 POM_5V_GPU 4512/4379 POM_5V_CPU 123/123
RAM 1833/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,1%@204,9%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@42C thermal@31.25C POM_5V_IN 6296/6287 POM_5V_GPU 4396/4381 POM_5V_CPU 123/123
RAM 1833/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,2%@102,5%@102] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@41.5C thermal@31.75C POM_5V_IN 6368/6295 POM_5V_GPU 4478/4391 POM_5V_CPU 123/123
RAM 1833/3964MB (lfb 52x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,1%@102,2%@102,5%@102] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@42.5C thermal@31.5C POM_5V_IN 6368/6301 POM_5V_GPU 4512/4402 POM_5V_CPU 123/123
