RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [16%@518,3%@518,0%@518,1%@518] EMC_FREQ 20%@1600 GR3D_FREQ 64%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@30C POM_5V_IN 6706/6706 POM_5V_GPU 4042/4042 POM_5V_CPU 163/163
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@403,1%@204,1%@204,1%@204] EMC_FREQ 31%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 6818/6762 POM_5V_GPU 4199/4120 POM_5V_CPU 163/163
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,3%@204,2%@204,4%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6859/6794 POM_5V_GPU 4239/4160 POM_5V_CPU 163/163
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,3%@102,1%@102,2%@102] EMC_FREQ 43%@1600 GR3D_FREQ 80%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 7052/6858 POM_5V_GPU 4355/4208 POM_5V_CPU 162/162
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@307,2%@307,3%@307,1%@307] EMC_FREQ 47%@1600 GR3D_FREQ 80%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@41C thermal@32C POM_5V_IN 6481/6783 POM_5V_GPU 3803/4127 POM_5V_CPU 163/162
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@204,3%@204,9%@204,3%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@31C AO@41C thermal@32C POM_5V_IN 6378/6715 POM_5V_GPU 3610/4041 POM_5V_CPU 164/163
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,5%@102,1%@204,3%@307] EMC_FREQ 50%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@40.5C thermal@32.5C POM_5V_IN 6172/6638 POM_5V_GPU 3569/3973 POM_5V_CPU 164/163
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,1%@204,1%@204,2%@204] EMC_FREQ 51%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@32.25C POM_5V_IN 6099/6570 POM_5V_GPU 3533/3918 POM_5V_CPU 164/163
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@403,2%@403,1%@403,4%@403] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@32.5C POM_5V_IN 6327/6543 POM_5V_GPU 3768/3902 POM_5V_CPU 164/163
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@307,4%@307,3%@307,2%@307] EMC_FREQ 52%@1600 GR3D_FREQ 89%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@32.5C POM_5V_IN 6481/6537 POM_5V_GPU 3809/3892 POM_5V_CPU 163/163
RAM 1850/3964MB (lfb 23x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,1%@204,1%@204,5%@204] EMC_FREQ 52%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 6911/6571 POM_5V_GPU 3926/3895 POM_5V_CPU 163/163
