RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@710,1%@710,4%@710,2%@710] EMC_FREQ 9%@1600 GR3D_FREQ 97%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42.5C thermal@28.75C POM_5V_IN 7093/7093 POM_5V_GPU 4566/4566 POM_5V_CPU 326/326
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@307,1%@307,1%@204,5%@204] EMC_FREQ 14%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.25C POM_5V_IN 6440/6766 POM_5V_GPU 4225/4395 POM_5V_CPU 205/265
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,3%@204,4%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 87%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 6481/6671 POM_5V_GPU 4259/4350 POM_5V_CPU 163/231
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,1%@307,2%@307,3%@307] EMC_FREQ 19%@1600 GR3D_FREQ 83%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32.5C POM_5V_IN 6358/6593 POM_5V_GPU 4300/4337 POM_5V_CPU 164/214
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,3%@204,3%@204,2%@204] EMC_FREQ 21%@1600 GR3D_FREQ 86%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 6409/6556 POM_5V_GPU 4184/4306 POM_5V_CPU 164/204
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,2%@204,5%@204,5%@204] EMC_FREQ 22%@1600 GR3D_FREQ 83%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@32.25C POM_5V_IN 6368/6524 POM_5V_GPU 4143/4279 POM_5V_CPU 164/197
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,6%@204,5%@204,8%@204] EMC_FREQ 22%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 5788/6419 POM_5V_GPU 3756/4204 POM_5V_CPU 165/193
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@204,5%@204,3%@204,5%@307] EMC_FREQ 22%@1600 GR3D_FREQ 67%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 5746/6335 POM_5V_GPU 3673/4138 POM_5V_CPU 164/189
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,2%@204,2%@204,5%@204] EMC_FREQ 23%@1600 GR3D_FREQ 83%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@32.5C POM_5V_IN 6286/6329 POM_5V_GPU 4184/4143 POM_5V_CPU 164/186
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,4%@307,1%@307,7%@307] EMC_FREQ 23%@1600 GR3D_FREQ 86%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31.5C AO@42.5C thermal@32.5C POM_5V_IN 6368/6333 POM_5V_GPU 4102/4139 POM_5V_CPU 204/188
RAM 1565/3964MB (lfb 44x4MB) SWAP 216/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@307,14%@307,7%@307,3%@307] EMC_FREQ 23%@1600 GR3D_FREQ 84%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.75C POM_5V_IN 5820/6287 POM_5V_GPU 3756/4104 POM_5V_CPU 164/186
