RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,0%@518,1%@204,1%@204] EMC_FREQ 6%@1600 GR3D_FREQ 72%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@28.5C POM_5V_IN 6286/6286 POM_5V_GPU 4430/4430 POM_5V_CPU 164/164
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,1%@204,11%@204,1%@204] EMC_FREQ 8%@1600 GR3D_FREQ 64%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32.5C POM_5V_IN 6017/6151 POM_5V_GPU 4197/4313 POM_5V_CPU 123/143
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,15%@102,2%@102] EMC_FREQ 10%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.5C POM_5V_IN 6255/6186 POM_5V_GPU 4074/4233 POM_5V_CPU 164/150
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,2%@204,16%@204,0%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 6522/6270 POM_5V_GPU 4669/4342 POM_5V_CPU 122/143
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,3%@102,14%@102,3%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 6481/6312 POM_5V_GPU 4546/4383 POM_5V_CPU 123/139
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,4%@204,13%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 6327/6314 POM_5V_GPU 4430/4391 POM_5V_CPU 123/136
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,2%@102,16%@102,4%@102] EMC_FREQ 12%@1600 GR3D_FREQ 70%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 6286/6310 POM_5V_GPU 4389/4390 POM_5V_CPU 164/140
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,5%@307,16%@307,2%@307] EMC_FREQ 12%@1600 GR3D_FREQ 91%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@33.25C POM_5V_IN 5903/6259 POM_5V_GPU 3956/4336 POM_5V_CPU 164/143
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,1%@102,8%@102,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@32.75C POM_5V_IN 6522/6288 POM_5V_GPU 4628/4368 POM_5V_CPU 122/141
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,3%@204,16%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@32.75C POM_5V_IN 6481/6308 POM_5V_GPU 4587/4390 POM_5V_CPU 123/139
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,3%@102,6%@102,4%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31.5C AO@43C thermal@32.75C POM_5V_IN 6368/6313 POM_5V_GPU 4512/4401 POM_5V_CPU 123/137
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,16%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 83%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@32.75C POM_5V_IN 6255/6308 POM_5V_GPU 4273/4390 POM_5V_CPU 164/139
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,2%@204,14%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32.75C POM_5V_IN 5829/6271 POM_5V_GPU 3921/4354 POM_5V_CPU 164/141
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,14%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31.5C AO@43C thermal@33C POM_5V_IN 6522/6289 POM_5V_GPU 4669/4377 POM_5V_CPU 122/140
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,14%@102,3%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31.5C AO@43.5C thermal@33.25C POM_5V_IN 6440/6299 POM_5V_GPU 4546/4388 POM_5V_CPU 123/139
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,16%@102,3%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33.25C POM_5V_IN 6409/6306 POM_5V_GPU 4471/4393 POM_5V_CPU 123/138
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,2%@102,15%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 47%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42.5C thermal@33.25C POM_5V_IN 6131/6296 POM_5V_GPU 4273/4386 POM_5V_CPU 123/137
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,4%@204,6%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 5829/6270 POM_5V_GPU 3921/4360 POM_5V_CPU 164/138
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,14%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@32C AO@42.5C thermal@32.75C POM_5V_IN 6553/6285 POM_5V_GPU 4669/4376 POM_5V_CPU 123/137
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,1%@102,9%@102,7%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@32C AO@43.5C thermal@33C POM_5V_IN 6563/6298 POM_5V_GPU 4669/4391 POM_5V_CPU 122/137
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,13%@204,3%@204,6%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33.25C POM_5V_IN 6900/6327 POM_5V_GPU 4606/4401 POM_5V_CPU 163/138
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,16%@204,6%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 6553/6337 POM_5V_GPU 4294/4396 POM_5V_CPU 163/139
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@307,5%@403,7%@403,3%@403] EMC_FREQ 13%@1600 GR3D_FREQ 80%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@32C AO@42C thermal@32.75C POM_5V_IN 5861/6317 POM_5V_GPU 3956/4377 POM_5V_CPU 164/140
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,1%@204,12%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33C POM_5V_IN 6563/6327 POM_5V_GPU 4669/4389 POM_5V_CPU 123/139
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@204,15%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@43.5C thermal@33.5C POM_5V_IN 6481/6333 POM_5V_GPU 4628/4399 POM_5V_CPU 122/139
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,2%@204,13%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@32C AO@43.5C thermal@33.5C POM_5V_IN 6368/6334 POM_5V_GPU 4512/4403 POM_5V_CPU 164/140
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,1%@204,14%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@43.5C thermal@33.5C POM_5V_IN 6213/6330 POM_5V_GPU 4314/4400 POM_5V_CPU 123/139
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,2%@204,8%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.5C POM_5V_IN 5903/6315 POM_5V_GPU 4039/4387 POM_5V_CPU 164/140
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,9%@102,8%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@33.5C POM_5V_IN 6450/6319 POM_5V_GPU 4314/4384 POM_5V_CPU 164/141
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,5%@102,10%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33.5C POM_5V_IN 6563/6327 POM_5V_GPU 4669/4394 POM_5V_CPU 123/140
RAM 1816/3964MB (lfb 32x4MB) SWAP 217/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,9%@102,5%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33.5C POM_5V_IN 6594/6336 POM_5V_GPU 4669/4403 POM_5V_CPU 123/139
