RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,4%@102,2%@102,3%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33C AO@44C thermal@34.25C POM_5V_IN 6286/6286 POM_5V_GPU 4225/4225 POM_5V_CPU 205/205
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,6%@204,0%@204,4%@204] EMC_FREQ 12%@1600 GR3D_FREQ 92%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.5C POM_5V_IN 6347/6316 POM_5V_GPU 4074/4149 POM_5V_CPU 164/184
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,6%@204,3%@204,3%@307] EMC_FREQ 14%@1600 GR3D_FREQ 81%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.75C POM_5V_IN 6141/6258 POM_5V_GPU 4115/4138 POM_5V_CPU 164/177
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,3%@204,5%@204,0%@204] EMC_FREQ 16%@1600 GR3D_FREQ 66%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44.5C thermal@34.5C POM_5V_IN 6296/6267 POM_5V_GPU 4232/4161 POM_5V_CPU 164/174
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,2%@204,7%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.5C POM_5V_IN 5903/6194 POM_5V_GPU 3915/4112 POM_5V_CPU 164/172
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,4%@307,7%@307,1%@307] EMC_FREQ 17%@1600 GR3D_FREQ 71%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 5985/6159 POM_5V_GPU 3956/4086 POM_5V_CPU 164/170
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,3%@204,5%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33C AO@44.5C thermal@34.75C POM_5V_IN 6522/6211 POM_5V_GPU 4423/4134 POM_5V_CPU 164/169
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,4%@204,2%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 80%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33C AO@44.5C thermal@34.75C POM_5V_IN 6645/6265 POM_5V_GPU 4266/4150 POM_5V_CPU 164/169
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,6%@204,1%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 74%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@32.5C AO@44.5C thermal@35C POM_5V_IN 6213/6259 POM_5V_GPU 4232/4159 POM_5V_CPU 164/168
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,12%@102,11%@102,2%@102] EMC_FREQ 19%@1600 GR3D_FREQ 93%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@32.5C AO@44.5C thermal@35.25C POM_5V_IN 6172/6251 POM_5V_GPU 4149/4158 POM_5V_CPU 164/168
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,5%@204,5%@204,1%@204] EMC_FREQ 19%@1600 GR3D_FREQ 67%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@32.5C AO@44.5C thermal@34.5C POM_5V_IN 6296/6255 POM_5V_GPU 4266/4168 POM_5V_CPU 164/167
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,5%@204,5%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33C AO@44C thermal@35C POM_5V_IN 5903/6225 POM_5V_GPU 3915/4147 POM_5V_CPU 164/167
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,6%@204,1%@204,3%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33C AO@44C thermal@35C POM_5V_IN 6099/6216 POM_5V_GPU 4115/4144 POM_5V_CPU 164/167
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,24%@102,7%@204,0%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33C AO@44C thermal@35C POM_5V_IN 6141/6210 POM_5V_GPU 4074/4139 POM_5V_CPU 164/166
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,20%@204,7%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 71%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33.5C AO@44.5C thermal@35C POM_5V_IN 6368/6221 POM_5V_GPU 4307/4150 POM_5V_CPU 164/166
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,17%@204,9%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 79%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33C AO@45C thermal@35C POM_5V_IN 6213/6220 POM_5V_GPU 4232/4156 POM_5V_CPU 123/164
RAM 1578/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@204,22%@204,7%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33C AO@44.5C thermal@35C POM_5V_IN 6141/6215 POM_5V_GPU 4074/4151 POM_5V_CPU 164/164
RAM 1579/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,11%@204,8%@204,2%@204] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33C AO@45C thermal@35.25C POM_5V_IN 6099/6209 POM_5V_GPU 4032/4144 POM_5V_CPU 164/164
RAM 1579/3964MB (lfb 18x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,25%@204,1%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 80%@921 APE 25 PLL@29.5C CPU@37C PMIC@50C GPU@33C AO@44.5C thermal@35.25C POM_5V_IN 6409/6219 POM_5V_GPU 4232/4149 POM_5V_CPU 164/164
