RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@403,23%@403,3%@403,4%@403] EMC_FREQ 15%@1600 GR3D_FREQ 81%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41C thermal@28.75C POM_5V_IN 6141/6141 POM_5V_GPU 3656/3656 POM_5V_CPU 205/205
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,29%@204,3%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32.25C POM_5V_IN 6213/6177 POM_5V_GPU 3580/3618 POM_5V_CPU 164/184
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,33%@307,2%@307,4%@307] EMC_FREQ 29%@1600 GR3D_FREQ 82%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 6017/6123 POM_5V_GPU 3580/3605 POM_5V_CPU 205/191
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,29%@204,3%@204,3%@204] EMC_FREQ 32%@1600 GR3D_FREQ 79%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@32C POM_5V_IN 6026/6099 POM_5V_GPU 3462/3569 POM_5V_CPU 206/195
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,31%@204,2%@204,4%@204] EMC_FREQ 35%@1600 GR3D_FREQ 96%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.5C POM_5V_IN 6213/6122 POM_5V_GPU 3697/3595 POM_5V_CPU 205/197
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,30%@204,2%@204,3%@204] EMC_FREQ 37%@1600 GR3D_FREQ 79%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 6296/6151 POM_5V_GPU 3697/3612 POM_5V_CPU 206/198
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,29%@204,2%@204,4%@204] EMC_FREQ 38%@1600 GR3D_FREQ 77%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32.5C POM_5V_IN 6255/6165 POM_5V_GPU 3697/3624 POM_5V_CPU 206/199
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,31%@204,4%@204,2%@204] EMC_FREQ 39%@1600 GR3D_FREQ 98%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31C AO@41C thermal@32.5C POM_5V_IN 6109/6158 POM_5V_GPU 3462/3603 POM_5V_CPU 206/200
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,31%@204,1%@204,2%@204] EMC_FREQ 39%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31.5C AO@41C thermal@32.5C POM_5V_IN 6255/6169 POM_5V_GPU 3703/3614 POM_5V_CPU 206/201
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,29%@204,1%@204,3%@204] EMC_FREQ 40%@1600 GR3D_FREQ 91%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@41.5C thermal@32.75C POM_5V_IN 6327/6185 POM_5V_GPU 3697/3623 POM_5V_CPU 205/201
RAM 1808/3964MB (lfb 26x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,29%@204,1%@204,0%@204] EMC_FREQ 40%@1600 GR3D_FREQ 77%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31.5C AO@41.5C thermal@32.75C POM_5V_IN 5861/6155 POM_5V_GPU 3420/3604 POM_5V_CPU 206/201
