RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@518,8%@518,2%@518,2%@518] EMC_FREQ 8%@1600 GR3D_FREQ 57%@921 APE 25 PLL@24.5C CPU@30.5C PMIC@50C GPU@28C AO@38.5C thermal@26.25C POM_5V_IN 5672/5672 POM_5V_GPU 3596/3596 POM_5V_CPU 124/124
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,2%@102,2%@102,3%@102] EMC_FREQ 11%@1600 GR3D_FREQ 71%@921 APE 25 PLL@24.5C CPU@32C PMIC@50C GPU@27.5C AO@39.5C thermal@30C POM_5V_IN 5944/5808 POM_5V_GPU 3997/3796 POM_5V_CPU 164/144
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,4%@102,1%@102,1%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@40C thermal@29.75C POM_5V_IN 6255/5957 POM_5V_GPU 4273/3955 POM_5V_CPU 123/137
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,2%@102,4%@102,3%@102] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@40C thermal@30.5C POM_5V_IN 6481/6088 POM_5V_GPU 4430/4074 POM_5V_CPU 164/143
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,2%@204,4%@204,4%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@40.5C thermal@30.25C POM_5V_IN 6676/6205 POM_5V_GPU 4539/4167 POM_5V_CPU 122/139
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,3%@102,4%@102,1%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@24.5C CPU@32.5C PMIC@50C GPU@28.5C AO@40.5C thermal@29.25C POM_5V_IN 6440/6244 POM_5V_GPU 4512/4224 POM_5V_CPU 123/136
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,2%@102,2%@102,1%@102] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30.25C POM_5V_IN 6491/6279 POM_5V_GPU 4355/4243 POM_5V_CPU 123/134
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,4%@204,5%@204,1%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@30.5C PMIC@50C GPU@28C AO@38C thermal@30.25C POM_5V_IN 5515/6184 POM_5V_GPU 3478/4147 POM_5V_CPU 165/138
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@518,3%@518,3%@518,3%@518] EMC_FREQ 17%@1600 GR3D_FREQ 52%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@29.5C POM_5V_IN 5631/6122 POM_5V_GPU 3596/4086 POM_5V_CPU 165/141
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,3%@102,1%@102,1%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@40C thermal@30.25C POM_5V_IN 5985/6109 POM_5V_GPU 4039/4081 POM_5V_CPU 123/139
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,3%@102,4%@102,5%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@40.5C thermal@30C POM_5V_IN 6213/6118 POM_5V_GPU 4232/4095 POM_5V_CPU 164/141
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,2%@204,2%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@40.5C thermal@30C POM_5V_IN 6368/6139 POM_5V_GPU 4389/4119 POM_5V_CPU 123/140
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,1%@102,4%@102,1%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30.5C POM_5V_IN 6440/6162 POM_5V_GPU 4512/4149 POM_5V_CPU 123/138
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,4%@102,3%@102,4%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@40.5C thermal@30.5C POM_5V_IN 6481/6185 POM_5V_GPU 4512/4175 POM_5V_CPU 123/137
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,4%@102,4%@102,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@29.5C POM_5V_IN 6522/6207 POM_5V_GPU 4587/4203 POM_5V_CPU 123/136
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,6%@204,5%@204,3%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30.5C POM_5V_IN 6450/6222 POM_5V_GPU 4512/4222 POM_5V_CPU 123/135
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,6%@204,5%@204,1%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 6223/6222 POM_5V_GPU 3956/4206 POM_5V_CPU 123/135
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,6%@307,6%@307,2%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5672/6192 POM_5V_GPU 3596/4172 POM_5V_CPU 165/136
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@102,3%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 45%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@27.5C AO@39.5C thermal@30.25C POM_5V_IN 5788/6170 POM_5V_GPU 3756/4150 POM_5V_CPU 165/138
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,9%@204,6%@204,1%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@40C thermal@30C POM_5V_IN 6026/6163 POM_5V_GPU 3997/4143 POM_5V_CPU 123/137
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,6%@102,1%@102,8%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30.75C POM_5V_IN 6296/6169 POM_5V_GPU 4314/4151 POM_5V_CPU 123/136
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@518,2%@518,3%@204,12%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30.5C POM_5V_IN 6409/6180 POM_5V_GPU 4430/4164 POM_5V_CPU 123/136
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,2%@204,1%@204,8%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30.5C POM_5V_IN 6450/6192 POM_5V_GPU 4471/4177 POM_5V_CPU 123/135
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,6%@102,5%@102,8%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30C POM_5V_IN 6440/6202 POM_5V_GPU 4512/4191 POM_5V_CPU 123/135
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,2%@102,8%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30.5C POM_5V_IN 6481/6213 POM_5V_GPU 4546/4205 POM_5V_CPU 123/134
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,5%@204,3%@204,9%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@30C POM_5V_IN 6440/6222 POM_5V_GPU 4553/4218 POM_5V_CPU 123/134
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,5%@102,3%@102,5%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41C thermal@31C POM_5V_IN 6440/6230 POM_5V_GPU 4553/4231 POM_5V_CPU 123/133
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [2%@102,11%@102,2%@102,2%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28C AO@39C thermal@30.5C POM_5V_IN 5723/6212 POM_5V_GPU 3472/4204 POM_5V_CPU 124/133
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,8%@204,4%@204,4%@204] EMC_FREQ 17%@1600 GR3D_FREQ 57%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@40C thermal@30C POM_5V_IN 5861/6200 POM_5V_GPU 3839/4191 POM_5V_CPU 123/133
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,10%@102,2%@102,2%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@41C thermal@30.75C POM_5V_IN 6099/6197 POM_5V_GPU 4074/4187 POM_5V_CPU 123/132
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,6%@102,1%@102,4%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@41C thermal@30.5C POM_5V_IN 6327/6201 POM_5V_GPU 4389/4194 POM_5V_CPU 123/132
RAM 1862/3964MB (lfb 11x4MB) SWAP 351/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,5%@204,3%@204,7%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29C AO@41.5C thermal@30.5C POM_5V_IN 6409/6207 POM_5V_GPU 4471/4202 POM_5V_CPU 123/132
