RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,2%@204,24%@204,2%@204] EMC_FREQ 10%@1600 GR3D_FREQ 75%@921 APE 25 PLL@28.5C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@30.75C POM_5V_IN 6409/6409 POM_5V_GPU 3985/3985 POM_5V_CPU 205/205
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,5%@307,2%@307,1%@307] EMC_FREQ 15%@1600 GR3D_FREQ 86%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 6471/6440 POM_5V_GPU 4171/4078 POM_5V_CPU 204/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,5%@204,5%@204,3%@204] EMC_FREQ 19%@1600 GR3D_FREQ 93%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32.5C AO@43.5C thermal@34.25C POM_5V_IN 6717/6532 POM_5V_GPU 4218/4124 POM_5V_CPU 204/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@307,2%@307,3%@307,2%@307] EMC_FREQ 21%@1600 GR3D_FREQ 85%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@34.25C POM_5V_IN 6399/6499 POM_5V_GPU 4096/4117 POM_5V_CPU 204/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,3%@204,3%@204,3%@204] EMC_FREQ 22%@1600 GR3D_FREQ 84%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@34.25C POM_5V_IN 6594/6518 POM_5V_GPU 4096/4113 POM_5V_CPU 205/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,3%@204,1%@204,3%@204] EMC_FREQ 23%@1600 GR3D_FREQ 95%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@34.25C POM_5V_IN 6368/6493 POM_5V_GPU 4020/4097 POM_5V_CPU 204/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,3%@307,3%@307,2%@307] EMC_FREQ 24%@1600 GR3D_FREQ 95%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32C AO@43.5C thermal@34.25C POM_5V_IN 6553/6501 POM_5V_GPU 4212/4114 POM_5V_CPU 204/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@307,5%@307,1%@307,5%@307] EMC_FREQ 25%@1600 GR3D_FREQ 90%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33C AO@44C thermal@34.5C POM_5V_IN 6747/6532 POM_5V_GPU 4253/4131 POM_5V_CPU 204/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,25%@204,6%@204,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 72%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@34.25C POM_5V_IN 6099/6484 POM_5V_GPU 3785/4092 POM_5V_CPU 205/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,32%@307,3%@307,3%@307] EMC_FREQ 25%@1600 GR3D_FREQ 87%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@33C AO@44C thermal@34.75C POM_5V_IN 6368/6472 POM_5V_GPU 4096/4093 POM_5V_CPU 204/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,12%@204,31%@204,10%@204] EMC_FREQ 24%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@43C thermal@34.75C POM_5V_IN 6131/6441 POM_5V_GPU 3827/4069 POM_5V_CPU 205/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,29%@204,5%@204,3%@204] EMC_FREQ 24%@1600 GR3D_FREQ 95%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@34.5C POM_5V_IN 6090/6412 POM_5V_GPU 3903/4055 POM_5V_CPU 205/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,30%@307,5%@307,3%@307] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33C AO@44C thermal@34C POM_5V_IN 6635/6429 POM_5V_GPU 4253/4070 POM_5V_CPU 204/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,31%@204,6%@204,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 77%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@44C thermal@34.75C POM_5V_IN 6058/6402 POM_5V_GPU 3785/4050 POM_5V_CPU 205/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,29%@204,1%@204,4%@204] EMC_FREQ 25%@1600 GR3D_FREQ 87%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@33C AO@44C thermal@34.25C POM_5V_IN 6604/6416 POM_5V_GPU 4096/4053 POM_5V_CPU 205/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,34%@307,3%@307,5%@307] EMC_FREQ 25%@1600 GR3D_FREQ 84%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33C AO@44C thermal@34.5C POM_5V_IN 6368/6413 POM_5V_GPU 4096/4055 POM_5V_CPU 204/204
RAM 1830/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,31%@204,4%@204,1%@204] EMC_FREQ 25%@1600 GR3D_FREQ 85%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 6327/6408 POM_5V_GPU 3979/4051 POM_5V_CPU 205/204
RAM 1831/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@307,28%@307,4%@307,5%@307] EMC_FREQ 25%@1600 GR3D_FREQ 96%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32.5C AO@44.5C thermal@34.5C POM_5V_IN 6286/6401 POM_5V_GPU 4096/4053 POM_5V_CPU 205/204
RAM 1831/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,29%@307,9%@307,3%@307] EMC_FREQ 25%@1600 GR3D_FREQ 83%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32.5C AO@43.5C thermal@34.5C POM_5V_IN 5944/6377 POM_5V_GPU 3785/4039 POM_5V_CPU 205/204
RAM 1831/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,32%@307,4%@307,3%@307] EMC_FREQ 25%@1600 GR3D_FREQ 83%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 6317/6374 POM_5V_GPU 4061/4040 POM_5V_CPU 204/204
RAM 1831/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,31%@204,7%@204,0%@204] EMC_FREQ 25%@1600 GR3D_FREQ 85%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32.5C AO@44C thermal@34.25C POM_5V_IN 6286/6370 POM_5V_GPU 4020/4039 POM_5V_CPU 205/204
RAM 1831/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,28%@204,5%@204,3%@204] EMC_FREQ 25%@1600 GR3D_FREQ 90%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33C AO@44C thermal@34.25C POM_5V_IN 6368/6369 POM_5V_GPU 4096/4042 POM_5V_CPU 204/204
RAM 1831/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,30%@204,6%@204,2%@204] EMC_FREQ 25%@1600 GR3D_FREQ 99%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@32.5C AO@44.5C thermal@34.5C POM_5V_IN 6481/6374 POM_5V_GPU 4136/4046 POM_5V_CPU 204/204
RAM 1831/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@307,31%@307,3%@307,5%@307] EMC_FREQ 25%@1600 GR3D_FREQ 85%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@33C AO@44C thermal@34.75C POM_5V_IN 6440/6377 POM_5V_GPU 4136/4050 POM_5V_CPU 204/204
RAM 1831/3964MB (lfb 21x4MB) SWAP 220/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,29%@102,2%@102,5%@204] EMC_FREQ 25%@1600 GR3D_FREQ 88%@921 APE 25 PLL@29.5C CPU@36.5C PMIC@50C GPU@33C AO@44C thermal@34.5C POM_5V_IN 6358/6376 POM_5V_GPU 4136/4053 POM_5V_CPU 204/204
