RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,18%@204,1%@204,2%@204] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@27.25C POM_5V_IN 5788/5788 POM_5V_GPU 3839/3839 POM_5V_CPU 165/165
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,14%@102,5%@102,2%@102] EMC_FREQ 11%@1600 GR3D_FREQ 67%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.5C POM_5V_IN 5953/5870 POM_5V_GPU 3886/3862 POM_5V_CPU 165/165
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [29%@102,5%@102,5%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 64%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30C POM_5V_IN 5944/5895 POM_5V_GPU 3962/3895 POM_5V_CPU 124/151
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,4%@204,3%@204,8%@204] EMC_FREQ 14%@1600 GR3D_FREQ 60%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30.25C POM_5V_IN 5903/5897 POM_5V_GPU 3880/3891 POM_5V_CPU 165/154
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,3%@204,4%@204,3%@204] EMC_FREQ 15%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@28.5C AO@40C thermal@30.5C POM_5V_IN 5714/5860 POM_5V_GPU 3720/3857 POM_5V_CPU 165/156
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,3%@204,0%@204,6%@204] EMC_FREQ 15%@1600 GR3D_FREQ 81%@921 APE 25 PLL@25.5C CPU@31C PMIC@50C GPU@28.5C AO@40C thermal@30.5C POM_5V_IN 5399/5783 POM_5V_GPU 3483/3795 POM_5V_CPU 165/158
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,4%@204,2%@204,7%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 5598/5757 POM_5V_GPU 3643/3773 POM_5V_CPU 165/159
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [24%@307,5%@307,3%@307,2%@307] EMC_FREQ 16%@1600 GR3D_FREQ 70%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@41C thermal@30.75C POM_5V_IN 5903/5775 POM_5V_GPU 4039/3806 POM_5V_CPU 164/159
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,19%@102,4%@102,4%@102] EMC_FREQ 16%@1600 GR3D_FREQ 57%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 5912/5790 POM_5V_GPU 3762/3801 POM_5V_CPU 165/160
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,25%@102,5%@102,0%@102] EMC_FREQ 16%@1600 GR3D_FREQ 78%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@41C thermal@30.25C POM_5V_IN 5746/5786 POM_5V_GPU 3839/3805 POM_5V_CPU 165/160
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,22%@204,8%@204,6%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@41C thermal@30.25C POM_5V_IN 5631/5771 POM_5V_GPU 3762/3801 POM_5V_CPU 165/161
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,27%@307,3%@307,3%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 5474/5747 POM_5V_GPU 3602/3784 POM_5V_CPU 165/161
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,27%@204,4%@204,4%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40C thermal@30.25C POM_5V_IN 5640/5738 POM_5V_GPU 3679/3776 POM_5V_CPU 165/161
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [21%@307,9%@307,4%@307,6%@307] EMC_FREQ 16%@1600 GR3D_FREQ 63%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@41C thermal@30.75C POM_5V_IN 5870/5748 POM_5V_GPU 3921/3786 POM_5V_CPU 165/162
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [27%@102,4%@102,5%@102,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.75C POM_5V_IN 5764/5749 POM_5V_GPU 3643/3777 POM_5V_CPU 165/162
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [27%@204,5%@204,5%@204,1%@204] EMC_FREQ 16%@1600 GR3D_FREQ 71%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.75C POM_5V_IN 5953/5762 POM_5V_GPU 3768/3776 POM_5V_CPU 165/162
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [31%@102,7%@102,4%@102,3%@102] EMC_FREQ 16%@1600 GR3D_FREQ 60%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31C POM_5V_IN 5985/5775 POM_5V_GPU 3803/3778 POM_5V_CPU 165/162
RAM 1825/3964MB (lfb 76x4MB) SWAP 315/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [26%@102,5%@204,5%@204,3%@204] EMC_FREQ 17%@1600 GR3D_FREQ 89%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 5557/5763 POM_5V_GPU 3643/3770 POM_5V_CPU 165/162
