RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@403,9%@403,1%@403,1%@403] EMC_FREQ 6%@1600 GR3D_FREQ 65%@921 APE 25 PLL@25C CPU@31.5C PMIC@50C GPU@28.5C AO@39C thermal@30C POM_5V_IN 5912/5912 POM_5V_GPU 4045/4045 POM_5V_CPU 165/165
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,9%@102,5%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30C POM_5V_IN 6233/6195 POM_5V_GPU 3962/4161 POM_5V_CPU 165/136
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,15%@102,7%@102,4%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 6378/6209 POM_5V_GPU 4478/4185 POM_5V_CPU 123/135
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,11%@102,2%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29C AO@41C thermal@30.5C POM_5V_IN 6337/6218 POM_5V_GPU 4519/4209 POM_5V_CPU 123/134
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,6%@102,6%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32C PMIC@50C GPU@28.5C AO@41C thermal@30.75C POM_5V_IN 6337/6226 POM_5V_GPU 4519/4230 POM_5V_CPU 123/134
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,5%@102,6%@102,6%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@30.75C POM_5V_IN 6337/6233 POM_5V_GPU 4485/4246 POM_5V_CPU 123/133
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,7%@204,6%@204,8%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 6378/6241 POM_5V_GPU 4519/4262 POM_5V_CPU 123/132
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,4%@102,5%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 6192/6238 POM_5V_GPU 4121/4254 POM_5V_CPU 123/132
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,9%@102,3%@102,3%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 6160/6234 POM_5V_GPU 4045/4243 POM_5V_CPU 165/134
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,9%@204,5%@204,4%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 6337/6239 POM_5V_GPU 4245/4243 POM_5V_CPU 123/133
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,7%@204,7%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 6068/6231 POM_5V_GPU 4080/4235 POM_5V_CPU 164/134
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,11%@102,3%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@29C AO@40C thermal@30.25C POM_5V_IN 5870/6215 POM_5V_GPU 4004/4225 POM_5V_CPU 165/136
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,8%@204,11%@204,5%@204] EMC_FREQ 13%@1600 GR3D_FREQ 97%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40C thermal@30.5C POM_5V_IN 6264/6217 POM_5V_GPU 3950/4213 POM_5V_CPU 164/137
RAM 1844/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,8%@102,17%@102,4%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 6264/6219 POM_5V_GPU 3991/4203 POM_5V_CPU 164/138
RAM 1844/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,6%@102,18%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 6460/6228 POM_5V_GPU 4026/4196 POM_5V_CPU 164/139
RAM 1844/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,3%@102,2%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 6118/6224 POM_5V_GPU 4086/4192 POM_5V_CPU 123/138
RAM 1844/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,2%@102,4%@204,5%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@29C AO@40.5C thermal@30.75C POM_5V_IN 5912/6213 POM_5V_GPU 4039/4186 POM_5V_CPU 164/139
RAM 1844/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [16%@102,4%@204,4%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32C PMIC@50C GPU@29C AO@40.5C thermal@30.5C POM_5V_IN 6150/6210 POM_5V_GPU 4045/4181 POM_5V_CPU 165/140
RAM 1844/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,8%@204,4%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6306/6214 POM_5V_GPU 4121/4179 POM_5V_CPU 164/141
RAM 1844/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,3%@204,7%@204,4%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@40.5C thermal@31C POM_5V_IN 6378/6219 POM_5V_GPU 4279/4182 POM_5V_CPU 123/140
RAM 1844/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,3%@102,7%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6429/6226 POM_5V_GPU 4080/4179 POM_5V_CPU 164/141
RAM 1844/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,3%@204,5%@204,2%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6306/6228 POM_5V_GPU 4245/4181 POM_5V_CPU 123/141
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,4%@102,4%@102,2%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6233/6228 POM_5V_GPU 3927/4173 POM_5V_CPU 123/140
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,3%@204,5%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6378/6233 POM_5V_GPU 4320/4178 POM_5V_CPU 164/141
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,10%@102,7%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6337/6236 POM_5V_GPU 4210/4179 POM_5V_CPU 123/140
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,2%@102,5%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6337/6239 POM_5V_GPU 4245/4181 POM_5V_CPU 123/140
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,6%@102,0%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6347/6242 POM_5V_GPU 3969/4175 POM_5V_CPU 124/139
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,6%@102,3%@102,3%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@30.75C POM_5V_IN 6306/6243 POM_5V_GPU 4086/4172 POM_5V_CPU 123/139
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,6%@102,5%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@30.75C POM_5V_IN 6378/6247 POM_5V_GPU 4437/4179 POM_5V_CPU 123/138
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,3%@102,2%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6378/6250 POM_5V_GPU 4169/4179 POM_5V_CPU 123/138
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,2%@102,6%@102,0%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6419/6254 POM_5V_GPU 4279/4181 POM_5V_CPU 123/138
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,5%@102,5%@102,4%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6460/6259 POM_5V_GPU 4320/4185 POM_5V_CPU 164/138
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,5%@204,3%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31C POM_5V_IN 6378/6262 POM_5V_GPU 4362/4189 POM_5V_CPU 165/139
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,3%@102,2%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6306/6263 POM_5V_GPU 4004/4185 POM_5V_CPU 165/139
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,7%@102,4%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@25.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6264/6263 POM_5V_GPU 4086/4182 POM_5V_CPU 123/139
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,14%@102,3%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 6378/6265 POM_5V_GPU 4368/4186 POM_5V_CPU 164/140
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,8%@102,4%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 6378/6268 POM_5V_GPU 4245/4188 POM_5V_CPU 123/139
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,5%@204,5%@204,3%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 6347/6269 POM_5V_GPU 4162/4187 POM_5V_CPU 164/140
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,7%@102,6%@102,3%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6264/6269 POM_5V_GPU 4045/4184 POM_5V_CPU 165/140
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,13%@102,4%@102,5%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 6419/6272 POM_5V_GPU 4327/4187 POM_5V_CPU 164/141
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,13%@204,4%@204,0%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 6378/6274 POM_5V_GPU 4444/4192 POM_5V_CPU 123/140
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,6%@204,4%@204,9%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 6296/6275 POM_5V_GPU 4245/4193 POM_5V_CPU 165/141
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@102,6%@102,3%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@41C thermal@30.75C POM_5V_IN 6419/6277 POM_5V_GPU 4245/4194 POM_5V_CPU 123/141
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,13%@102,3%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 6378/6279 POM_5V_GPU 4368/4197 POM_5V_CPU 164/141
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@102,4%@102,7%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 6419/6282 POM_5V_GPU 4245/4198 POM_5V_CPU 123/141
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@102,2%@102,11%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@30C AO@41C thermal@31.25C POM_5V_IN 6378/6283 POM_5V_GPU 4403/4202 POM_5V_CPU 123/140
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,3%@102,4%@102,15%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 6337/6284 POM_5V_GPU 4478/4207 POM_5V_CPU 123/140
RAM 1843/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,4%@204,4%@204,10%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 6378/6286 POM_5V_GPU 4519/4212 POM_5V_CPU 164/140
RAM 1845/3964MB (lfb 85x4MB) SWAP 340/1982MB (cached 26MB) IRAM 0/252kB(lfb 252kB) CPU [6%@1479,7%@1479,8%@1479,16%@1479] EMC_FREQ 12%@1600 GR3D_FREQ 0%@921 APE 25 PLL@26C CPU@29.5C PMIC@50C GPU@28C AO@36C thermal@31.25C POM_5V_IN 3229/6234 POM_5V_GPU 764/4154 POM_5V_CPU 849/152
