RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [6%@614,17%@614,2%@614,1%@614] EMC_FREQ 8%@1600 GR3D_FREQ 89%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 5829/5829 POM_5V_GPU 3715/3715 POM_5V_CPU 206/206
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,29%@307,4%@307,0%@307] EMC_FREQ 11%@1600 GR3D_FREQ 81%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5557/5693 POM_5V_GPU 3478/3596 POM_5V_CPU 207/206
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,32%@204,0%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 71%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31C POM_5V_IN 5631/5672 POM_5V_GPU 3685/3626 POM_5V_CPU 165/192
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [17%@307,18%@307,3%@307,3%@307] EMC_FREQ 14%@1600 GR3D_FREQ 74%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 5557/5643 POM_5V_GPU 3561/3609 POM_5V_CPU 165/185
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [34%@307,2%@307,1%@307,0%@307] EMC_FREQ 15%@1600 GR3D_FREQ 71%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 5515/5617 POM_5V_GPU 3519/3591 POM_5V_CPU 165/181
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [33%@307,1%@307,2%@307,4%@307] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@31C POM_5V_IN 5631/5620 POM_5V_GPU 3638/3599 POM_5V_CPU 206/185
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [32%@403,5%@403,3%@403,2%@403] EMC_FREQ 16%@1600 GR3D_FREQ 82%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 5515/5605 POM_5V_GPU 3519/3587 POM_5V_CPU 165/182
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,2%@204,2%@204,2%@204] EMC_FREQ 17%@1600 GR3D_FREQ 95%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@40.5C thermal@31.25C POM_5V_IN 5399/5579 POM_5V_GPU 3400/3564 POM_5V_CPU 165/180
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [32%@403,0%@403,3%@403,4%@403] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@29.5C AO@41C thermal@30.75C POM_5V_IN 5672/5589 POM_5V_GPU 3602/3568 POM_5V_CPU 206/183
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [33%@307,2%@307,1%@307,2%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@40C thermal@31.25C POM_5V_IN 5358/5566 POM_5V_GPU 3400/3551 POM_5V_CPU 165/181
RAM 1797/3964MB (lfb 59x4MB) SWAP 217/1982MB (cached 24MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,6%@204,4%@204,4%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@29.5C AO@41C thermal@31.25C POM_5V_IN 5648/5573 POM_5V_GPU 3400/3537 POM_5V_CPU 207/183
