RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,4%@102,1%@102,7%@102] EMC_FREQ 9%@1600 GR3D_FREQ 84%@921 APE 25 PLL@27C CPU@32.5C PMIC@50C GPU@30C AO@42.5C thermal@31C POM_5V_IN 6172/6172 POM_5V_GPU 4108/4108 POM_5V_CPU 123/123
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,6%@204,6%@204,6%@204] EMC_FREQ 12%@1600 GR3D_FREQ 93%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 6563/6367 POM_5V_GPU 4136/4122 POM_5V_CPU 122/122
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,1%@204,0%@204,12%@204] EMC_FREQ 14%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30C AO@42.5C thermal@31.5C POM_5V_IN 6563/6432 POM_5V_GPU 4136/4126 POM_5V_CPU 163/136
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,2%@204,0%@204,9%@204] EMC_FREQ 16%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32.5C POM_5V_IN 6676/6493 POM_5V_GPU 4212/4148 POM_5V_CPU 122/132
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,11%@102,1%@204,7%@204] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@30.5C AO@43.5C thermal@31.75C POM_5V_IN 6327/6460 POM_5V_GPU 4348/4188 POM_5V_CPU 123/130
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,1%@102,2%@102,5%@102] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@43C thermal@32.75C POM_5V_IN 6440/6456 POM_5V_GPU 4423/4227 POM_5V_CPU 123/129
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,0%@102,4%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@43.5C thermal@33C POM_5V_IN 6553/6470 POM_5V_GPU 4621/4283 POM_5V_CPU 122/128
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,2%@204,1%@204,6%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34.5C PMIC@50C GPU@31C AO@44C thermal@32.25C POM_5V_IN 6635/6491 POM_5V_GPU 4580/4320 POM_5V_CPU 122/127
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,4%@204,0%@204,0%@204] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31.5C AO@43.5C thermal@33.25C POM_5V_IN 6563/6499 POM_5V_GPU 4587/4350 POM_5V_CPU 122/126
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,3%@102,3%@102] EMC_FREQ 18%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@44C thermal@31.75C POM_5V_IN 6747/6523 POM_5V_GPU 4695/4384 POM_5V_CPU 122/126
RAM 1876/3964MB (lfb 32x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,2%@102,3%@102,7%@102] EMC_FREQ 19%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@44C thermal@31.75C POM_5V_IN 6635/6534 POM_5V_GPU 4743/4417 POM_5V_CPU 122/126
