RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@518,3%@518,10%@518,2%@518] EMC_FREQ 6%@1600 GR3D_FREQ 76%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5944/5944 POM_5V_GPU 3997/3997 POM_5V_CPU 123/123
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,1%@307,13%@307,0%@307] EMC_FREQ 8%@1600 GR3D_FREQ 64%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@32C POM_5V_IN 5746/5845 POM_5V_GPU 3839/3918 POM_5V_CPU 123/123
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,1%@204,12%@204,1%@204] EMC_FREQ 10%@1600 GR3D_FREQ 75%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@40.5C thermal@32C POM_5V_IN 5705/5798 POM_5V_GPU 3797/3877 POM_5V_CPU 123/123
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,1%@204,14%@204,3%@204] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41C thermal@32C POM_5V_IN 6255/5912 POM_5V_GPU 4020/3913 POM_5V_CPU 205/143
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,8%@102,13%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@32C POM_5V_IN 6264/5982 POM_5V_GPU 4039/3938 POM_5V_CPU 164/147
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,4%@204,10%@204,1%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30C AO@41C thermal@32.25C POM_5V_IN 5829/5957 POM_5V_GPU 3921/3935 POM_5V_CPU 164/150
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,2%@307,8%@307,3%@307] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 6419/6023 POM_5V_GPU 4074/3955 POM_5V_CPU 164/152
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,2%@204,9%@204,5%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 6409/6071 POM_5V_GPU 4115/3975 POM_5V_CPU 123/148
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,2%@204,8%@204,5%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 6182/6083 POM_5V_GPU 4032/3981 POM_5V_CPU 164/150
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,12%@204,11%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@31C AO@41C thermal@32.25C POM_5V_IN 6172/6092 POM_5V_GPU 3821/3965 POM_5V_CPU 164/151
RAM 1824/3964MB (lfb 38x4MB) SWAP 215/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,16%@204,6%@204,3%@204] EMC_FREQ 13%@1600 GR3D_FREQ 94%@921 APE 25 PLL@27C CPU@33C PMIC@50C GPU@31C AO@41C thermal@31.75C POM_5V_IN 6141/6096 POM_5V_GPU 3744/3945 POM_5V_CPU 164/152
