RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [3%@102,15%@102,3%@102,3%@204] EMC_FREQ 10%@1600 GR3D_FREQ 85%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@32.75C POM_5V_IN 6747/6747 POM_5V_GPU 4294/4294 POM_5V_CPU 204/204
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,27%@204,6%@204,6%@204] EMC_FREQ 17%@1600 GR3D_FREQ 86%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@33.25C POM_5V_IN 6911/6829 POM_5V_GPU 4287/4290 POM_5V_CPU 244/224
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,24%@204,6%@204,5%@204] EMC_FREQ 21%@1600 GR3D_FREQ 96%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 6368/6675 POM_5V_GPU 4055/4212 POM_5V_CPU 205/217
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [37%@204,5%@204,3%@204,5%@204] EMC_FREQ 23%@1600 GR3D_FREQ 90%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33C POM_5V_IN 6840/6716 POM_5V_GPU 4294/4232 POM_5V_CPU 163/204
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [37%@204,3%@204,0%@204,2%@204] EMC_FREQ 25%@1600 GR3D_FREQ 72%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 6327/6638 POM_5V_GPU 4102/4206 POM_5V_CPU 164/196
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,3%@204,2%@204,3%@204] EMC_FREQ 27%@1600 GR3D_FREQ 77%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@42.5C thermal@33.5C POM_5V_IN 6604/6632 POM_5V_GPU 4136/4194 POM_5V_CPU 163/190
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@204,3%@204,8%@204,4%@204] EMC_FREQ 27%@1600 GR3D_FREQ 86%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@42.5C thermal@33.75C POM_5V_IN 6676/6639 POM_5V_GPU 4294/4208 POM_5V_CPU 204/192
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,4%@307,1%@307,3%@307] EMC_FREQ 28%@1600 GR3D_FREQ 81%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6717/6648 POM_5V_GPU 4253/4214 POM_5V_CPU 163/188
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@307,3%@307,1%@307,3%@307] EMC_FREQ 29%@1600 GR3D_FREQ 85%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33.25C POM_5V_IN 6594/6642 POM_5V_GPU 4177/4210 POM_5V_CPU 163/185
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,5%@204,1%@204,4%@307] EMC_FREQ 29%@1600 GR3D_FREQ 75%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@33.5C POM_5V_IN 6172/6595 POM_5V_GPU 3862/4175 POM_5V_CPU 164/183
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@307,3%@307,1%@307,2%@307] EMC_FREQ 30%@1600 GR3D_FREQ 93%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33.5C POM_5V_IN 6717/6606 POM_5V_GPU 4212/4178 POM_5V_CPU 163/181
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [27%@307,9%@307,7%@307,7%@307] EMC_FREQ 30%@1600 GR3D_FREQ 92%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@31.5C AO@43.5C thermal@33.25C POM_5V_IN 6717/6615 POM_5V_GPU 4253/4184 POM_5V_CPU 204/183
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@307,5%@307,2%@307,3%@307] EMC_FREQ 30%@1600 GR3D_FREQ 79%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6450/6603 POM_5V_GPU 4061/4175 POM_5V_CPU 164/182
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,13%@102,6%@102,2%@204] EMC_FREQ 30%@1600 GR3D_FREQ 72%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@33.25C POM_5V_IN 6378/6587 POM_5V_GPU 3903/4155 POM_5V_CPU 164/180
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@307,9%@307,6%@307,5%@307] EMC_FREQ 29%@1600 GR3D_FREQ 98%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33.5C POM_5V_IN 6213/6562 POM_5V_GPU 3862/4136 POM_5V_CPU 164/179
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@307,2%@204,1%@204,4%@204] EMC_FREQ 29%@1600 GR3D_FREQ 76%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.5C POM_5V_IN 6563/6562 POM_5V_GPU 4096/4133 POM_5V_CPU 204/181
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,5%@204,1%@204,4%@204] EMC_FREQ 30%@1600 GR3D_FREQ 86%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@33.75C POM_5V_IN 6758/6573 POM_5V_GPU 4334/4145 POM_5V_CPU 163/180
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,20%@204,10%@204,5%@204] EMC_FREQ 29%@1600 GR3D_FREQ 73%@921 APE 25 PLL@28.5C CPU@35.5C PMIC@50C GPU@32C AO@42.5C thermal@33.75C POM_5V_IN 6368/6562 POM_5V_GPU 4061/4140 POM_5V_CPU 205/181
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,30%@204,7%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 74%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@31.5C AO@42.5C thermal@33.75C POM_5V_IN 6172/6541 POM_5V_GPU 3862/4126 POM_5V_CPU 205/182
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@204,25%@204,8%@204,1%@204] EMC_FREQ 28%@1600 GR3D_FREQ 73%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33.5C POM_5V_IN 6172/6523 POM_5V_GPU 3862/4113 POM_5V_CPU 164/181
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@307,32%@307,8%@307,5%@307] EMC_FREQ 28%@1600 GR3D_FREQ 72%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.5C POM_5V_IN 6491/6521 POM_5V_GPU 4055/4110 POM_5V_CPU 205/182
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@102,9%@102,3%@204,6%@204] EMC_FREQ 28%@1600 GR3D_FREQ 69%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@42.5C thermal@33.75C POM_5V_IN 5976/6496 POM_5V_GPU 3744/4093 POM_5V_CPU 164/182
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,3%@204,5%@204,0%@204] EMC_FREQ 29%@1600 GR3D_FREQ 76%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6399/6492 POM_5V_GPU 4061/4092 POM_5V_CPU 205/183
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [24%@307,20%@307,4%@307,1%@307] EMC_FREQ 29%@1600 GR3D_FREQ 97%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@32C AO@42.5C thermal@33.75C POM_5V_IN 6223/6481 POM_5V_GPU 3785/4079 POM_5V_CPU 164/182
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,12%@204,2%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 70%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.5C POM_5V_IN 6296/6473 POM_5V_GPU 3903/4072 POM_5V_CPU 164/181
RAM 1575/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@307,4%@307,2%@307,3%@307] EMC_FREQ 29%@1600 GR3D_FREQ 86%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 6747/6484 POM_5V_GPU 4369/4083 POM_5V_CPU 163/180
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,4%@204,5%@204,2%@204] EMC_FREQ 30%@1600 GR3D_FREQ 89%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 6717/6493 POM_5V_GPU 4246/4089 POM_5V_CPU 163/180
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,3%@204,1%@204,5%@204] EMC_FREQ 30%@1600 GR3D_FREQ 92%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@33.75C POM_5V_IN 6717/6501 POM_5V_GPU 4253/4095 POM_5V_CPU 204/181
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [29%@204,4%@204,3%@204,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 74%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@43C thermal@34C POM_5V_IN 6522/6501 POM_5V_GPU 4130/4096 POM_5V_CPU 204/181
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@204,4%@204,4%@204,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 86%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@33.75C POM_5V_IN 6717/6508 POM_5V_GPU 4253/4101 POM_5V_CPU 204/182
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,8%@204,4%@204,3%@204] EMC_FREQ 30%@1600 GR3D_FREQ 77%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.5C POM_5V_IN 6337/6503 POM_5V_GPU 4020/4099 POM_5V_CPU 205/183
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,5%@204,2%@204,6%@204] EMC_FREQ 30%@1600 GR3D_FREQ 86%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32.5C AO@43.5C thermal@33.75C POM_5V_IN 6840/6513 POM_5V_GPU 4246/4103 POM_5V_CPU 204/183
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@204,5%@204,2%@204,4%@204] EMC_FREQ 30%@1600 GR3D_FREQ 83%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@32C AO@43C thermal@34C POM_5V_IN 6286/6507 POM_5V_GPU 4061/4102 POM_5V_CPU 205/184
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [30%@307,9%@307,5%@307,3%@307] EMC_FREQ 29%@1600 GR3D_FREQ 94%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6368/6502 POM_5V_GPU 3985/4099 POM_5V_CPU 164/183
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [34%@204,5%@204,3%@204,5%@204] EMC_FREQ 29%@1600 GR3D_FREQ 91%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@31.5C AO@43C thermal@33.5C POM_5V_IN 6213/6494 POM_5V_GPU 3944/4094 POM_5V_CPU 164/183
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [33%@307,6%@307,3%@307,3%@307] EMC_FREQ 29%@1600 GR3D_FREQ 73%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6368/6491 POM_5V_GPU 3985/4091 POM_5V_CPU 164/182
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [32%@204,5%@204,4%@204,1%@204] EMC_FREQ 29%@1600 GR3D_FREQ 86%@921 APE 25 PLL@29C CPU@36.5C PMIC@50C GPU@32C AO@43.5C thermal@33.75C POM_5V_IN 6788/6499 POM_5V_GPU 4253/4096 POM_5V_CPU 204/183
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,4%@204,2%@204,1%@204] EMC_FREQ 30%@1600 GR3D_FREQ 83%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@44C thermal@34.5C POM_5V_IN 6676/6503 POM_5V_GPU 4212/4099 POM_5V_CPU 163/182
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [13%@204,25%@204,6%@204,4%@204] EMC_FREQ 29%@1600 GR3D_FREQ 97%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@34.25C POM_5V_IN 6286/6498 POM_5V_GPU 3944/4095 POM_5V_CPU 164/182
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,31%@204,7%@204,7%@204] EMC_FREQ 29%@1600 GR3D_FREQ 73%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@32C AO@43.5C thermal@33.75C POM_5V_IN 6255/6492 POM_5V_GPU 3944/4091 POM_5V_CPU 164/181
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [16%@204,29%@204,3%@204,8%@204] EMC_FREQ 28%@1600 GR3D_FREQ 93%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6296/6487 POM_5V_GPU 3903/4086 POM_5V_CPU 164/181
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [38%@204,5%@204,4%@204,2%@204] EMC_FREQ 28%@1600 GR3D_FREQ 69%@921 APE 25 PLL@29C CPU@35C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6172/6479 POM_5V_GPU 3821/4080 POM_5V_CPU 164/181
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [28%@204,4%@204,3%@307,3%@307] EMC_FREQ 29%@1600 GR3D_FREQ 89%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@34.25C POM_5V_IN 6788/6487 POM_5V_GPU 4294/4085 POM_5V_CPU 204/181
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,20%@204,2%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 71%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6223/6481 POM_5V_GPU 3862/4080 POM_5V_CPU 164/181
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,27%@204,3%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 71%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@34.25C POM_5V_IN 6409/6479 POM_5V_GPU 3979/4078 POM_5V_CPU 205/181
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@204,29%@204,3%@204,4%@204] EMC_FREQ 29%@1600 GR3D_FREQ 79%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 6604/6482 POM_5V_GPU 4171/4080 POM_5V_CPU 204/182
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,29%@204,3%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 81%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@34C POM_5V_IN 6747/6487 POM_5V_GPU 4328/4085 POM_5V_CPU 204/182
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,29%@102,1%@102,5%@102] EMC_FREQ 30%@1600 GR3D_FREQ 73%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 6172/6481 POM_5V_GPU 3897/4081 POM_5V_CPU 205/183
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@307,30%@307,2%@307,2%@307] EMC_FREQ 30%@1600 GR3D_FREQ 74%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@33.75C POM_5V_IN 6522/6482 POM_5V_GPU 4096/4081 POM_5V_CPU 204/183
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,28%@204,7%@204,3%@204] EMC_FREQ 30%@1600 GR3D_FREQ 88%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@31.5C AO@43.5C thermal@34C POM_5V_IN 6368/6479 POM_5V_GPU 3938/4078 POM_5V_CPU 205/184
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,28%@307,4%@307,5%@307] EMC_FREQ 30%@1600 GR3D_FREQ 74%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@34C POM_5V_IN 6450/6479 POM_5V_GPU 3979/4076 POM_5V_CPU 205/184
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,31%@204,7%@204,3%@204] EMC_FREQ 30%@1600 GR3D_FREQ 76%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@34C POM_5V_IN 6286/6475 POM_5V_GPU 3938/4074 POM_5V_CPU 205/184
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,31%@204,3%@204,4%@204] EMC_FREQ 30%@1600 GR3D_FREQ 86%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32.5C AO@43.5C thermal@34C POM_5V_IN 6481/6475 POM_5V_GPU 4136/4075 POM_5V_CPU 204/185
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,15%@204,4%@204,4%@204] EMC_FREQ 29%@1600 GR3D_FREQ 70%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6213/6470 POM_5V_GPU 3868/4071 POM_5V_CPU 164/184
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [39%@204,2%@204,5%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 74%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6141/6464 POM_5V_GPU 3827/4067 POM_5V_CPU 164/184
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,4%@204,3%@204,3%@204] EMC_FREQ 29%@1600 GR3D_FREQ 89%@921 APE 25 PLL@29C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@33.75C POM_5V_IN 6409/6463 POM_5V_GPU 4096/4067 POM_5V_CPU 204/184
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [31%@204,2%@204,6%@204,2%@204] EMC_FREQ 29%@1600 GR3D_FREQ 87%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@34.25C POM_5V_IN 6788/6469 POM_5V_GPU 4294/4071 POM_5V_CPU 163/184
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [26%@204,12%@204,3%@204,5%@204] EMC_FREQ 29%@1600 GR3D_FREQ 72%@921 APE 25 PLL@29.5C CPU@36C PMIC@50C GPU@32C AO@43.5C thermal@33.75C POM_5V_IN 6286/6466 POM_5V_GPU 3979/4069 POM_5V_CPU 164/184
RAM 1576/3964MB (lfb 25x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,33%@102,7%@204,9%@204] EMC_FREQ 29%@1600 GR3D_FREQ 72%@921 APE 25 PLL@29C CPU@35.5C PMIC@50C GPU@32C AO@43C thermal@33.75C POM_5V_IN 6058/6459 POM_5V_GPU 3821/4065 POM_5V_CPU 164/183
