RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [58%@102,13%@102,7%@102,6%@102] EMC_FREQ 7%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@43C thermal@32.5C POM_5V_IN 6635/6635 POM_5V_GPU 4703/4703 POM_5V_CPU 122/122
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@403,1%@403,1%@403,2%@403] EMC_FREQ 9%@1600 GR3D_FREQ 79%@921 APE 25 PLL@27.5C CPU@34C PMIC@50C GPU@31C AO@41.5C thermal@32.75C POM_5V_IN 5944/6289 POM_5V_GPU 4121/4412 POM_5V_CPU 123/122
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,3%@102,0%@102,1%@102] EMC_FREQ 11%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 6563/6380 POM_5V_GPU 4628/4484 POM_5V_CPU 163/136
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,1%@204,1%@204,0%@204] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@34.5C PMIC@50C GPU@31C AO@41.5C thermal@32.5C POM_5V_IN 5829/6242 POM_5V_GPU 3962/4353 POM_5V_CPU 123/132
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [12%@102,2%@102,5%@102,2%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35C PMIC@50C GPU@31C AO@43.5C thermal@33C POM_5V_IN 6522/6298 POM_5V_GPU 4546/4392 POM_5V_CPU 122/130
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,3%@102,2%@102,1%@102] EMC_FREQ 12%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@33C POM_5V_IN 6099/6265 POM_5V_GPU 4156/4352 POM_5V_CPU 164/136
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,3%@102,3%@102,4%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35C PMIC@50C GPU@31.5C AO@43C thermal@33C POM_5V_IN 6409/6285 POM_5V_GPU 4512/4375 POM_5V_CPU 123/134
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,1%@102,0%@102,1%@102] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@35.5C PMIC@50C GPU@31.5C AO@42.5C thermal@33C POM_5V_IN 6717/6339 POM_5V_GPU 4512/4392 POM_5V_CPU 123/132
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@204,2%@204,2%@204,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@43C thermal@33.25C POM_5V_IN 6368/6342 POM_5V_GPU 4430/4396 POM_5V_CPU 164/136
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [15%@102,2%@102,0%@102,1%@204] EMC_FREQ 13%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@32C AO@43.5C thermal@33.25C POM_5V_IN 6676/6376 POM_5V_GPU 4743/4431 POM_5V_CPU 122/134
RAM 1837/3964MB (lfb 19x4MB) SWAP 218/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [13%@102,0%@102,3%@102,0%@102] EMC_FREQ 13%@1600 GR3D_FREQ 98%@921 APE 25 PLL@28C CPU@35.5C PMIC@50C GPU@31.5C AO@43C thermal@33.25C POM_5V_IN 6368/6375 POM_5V_GPU 4471/4434 POM_5V_CPU 123/133
