RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [12%@403,3%@403,4%@403,3%@403] EMC_FREQ 5%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@32C POM_5V_IN 6255/6255 POM_5V_GPU 4396/4396 POM_5V_CPU 164/164
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [16%@403,2%@403,2%@403,0%@403] EMC_FREQ 7%@1600 GR3D_FREQ 90%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41C thermal@32C POM_5V_IN 6017/6136 POM_5V_GPU 4156/4276 POM_5V_CPU 164/164
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,1%@204,2%@204,3%@204] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@41C thermal@31.75C POM_5V_IN 6058/6110 POM_5V_GPU 4238/4263 POM_5V_CPU 164/164
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,4%@102,2%@102,2%@102] EMC_FREQ 8%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@31.75C POM_5V_IN 6068/6099 POM_5V_GPU 4121/4227 POM_5V_CPU 164/164
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,4%@204,2%@204,2%@204] EMC_FREQ 9%@1600 GR3D_FREQ 90%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30C AO@41.5C thermal@32.25C POM_5V_IN 6099/6099 POM_5V_GPU 4355/4253 POM_5V_CPU 164/164
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,4%@204,2%@204,1%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30C AO@41.5C thermal@32C POM_5V_IN 6296/6132 POM_5V_GPU 4396/4277 POM_5V_CPU 164/164
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,4%@204,1%@204,0%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32C POM_5V_IN 6327/6160 POM_5V_GPU 4437/4299 POM_5V_CPU 123/158
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [17%@102,3%@102,2%@204,7%@204] EMC_FREQ 9%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@34C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 6296/6177 POM_5V_GPU 4478/4322 POM_5V_CPU 123/153
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,2%@204,3%@204,0%@204] EMC_FREQ 9%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@30C AO@42C thermal@32.25C POM_5V_IN 6172/6176 POM_5V_GPU 4355/4325 POM_5V_CPU 123/150
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,15%@102,4%@102,2%@102] EMC_FREQ 9%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26.5C CPU@33.5C PMIC@50C GPU@30.5C AO@42.5C thermal@32.25C POM_5V_IN 6255/6184 POM_5V_GPU 4396/4332 POM_5V_CPU 123/147
RAM 1855/3964MB (lfb 17x4MB) SWAP 214/1982MB (cached 23MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,9%@204,7%@204,5%@204] EMC_FREQ 9%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26.5C CPU@34.5C PMIC@50C GPU@30.5C AO@42C thermal@32.25C POM_5V_IN 6255/6190 POM_5V_GPU 4396/4338 POM_5V_CPU 123/145
